timestamp,type
1557630490631,SCREEN_ON
1557630491383,UNLOCK
1557630495023,SCREEN_OFF
1557630606604,POWER_DISCONNECTED
1557630607264,SCREEN_ON
1557630607534,UNLOCK
1557631793442,HEADSET_MIC_UNPLUGGED
1557633017843,SCREEN_OFF
1557633048509,UNLOCK
1557633048606,SCREEN_ON
1557633780572,HEADSET_MIC_UNPLUGGED
1557633786025,SCREEN_OFF
1557633800852,UNLOCK
1557633800971,SCREEN_ON
1557633807045,SCREEN_OFF
1557634045130,SCREEN_ON
1557634045211,UNLOCK
1557634058198,SCREEN_OFF
1557634273429,UNLOCK
1557634273489,SCREEN_ON
1557634701880,SCREEN_OFF
1557634767385,UNLOCK
1557634767527,SCREEN_ON
1557635134894,SCREEN_OFF
1557635138578,UNLOCK
1557635138612,SCREEN_ON
1557635832168,SCREEN_OFF
1557635885008,UNLOCK
1557635885124,SCREEN_ON
1557635917807,SCREEN_OFF
1557635936015,SCREEN_ON
1557635942153,SCREEN_OFF
1557636004402,UNLOCK
1557636004539,SCREEN_ON
1557636020940,SCREEN_OFF
1557636071773,SCREEN_ON
1557636077917,SCREEN_OFF
1557636096764,UNLOCK
1557636096858,SCREEN_ON
1557636102343,SCREEN_OFF
1557636191414,UNLOCK
1557636191542,SCREEN_ON
1557636208150,SCREEN_OFF
1557636986519,UNLOCK
1557636986619,SCREEN_ON
1557636991962,SCREEN_OFF
1557637192440,UNLOCK
1557637192557,SCREEN_ON
1557637196653,SCREEN_OFF
1557637914806,UNLOCK
1557637914920,SCREEN_ON
1557637935509,SCREEN_OFF
1557638260928,UNLOCK
1557638260956,SCREEN_ON
1557638266831,SCREEN_OFF
1557638917439,UNLOCK
1557638917543,SCREEN_ON
1557638930325,SCREEN_OFF
1557641483940,UNLOCK
1557641484014,SCREEN_ON
1557641495585,SCREEN_OFF
1557643672499,UNLOCK
1557643672579,SCREEN_ON
1557643675851,SCREEN_OFF
1557644344214,UNLOCK
1557644344256,SCREEN_ON
1557644505656,SCREEN_OFF
1557644524548,UNLOCK
1557644524623,SCREEN_ON
