timestamp,Temperature
1557459367482,30.6299991608
1557459393479,31.1100006104
1557459423556,31.4500007629
1557459453646,31.5499992371
1557459483711,32.2099990845
1557459513785,32.25
1557459543907,32.4099998474
1557459573955,32.5900001526
1557459604031,32.7999992371
1557459634123,32.9799995422
1557459664211,33.1399993896
1557459694303,33.2700004578
1557459724380,33.4099998474
1557459754446,33.4700012207
1557459784646,33.5600013733
1557459814627,33.6300010681
1557459844711,33.7099990845
1557459874783,33.7599983215
1557459904869,33.8199996948
1557459934997,33.7900009155
1557459965031,33.8100013733
1557459995123,33.8800010681
1557460025229,33.9000015259
1557460055274,33.9099998474
1557460085434,33.9000015259
1557460115430,33.9700012207
1557460145525,34.0499992371
1557460175589,34.0600013733
1557460205706,34.0200004578
1557460235767,33.9700012207
1557460265847,33.9900016785
1557460295945,33.9500007629
1557460326013,33.8800010681
1557460356096,33.7599983215
1557460386168,33.6699981689
1557460416284,33.6699981689
1557460446334,33.8100013733
1557460476431,33.9099998474
1557460506507,33.9700012207
1557460536582,33.9700012207
1557460566668,33.9199981689
1557460596744,33.9900016785
1557460626842,33.9900016785
1557460656908,33.9500007629
1557460687050,33.8600006104
1557460717077,33.7599983215
1557460747273,33.6699981689
1557460777251,33.5900001526
1557460807309,33.4900016785
1557460837417,33.4500007629
1557460867495,33.3899993896
1557460897498,33.2799987793
1557460927733,33.3199996948
1557460957730,33.2799987793
1557460987816,33.3199996948
1557461017898,33.2900009155
1557461047967,33.3199996948
1557461078065,33.2700004578
1557461108179,32.9599990845
1557461138225,32.9599990845
1557461168309,32.9099998474
1557461198395,32.9399986267
1557461228467,33.0299987793
1557461258546,33.0400009155
1557461288632,33.1599998474
1557461318721,33.1599998474
1557461348793,33.1599998474
1557461378874,33.1800003052
1557461408960,33.2000007629
1557461439047,33.2400016785
1557461469140,33.2900009155
1557461499203,33.2999992371
1557461529287,33.2799987793
1557461559385,33.3199996948
1557461589453,33.3600006104
1557461619536,33.3899993896
1557461649608,33.3800010681
1557461679711,33.4599990845
1557461709783,33.4700012207
1557461739893,33.4700012207
1557461769941,33.4900016785
1557461800035,33.5600013733
1557461830106,33.5499992371
1557461860204,33.5699996948
1557461890267,33.6300010681
1557461920364,33.6500015259
1557461950429,33.6599998474
1557461980524,33.6699981689
1557462010606,33.6699981689
1557462040679,33.8100013733
1557462070768,33.7900009155
1557462100839,33.7200012207
1557462130930,33.7299995422
1557462161019,33.7599983215
1557462191104,33.7700004578
1557462221178,33.7999992371
1557462251265,33.8100013733
1557462281335,33.7999992371
1557462311411,33.8100013733
1557462341508,33.8300018311
1557462371588,33.9000015259
1557462401668,33.8300018311
1557462431745,33.8300018311
1557462461845,33.8600006104
1557462491914,33.8199996948
1557462522006,33.7400016785
1557462552095,33.7599983215
1557462582151,33.7400016785
1557462612248,33.7299995422
1557462642321,33.7599983215
1557462672409,33.7999992371
1557462702495,33.7599983215
1557462732566,33.9099998474
1557462762663,33.9199981689
1557462792729,33.9399986267
1557462822822,33.9500007629
1557462852908,33.9199981689
1557462882968,34.0200004578
1557462913056,33.9500007629
1557462943147,33.9700012207
1557462973231,33.9199981689
1557463003317,34.0999984741
1557463033397,34.1300010681
1557463063469,34.0400009155
1557463093568,34.0400009155
1557463123633,34.0999984741
1557463153722,34.0800018311
1557463183789,34.0699996948
1557463213887,34.0600013733
1557463243961,34.0600013733
1557463274051,34.0600013733
1557463304122,34.0400009155
1557463334200,33.9900016785
1557463364300,34.0099983215
1557463394387,33.9900016785
1557463424455,33.9500007629
1557463454529,33.9500007629
1557463484623,33.9399986267
1557463514704,33.9099998474
1557463544791,33.9199981689
1557463574859,33.9500007629
1557463604958,33.9500007629
1557463635027,33.9300003052
1557463665120,33.9900016785
1557463695192,34
1557463725281,34.0099983215
1557463755352,33.9700012207
1557463785440,33.9500007629
1557463815558,33.9500007629
1557463845599,33.9399986267
1557463875683,33.9199981689
1557463905770,33.9900016785
1557463935862,33.9799995422
1557463965922,33.9399986267
1557463996015,33.9199981689
1557464026104,33.9199981689
1557464056163,33.8899993896
1557464086258,33.8800010681
1557464116347,33.8499984741
1557464146428,33.9099998474
1557464176518,33.8800010681
1557464206617,33.9000015259
1557464236664,33.8800010681
1557464266746,33.8499984741
1557464296834,33.8100013733
1557464326934,33.9000015259
1557464356993,33.8899993896
1557464387116,33.8800010681
1557464417157,33.9199981689
1557464447262,33.9500007629
1557464477316,33.9700012207
1557464507415,33.9900016785
1557464537484,33.9900016785
1557464567594,33.9500007629
1557464597656,33.9700012207
1557464627739,33.9700012207
1557464657830,33.9700012207
1557464687913,33.9900016785
1557464717981,33.8899993896
1557464748058,33.9500007629
1557464778160,33.8800010681
1557464808230,33.7799987793
1557464838324,33.8499984741
1557464868408,33.9099998474
1557464898484,33.9099998474
1557464928564,33.9799995422
1557464958635,34.0800018311
1557464988719,34.1399993896
1557465018810,34.2200012207
1557465048879,34.1500015259
1557465079051,34.1300010681
1557465109043,34.0800018311
1557465139122,34
1557465169214,33.9000015259
1557465199286,33.9500007629
1557465229373,34.0099983215
1557465259459,34.0400009155
1557465289534,34.0800018311
1557465319610,34.1699981689
1557465349711,34.1800003052
