timestamp,ssid,bssid,frequency,rssi
1557792605119,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-41
1557792605119,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-52
1557792605119,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-56
1557792605119,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-66
1557792605119,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-68
1557792605119,90:cd:b6:3c:bd:9b,90:cd:b6:3c:bd:9b,2452,-69
1557792605119,f4:d9:fb:3e:50:63,f4:d9:fb:3e:50:63,5200,-89
1557792605119,f4:d9:fb:3e:4f:23,f4:d9:fb:3e:4f:23,5240,-89
1557792605119,f4:d9:fb:67:94:b0,f4:d9:fb:67:94:b0,2472,-91
1557792845309,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-50
1557792845309,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-52
1557792845309,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-63
1557792845309,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-70
1557792845309,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-80
1557792845309,f4:d9:fb:3e:4f:23,f4:d9:fb:3e:4f:23,5240,-89
1557792927297,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-40
1557792927297,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-46
1557792927297,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-55
1557792927297,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-72
1557792927297,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2452,-77
1557792927297,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2452,-79
1557792927297,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5785,-80
1557792927297,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557792927297,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-82
1557792927297,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-87
1557793227344,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-46
1557793227344,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-53
1557793227344,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-64
1557793227344,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-65
1557793227344,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-70
1557793227344,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-72
1557793227344,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-75
1557793227344,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5785,-77
1557793227344,90:9f:33:b1:0c:c4,90:9f:33:b1:0c:c4,2417,-77
1557793227344,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-79
1557793227344,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-81
1557793227344,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557793227344,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-83
1557793227344,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-84
1557793227344,00:26:66:ea:2a:c4,00:26:66:ea:2a:c4,2457,-86
1557793227344,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-87
1557793985473,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-43
1557793985473,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-54
1557793985473,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-60
1557793985473,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-65
1557793985473,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-70
1557793985473,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2452,-77
1557793985473,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2452,-78
1557793985473,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-81
1557793985473,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-84
1557793985473,f4:d9:fb:3e:4f:23,f4:d9:fb:3e:4f:23,5240,-89
1557793985473,f4:d9:fb:3e:50:63,f4:d9:fb:3e:50:63,5200,-91
1557795005100,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-52
1557795005100,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-69
1557795005100,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-79
1557795005100,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557795005100,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5785,-82
1557795005100,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-90
1557795052103,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-45
1557795052103,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-58
1557795052103,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-60
1557795052103,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-65
1557795052103,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-73
1557795052103,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-82
1557795352099,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-54
1557795352099,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-59
1557795352099,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-63
1557795352099,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-65
1557795352099,00:26:66:ea:2a:c4,00:26:66:ea:2a:c4,2457,-85
1557795352099,f4:d9:fb:3e:50:63,f4:d9:fb:3e:50:63,5200,-89
1557795352099,90:9f:33:dd:0b:70,90:9f:33:dd:0b:70,2472,-93
1557795428172,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-45
1557795428172,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-48
1557795428172,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-61
1557795428172,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2432,-63
1557795428172,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-71
1557795428172,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2452,-78
1557795428172,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-80
1557795428172,00:26:66:7d:af:2a,00:26:66:7d:af:2a,2472,-88
1557795428172,f4:d9:fb:3e:4f:23,f4:d9:fb:3e:4f:23,5240,-90
1557796343333,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-43
