timestamp,1557792854982,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557792855010,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557792993341,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557793227567,dataType,AppUsageEventEntity,name,키즈 홈 인스톨러,packageName,com.samsung.android.kidsinstaller,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557793227656,dataType,AppUsageEventEntity,name,SoundAlive,packageName,com.sec.android.app.soundalive,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557793450553,dataType,AppUsageEventEntity,name,빅스비 홈,packageName,com.samsung.android.app.spage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793451866,dataType,AppUsageEventEntity,name,도돌 키보드,packageName,com.fiberthemax.OpQ2keyboard,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557793452029,dataType,AppUsageEventEntity,name,Samsung DeX,packageName,com.sec.android.desktopmode.uiservice,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557793453750,dataType,AppUsageEventEntity,name,Google,packageName,com.google.android.googlequicksearchbox,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793462351,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_NON_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557793462791,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557793463908,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557793463918,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557793467539,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557793681511,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793681523,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793769429,dataType,AppUsageEventEntity,name,차단된 번호 스토리지,packageName,com.android.providers.blockednumber,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557793769431,dataType,AppUsageEventEntity,name,사용자 사전,packageName,com.android.providers.userdictionary,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
