timestamp,type
1557746508115,UNLOCK
1557746508285,SCREEN_ON
1557746533060,SCREEN_OFF
1557746547819,UNLOCK
1557746547940,SCREEN_ON
1557746552347,SCREEN_OFF
1557746556740,SCREEN_ON
1557746556839,UNLOCK
1557746571030,SCREEN_OFF
1557746591751,HEADSET_MIC_UNPLUGGED
1557746591967,SCREEN_ON
1557746594461,UNLOCK
1557746601417,SCREEN_OFF
1557746602304,UNLOCK
1557746602421,SCREEN_ON
1557746614770,SCREEN_OFF
1557747014462,SCREEN_ON
1557747016030,UNLOCK
1557747022703,SCREEN_OFF
1557747083665,SCREEN_ON
1557747083792,UNLOCK
1557747100167,SCREEN_OFF
1557747116530,UNLOCK
1557747116571,SCREEN_ON
1557747134486,SCREEN_OFF
1557747166844,UNLOCK
1557747166884,SCREEN_ON
1557747189771,SCREEN_OFF
1557747262535,HEADSET_MIC_UNPLUGGED
1557747265361,SCREEN_ON
1557747265936,UNLOCK
1557747270633,SCREEN_OFF
1557747357433,SCREEN_ON
1557747357456,UNLOCK
1557747374873,SCREEN_OFF
1557747456640,SCREEN_ON
1557747456669,UNLOCK
1557747559479,SCREEN_OFF
1557747567932,UNLOCK
1557747568023,SCREEN_ON
1557747668024,SCREEN_OFF
1557747703674,UNLOCK
1557747703796,SCREEN_ON
1557747762395,SCREEN_OFF
1557747957758,SCREEN_ON
1557747958038,UNLOCK
1557747994926,SCREEN_OFF
1557748002986,UNLOCK
1557748003039,SCREEN_ON
1557749612794,BATTERY_LOW
1557750950334,SCREEN_OFF
1557750952698,POWER_CONNECTED
1557750953328,SCREEN_ON
1557750959195,SCREEN_OFF
1557751356927,SCREEN_ON
1557751357283,UNLOCK
1557751361562,SCREEN_OFF
1557751480187,POWER_DISCONNECTED
1557751480507,SCREEN_ON
1557751483625,SCREEN_OFF
1557751493151,HEADSET_MIC_UNPLUGGED
1557751493392,SCREEN_ON
1557751499683,SCREEN_OFF
1557751499771,UNLOCK
1557751500240,SCREEN_ON
1557751512483,SCREEN_OFF
1557751517805,UNLOCK
1557751517864,SCREEN_ON
1557751522622,SCREEN_OFF
1557751526878,UNLOCK
1557751527002,SCREEN_ON
1557751531641,SCREEN_OFF
1557751900041,UNLOCK
1557751900189,SCREEN_ON
1557751913600,SCREEN_OFF
1557751950639,SCREEN_ON
1557751952948,UNLOCK
1557751958300,SCREEN_OFF
1557751992867,SCREEN_ON
1557751994199,HEADSET_MIC_UNPLUGGED
1557751999541,UNLOCK
1557752002359,SCREEN_OFF
1557752179477,UNLOCK
1557752179532,SCREEN_ON
1557752190512,SCREEN_OFF
1557752596432,BATTERY_LOW
1557752615742,SCREEN_ON
1557752616466,POWER_CONNECTED
1557752618115,SCREEN_OFF
1557752790369,BATTERY_OKAY
1557753771459,UNLOCK
1557753771553,SCREEN_ON
1557753805076,SCREEN_OFF
1557754017415,POWER_DISCONNECTED
1557754017820,SCREEN_ON
1557754018548,UNLOCK
1557754021743,SCREEN_OFF
1557754727020,SCREEN_ON
1557754727094,UNLOCK
1557754729476,SCREEN_OFF
1557755136416,SCREEN_ON
1557755137693,UNLOCK
1557755141386,SCREEN_OFF
1557755145568,SCREEN_ON
1557755147589,UNLOCK
1557755151381,SCREEN_OFF
1557755846869,SCREEN_ON
1557755846931,UNLOCK
1557755866095,SCREEN_OFF
1557756028238,UNLOCK
1557756028255,SCREEN_ON
1557756038231,SCREEN_OFF
1557756243795,UNLOCK
1557756243888,SCREEN_ON
1557756281135,SCREEN_OFF
1557757456495,SCREEN_ON
1557757456543,UNLOCK
1557757474311,SCREEN_OFF
1557758721376,SCREEN_ON
1557758721567,UNLOCK
1557758727473,SCREEN_OFF
1557758955497,HEADSET_MIC_UNPLUGGED
1557758955795,SCREEN_ON
1557758955906,UNLOCK
1557758969871,SCREEN_OFF
1557758976996,UNLOCK
1557758977087,SCREEN_ON
1557758983583,SCREEN_OFF
1557758984222,UNLOCK
1557758984263,SCREEN_ON
1557759013961,SCREEN_OFF
1557759015746,UNLOCK
1557759015814,SCREEN_ON
1557759020333,SCREEN_OFF
1557759024023,UNLOCK
1557759024106,SCREEN_ON
1557759041262,SCREEN_OFF
1557759044065,UNLOCK
1557759044110,SCREEN_ON
1557759057589,SCREEN_OFF
1557759326926,SCREEN_ON
1557759327050,UNLOCK
1557759332597,SCREEN_OFF
1557759402824,UNLOCK
1557759402854,SCREEN_ON
1557759407916,HEADSET_MIC_UNPLUGGED
1557759412669,SCREEN_OFF
1557759421448,UNLOCK
1557759421575,SCREEN_ON
1557759456385,HEADSET_MIC_UNPLUGGED
1557761917600,HEADSET_MIC_UNPLUGGED
1557761920096,SCREEN_OFF
1557761922137,SCREEN_ON
1557761930084,SCREEN_OFF
1557762133994,UNLOCK
1557762134116,SCREEN_ON
1557762140802,SCREEN_OFF
1557762249751,SCREEN_ON
1557762249787,UNLOCK
1557762258120,SCREEN_OFF
1557762528413,UNLOCK
1557762528509,SCREEN_ON
1557762682064,SCREEN_OFF
1557762899644,UNLOCK
1557762899712,SCREEN_ON
1557762905302,SCREEN_OFF
1557763113471,UNLOCK
1557763113535,SCREEN_ON
1557763136683,SCREEN_OFF
1557763310703,UNLOCK
1557763310728,SCREEN_ON
1557763314318,SCREEN_OFF
1557763321485,UNLOCK
1557763321579,SCREEN_ON
1557763323964,POWER_CONNECTED
1557763326082,SCREEN_OFF
1557764228205,UNLOCK
1557764228249,SCREEN_ON
1557764443974,HEADSET_MIC_UNPLUGGED
1557766432487,SCREEN_OFF
1557766510641,SCREEN_ON
1557766510845,UNLOCK
1557766527841,SCREEN_OFF
1557791658154,UNLOCK
1557791658244,SCREEN_ON
1557791660284,POWER_DISCONNECTED
1557791660964,POWER_CONNECTED
1557791670684,SCREEN_OFF
