timestamp,rxKiloBytes,txKiloBytes,duration
1557792866374,19,11,15000
1557792881437,0,0,15000
1557792896506,0,0,15000
1557792911566,0,0,15000
1557792926619,0,0,15000
1557792941673,0,0,15000
1557792956726,2,3,15000
1557792971779,0,0,15000
1557792986833,0,0,15000
1557793001888,18,257,15000
1557793016945,0,0,15000
1557793031997,0,0,15000
1557793047052,2,0,15000
1557793062106,0,0,15000
1557793077160,70,12,15000
1557793092215,0,0,15000
1557793107278,0,0,15000
1557793122334,6,2,15000
1557793137379,0,0,15000
1557793152408,0,0,15000
1557793167463,0,0,15000
1557793182520,0,0,15000
1557793197586,0,0,15000
1557793212634,0,0,15000
1557793227687,0,0,15000
1557793242745,0,0,15000
1557793257804,0,0,15000
1557793272871,2,1,15000
1557793287933,0,0,15000
1557793302993,0,0,15000
1557793318049,0,0,15000
1557793333102,7,1,15000
1557793348155,7,4,15000
1557793363212,0,0,15000
1557793378270,0,0,15000
1557793393325,0,0,15000
1557793408386,0,0,15000
1557793423443,0,0,15000
1557793438501,0,0,15000
1557793453554,0,0,15000
1557795025150,0,0,15000
1557795040168,2,1,15000
1557795055205,68,42,15000
1557795070249,163,51,15000
1557795085265,331,27,15000
1557795100299,263,58,15000
1557795115328,2,7,15000
1557795130346,979,36,15000
1557795145369,67,279,15000
1557795160405,6,4,15000
1557795175423,168,19,15000
1557795190453,51,11,15000
1557795205496,1128,61,15000
1557795220515,1001,47,15000
1557795235555,602,21,15000
1557795250573,1,3,15000
1557795265590,115,24,15000
1557795280609,3,2,15000
1557795295671,1,3,15000
1557795310720,8,3,15000
1557795325742,580,36,15000
1557795340766,150,25,15000
1557795355799,4,6,15000
1557795370820,2186,122,15000
1557795385848,197,19,15000
1557795400883,342,20,15000
1557795415929,135,29,15000
1557795430957,22,15,15000
1557796972457,9,3,15000
1557796987494,829,27,15000
1557797002547,480,15,15000
1557797017595,2063,116,15000
1557797032615,2371,47,15000
1557797047633,2432,43,15000
1557797062654,2079,9,15000
1557797077672,1080,4,15000
1557797092699,1103,15,15000
1557797107722,2098,4,15000
1557797122747,4237,62,15000
1557797137793,4398,30,15000
1557797152815,6508,23,15000
1557797167835,4671,28,15000
1557797182855,4494,15,15000
1557797197875,5031,271,15000
1557797212889,8506,21,15000
1557797227909,3443,12,15000
1557797242932,2795,11,15000
1557797257953,4353,12,15000
1557797272977,3123,10,15000
1557797287996,1020,11,15000
1557797303016,1383,6,15000
1557797318039,2067,12,15000
1557797333088,1874,8,15000
1557797348146,3039,7,15000
1557797363220,1879,11,15000
1557797378273,2958,7,15000
1557797393338,1735,10,15000
1557797408378,2139,5,15000
1557797423415,1019,6,15000
1557797438459,1444,7,15000
1557797453513,3795,12,15000
1557797468561,1920,7,15000
1557797483629,4512,10,15000
1557797498668,1933,5,15000
1557797513699,3457,16,15000
1557797531241,1746,7,15000
1557797546300,515,6,15000
1557797561341,0,1,15000
1557797576388,3,3,15000
1557797591436,0,2,15000
1557797606467,0,0,15000
1557797621489,22,12,15000
1557797636546,0,1,15000
1557797651582,5181,39,15000
1557797666601,4620,27,15000
1557797681622,5401,39,15000
1557797696640,2692,87,15000
1557797711657,3202,89,15000
1557797726690,12,23,15000
1557798006808,116,44,15000
1557798466359,138,44,15000
1557798481391,92,262,15000
1557798496457,24,9,15000
1557798511518,6,1,15000
1557798526574,0,0,15000
1557798616196,0,0,15000
1557798631245,7,2,15000
1557798646300,0,0,15000
1557798661355,1,0,15000
1557798676410,0,0,15000
1557798691452,50,29,15000
1557798781661,13,14,15000
1557798796709,0,0,15000
1557798811756,0,0,15000
1557798826807,0,0,15000
1557798841852,0,0,15000
1557798856889,0,0,15000
1557798871923,0,0,15000
1557798886953,0,0,15000
1557798901996,0,0,15000
1557798917038,0,0,15000
1557798932081,7,0,15000
1557798947123,3,1,15000
1557798962166,1,1,15000
1557798977209,0,0,15000
1557798992247,0,0,15000
1557799007276,0,0,15000
1557799022310,0,0,15000
1557799037354,0,0,15000
1557799052427,0,0,15000
1557799067474,14,4,15000
1557799307981,4,2,15000
1557799563535,0,1,15000
1557799773921,2,1,15000
1557799788968,0,0,15000
1557799804014,9,5,15000
1557799819080,1,0,15000
1557799834128,2,2,15000
1557799849160,47,32,15000
1557799864226,4,7,15000
1557799879269,18,8,15000
1557799894298,14,7,15000
1557799909340,163,3145,15000
1557799924363,9,6,15000
1557800537137,1065,81,15000
1557801183339,1,1,15000
1557801198413,0,0,15000
1557801213458,5,3,15000
