timestamp,TotalSteps,StepsToday
1557798584238,103000,0
1557798585268,103000,0
1557798586297,103000,0
1557798587336,103000,0
1557798588373,103000,0
1557798589401,103000,0
1557798590430,103000,0
1557798591461,103000,0
1557798592506,103000,0
1557798593555,103000,0
1557798594531,103000,0
1557798595532,103000,0
1557798596544,103000,0
1557798597554,103000,0
1557798598552,103000,0
1557798599564,103000,0
1557798600618,103000,0
1557798601588,103000,0
1557798602585,103000,0
1557798603601,103000,0
1557798604610,103000,0
1557798605632,103000,0
1557798606620,103000,0
1557798607656,103000,0
1557798608645,103000,0
1557798609657,103000,0
1557798610656,103000,0
1557798611722,103000,0
1557798612678,103000,0
1557798613691,103000,0
1557798614688,103000,0
1557798615776,103000,0
1557798616746,103000,0
1557798617726,103000,0
1557798618723,103000,0
1557798619796,103000,0
1557798620747,103000,0
1557798621760,103000,0
1557798622756,103000,0
1557798623770,103000,0
1557798624782,103000,0
1557798625794,103000,0
1557798626791,103000,0
1557798627828,103000,0
1557798628816,103000,0
1557798629829,103000,0
1557798630846,103000,0
1557798631839,103000,0
1557798632851,103000,0
1557798633863,103000,0
1557798634915,103000,0
1557798635873,103000,0
1557798636886,103000,0
1557798637898,103000,0
1557798638920,103000,0
1557798639922,103000,0
1557798640937,103000,0
1557798641932,103000,0
1557798642958,103000,0
1557798643958,103000,0
1557798644972,103000,0
1557798645968,103000,0
1557798646993,103000,0
1557798647993,103000,0
1557798649004,103000,0
1557798650045,103000,0
1557798651014,103000,0
1557798652026,103000,0
1557798653037,103000,0
1557798654036,103000,0
1557798655048,103000,0
1557798656061,103000,0
1557798657073,103000,0
1557798658118,103000,0
1557798659083,103000,0
1557798660093,103000,0
1557798661090,103000,0
1557798662110,103000,0
1557798663116,103000,0
1557798664129,103000,0
1557798665125,103000,0
1557798666172,103000,0
1557798667151,103000,0
1557798668149,103000,0
1557798669160,103000,0
1557798670189,103000,0
1557798671182,103000,0
1557798672181,103000,0
1557798673203,103000,0
1557798674204,103000,0
1557798675203,103000,0
1557798676213,103000,0
1557798677310,103000,0
1557798678237,103000,0
1557798679233,103000,0
1557798680246,103000,0
1557798681373,103000,0
1557798682272,103000,0
1557798683275,103000,0
1557798684281,103000,0
1557798685386,103000,0
1557798686290,103000,0
1557798687305,103000,0
1557798688316,103000,0
1557798689370,103000,0
1557798690325,103000,0
1557798691336,103000,0
1557798692349,103000,0
1557798693345,103000,0
1557798694358,103000,0
1557798695369,103000,0
1557798696416,103000,0
1557798697382,103000,0
1557798698394,103000,0
1557798699406,103000,0
1557798700401,103000,0
1557798701415,103000,0
1557798702426,103000,0
1557798703440,103000,0
1557798704436,103000,0
1557798705467,103000,0
1557798706472,103000,0
1557798707476,103000,0
1557798708489,103000,0
1557798709486,103000,0
1557798710497,103000,0
1557798711510,103000,0
1557798712522,103000,0
1557798713519,103000,0
1557798714530,103000,0
1557798715542,103000,0
1557798716539,103000,0
1557798717552,103000,0
1557798718565,103000,0
1557798719596,103000,0
1557798720575,103000,0
1557798721588,103000,0
1557798722600,103000,0
1557798723596,103000,0
1557798724608,103000,0
1557798725620,103000,0
1557798726636,103000,0
1557798727646,103000,0
1557798728659,103000,0
1557798729653,103000,0
1557798730650,103000,0
1557798731681,103000,0
1557798732676,103000,0
1557798733690,103000,0
1557798734701,103000,0
1557798735715,103000,0
1557798736711,103000,0
1557798737724,103000,0
1557798738736,103000,0
1557798739730,103000,0
1557798740744,103000,0
1557798741757,103000,0
1557798742770,103000,0
1557798743766,103000,0
1557798744780,103000,0
1557798745791,103000,0
1557798746788,103000,0
1557798747802,103000,0
1557798748813,103000,0
1557798749828,103000,0
