timestamp,ssid,bssid,frequency,rssi
1557619894303,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-42
1557619894303,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-42
1557619894303,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-73
1557619894303,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2452,-73
1557619894303,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-77
1557621168115,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-42
1557621168115,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-77
1557621168115,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5200,-85
1557621168115,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-87
1557621468109,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-43
1557621468109,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-53
1557621468109,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-78
1557621468109,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-82
1557621468109,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-82
1557621798325,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-43
1557621798325,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-65
1557621798325,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-67
1557621798325,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-74
1557621798325,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-78
1557621798325,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2432,-84
1557623441858,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-43
1557623441858,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-62
1557623441858,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-74
1557623441858,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2432,-74
1557623441858,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-80
1557623441858,90:9f:33:dd:0b:70,90:9f:33:dd:0b:70,2472,-81
1557623544192,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-42
1557623544192,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-43
1557623544192,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-53
1557623544192,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-62
1557623544192,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-73
1557623544192,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2432,-74
1557623544192,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2452,-74
1557623544192,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-75
1557623544192,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-79
1557623544192,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-79
1557623544192,90:9f:33:dd:0b:70,90:9f:33:dd:0b:70,2472,-80
1557623544192,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-82
1557623544192,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-83
1557623544192,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5200,-86
1557623544192,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-86
1557623544192,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2432,-86
1557623544192,90:9f:33:68:c1:60,90:9f:33:68:c1:60,2442,-86
1557623544192,f4:d9:fb:67:a3:30,f4:d9:fb:67:a3:30,2472,-86
1557623544192,e4:be:ed:9f:37:6d,e4:be:ed:9f:37:6d,2447,-90
