timestamp,transitionType
1557797963471,EXIT_STILL
1557797963471,ENTER_WALKING
1557798085810,EXIT_WALKING
1557798085810,ENTER_ON_BICYCLE
1557798344411,EXIT_ON_BICYCLE
1557798344411,ENTER_WALKING
1557798518051,EXIT_WALKING
1557798518051,ENTER_STILL
1557800147777,EXIT_STILL
1557800147777,ENTER_WALKING
1557800181996,EXIT_WALKING
1557800181996,ENTER_STILL
1557800547146,EXIT_STILL
1557800547146,ENTER_WALKING
1557800624114,EXIT_WALKING
1557800624114,ENTER_STILL
1557801257708,EXIT_STILL
1557801257708,ENTER_WALKING
1557801300493,EXIT_WALKING
1557801300493,ENTER_ON_BICYCLE
1557801735555,EXIT_ON_BICYCLE
1557801735555,ENTER_STILL
1557802599906,EXIT_STILL
1557802599906,ENTER_WALKING
1557802671526,EXIT_WALKING
1557802671526,ENTER_ON_BICYCLE
1557803457308,EXIT_ON_BICYCLE
1557803457308,ENTER_WALKING
1557803645275,EXIT_WALKING
1557803645275,ENTER_STILL
1557806053045,EXIT_STILL
1557806053045,ENTER_WALKING
1557806564845,EXIT_WALKING
1557806564845,ENTER_STILL
1557810735504,EXIT_STILL
1557810735504,ENTER_RUNNING
1557810825661,EXIT_RUNNING
1557810825661,ENTER_WALKING
1557811030983,EXIT_WALKING
1557811030983,ENTER_STILL
1557816416441,EXIT_STILL
1557816416441,ENTER_WALKING
1557817021909,EXIT_WALKING
1557817021909,ENTER_STILL
1557821289516,EXIT_STILL
1557821289516,ENTER_WALKING
1557821976037,EXIT_WALKING
1557821976037,ENTER_ON_BICYCLE
1557822770309,EXIT_ON_BICYCLE
1557822770309,ENTER_WALKING
1557822934595,EXIT_WALKING
1557822934595,ENTER_STILL
1557823956724,EXIT_STILL
1557823956724,ENTER_WALKING
1557824089879,EXIT_WALKING
1557824089879,ENTER_ON_BICYCLE
1557824256989,EXIT_ON_BICYCLE
1557824256989,ENTER_WALKING
1557824642364,EXIT_WALKING
1557824642364,ENTER_STILL
1557824823759,EXIT_STILL
1557824823759,ENTER_WALKING
1557824930703,EXIT_WALKING
1557824930703,ENTER_ON_BICYCLE
1557825617492,EXIT_ON_BICYCLE
1557825617492,ENTER_WALKING
1557825733998,EXIT_WALKING
1557825733998,ENTER_STILL
1557825893579,EXIT_STILL
1557825893579,ENTER_WALKING
1557825908853,EXIT_WALKING
1557825908853,ENTER_RUNNING
1557826213421,EXIT_RUNNING
1557826213421,ENTER_STILL
1557827357067,EXIT_STILL
1557827357067,ENTER_WALKING
1557827456469,EXIT_WALKING
1557827456469,ENTER_ON_BICYCLE
1557827691328,EXIT_ON_BICYCLE
1557827691328,ENTER_WALKING
1557827778901,EXIT_WALKING
1557827778901,ENTER_STILL
1557828671220,EXIT_STILL
1557828671220,ENTER_WALKING
1557828789370,EXIT_WALKING
1557828789370,ENTER_ON_BICYCLE
1557828836560,EXIT_ON_BICYCLE
1557828836560,ENTER_WALKING
1557829052361,EXIT_WALKING
1557829052361,ENTER_STILL
1557829326446,EXIT_STILL
1557829326446,ENTER_WALKING
1557829695348,EXIT_WALKING
1557829695348,ENTER_STILL
1557829736587,EXIT_STILL
1557829736587,ENTER_WALKING
1557829766583,EXIT_WALKING
1557829766583,ENTER_ON_BICYCLE
1557830149577,EXIT_ON_BICYCLE
1557830149577,ENTER_WALKING
1557830387156,EXIT_WALKING
1557830387156,ENTER_STILL
1557834207225,EXIT_STILL
1557834207225,ENTER_RUNNING
1557834443001,EXIT_RUNNING
1557834443001,ENTER_STILL
1557834578726,EXIT_STILL
1557834578726,ENTER_WALKING
1557834970707,EXIT_WALKING
1557834970707,ENTER_STILL
1557835062835,EXIT_STILL
1557835062835,ENTER_IN_VEHICLE
1557836321883,EXIT_IN_VEHICLE
1557836321883,ENTER_WALKING
1557836470988,EXIT_WALKING
1557836470988,ENTER_ON_BICYCLE
1557836696769,EXIT_ON_BICYCLE
1557836696769,ENTER_WALKING
1557836865871,EXIT_WALKING
1557836865871,ENTER_ON_BICYCLE
1557837169907,EXIT_ON_BICYCLE
1557837169907,ENTER_WALKING
1557837403978,EXIT_WALKING
1557837403978,ENTER_ON_BICYCLE
1557837464618,EXIT_ON_BICYCLE
1557837464618,ENTER_WALKING
1557837707663,EXIT_WALKING
1557837707663,ENTER_ON_BICYCLE
1557837860092,EXIT_ON_BICYCLE
1557837860092,ENTER_WALKING
1557837985298,EXIT_WALKING
1557837985298,ENTER_STILL
1557838188668,EXIT_STILL
1557838188668,ENTER_WALKING
1557839024777,EXIT_WALKING
1557839024777,ENTER_STILL
