timestamp,type
1557379625673,UNLOCK
1557379625943,SCREEN_ON
1557379651992,SCREEN_OFF
1557379845058,SCREEN_ON
1557379846230,UNLOCK
1557379864009,SCREEN_OFF
1557381747510,UNLOCK
1557381747814,SCREEN_ON
1557381758119,SCREEN_OFF
1557382086115,UNLOCK
1557382086337,SCREEN_ON
1557382113555,SCREEN_OFF
1557383676308,UNLOCK
1557383676557,SCREEN_ON
1557383686966,SCREEN_OFF
1557384479557,POWER_DISCONNECTED
1557384480235,SCREEN_ON
1557384480461,UNLOCK
1557384489219,SCREEN_OFF
1557384493610,HEADSET_MIC_UNPLUGGED
1557384494380,SCREEN_ON
1557384496321,SCREEN_OFF
1557384552932,UNLOCK
1557384553105,SCREEN_ON
1557384561485,SCREEN_OFF
1557384749884,HEADSET_MIC_UNPLUGGED
1557384984015,UNLOCK
1557384984359,SCREEN_ON
1557385030236,SCREEN_OFF
1557385045714,UNLOCK
1557385045863,SCREEN_ON
1557385248866,SCREEN_OFF
1557385250127,UNLOCK
1557385250386,SCREEN_ON
1557385266510,SCREEN_OFF
1557385653665,UNLOCK
1557385654013,SCREEN_ON
1557385697954,SCREEN_OFF
1557387506544,UNLOCK
1557387506836,SCREEN_ON
1557387522456,SCREEN_OFF
1557387530721,UNLOCK
1557387531001,SCREEN_ON
1557387553544,SCREEN_OFF
1557387692859,UNLOCK
1557387692992,SCREEN_ON
1557387745343,SCREEN_OFF
1557387979460,UNLOCK
1557387979726,SCREEN_ON
1557387985623,SCREEN_OFF
1557388395875,UNLOCK
1557388396021,SCREEN_ON
1557388433880,SCREEN_OFF
1557388433902,UNLOCK
1557388434441,SCREEN_ON
1557388448879,SCREEN_OFF
1557388625368,UNLOCK
1557388625586,SCREEN_ON
1557388634135,SCREEN_OFF
1557388838112,UNLOCK
1557388838371,SCREEN_ON
1557388886091,SCREEN_OFF
1557388889871,UNLOCK
1557388890119,SCREEN_ON
1557388960074,SCREEN_OFF
1557389111484,UNLOCK
1557389111659,SCREEN_ON
1557389144330,SCREEN_OFF
1557389184529,UNLOCK
1557389184753,SCREEN_ON
1557389209226,SCREEN_OFF
1557389211993,UNLOCK
1557389212142,SCREEN_ON
1557389224253,SCREEN_OFF
1557389292441,UNLOCK
1557389292669,SCREEN_ON
1557389373894,SCREEN_OFF
1557389374424,UNLOCK
1557389374679,SCREEN_ON
1557389387015,SCREEN_OFF
1557389773831,UNLOCK
1557389774101,SCREEN_ON
1557389794209,SCREEN_OFF
1557389838426,UNLOCK
1557389838659,SCREEN_ON
1557389844965,SCREEN_OFF
1557390004873,SCREEN_ON
1557390004884,UNLOCK
1557390016780,SCREEN_OFF
1557390262984,SCREEN_ON
1557390263014,UNLOCK
1557390315448,SCREEN_OFF
1557390465184,UNLOCK
1557390465366,SCREEN_ON
1557390676626,SCREEN_OFF
1557390790313,SCREEN_ON
1557390790348,UNLOCK
1557390846184,SCREEN_OFF
1557391959800,SCREEN_ON
1557391971611,SCREEN_OFF
1557392025414,UNLOCK
1557392025825,SCREEN_ON
1557392047825,SCREEN_OFF
1557392070429,UNLOCK
1557392070773,SCREEN_ON
1557392941781,SCREEN_OFF
1557393051518,UNLOCK
1557393051913,SCREEN_ON
1557393059393,SCREEN_OFF
1557393086506,UNLOCK
1557393086846,SCREEN_ON
1557393091977,SCREEN_OFF
1557393101784,UNLOCK
1557393102151,SCREEN_ON
1557393132076,SCREEN_OFF
1557393136616,UNLOCK
1557393136955,SCREEN_ON
1557393140756,SCREEN_OFF
1557393218484,UNLOCK
1557393218632,SCREEN_ON
1557393255554,SCREEN_OFF
1557393548397,UNLOCK
1557393548646,SCREEN_ON
1557393575873,SCREEN_OFF
1557393926715,SCREEN_ON
1557393928070,UNLOCK
1557395916687,HEADSET_MIC_UNPLUGGED
1557396617363,SCREEN_OFF
1557396620386,UNLOCK
1557396620767,SCREEN_ON
1557396672183,HEADSET_MIC_UNPLUGGED
1557396673255,SCREEN_OFF
1557396692405,UNLOCK
1557396692586,SCREEN_ON
1557396899035,SCREEN_OFF
1557397686841,SCREEN_ON
1557397688173,UNLOCK
1557398754961,SCREEN_OFF
1557399169759,HEADSET_MIC_UNPLUGGED
1557399170341,UNLOCK
1557399170918,SCREEN_ON
1557399187366,SCREEN_OFF
1557399206732,UNLOCK
1557399207014,SCREEN_ON
1557399212921,SCREEN_OFF
1557399443684,UNLOCK
1557399444066,SCREEN_ON
1557399452097,SCREEN_OFF
1557399843323,UNLOCK
1557399843440,SCREEN_ON
1557399903439,SCREEN_OFF
1557400851950,UNLOCK
1557400852202,SCREEN_ON
1557400937846,SCREEN_OFF
1557400941780,HEADSET_MIC_UNPLUGGED
1557401197179,UNLOCK
1557401197418,SCREEN_ON
1557401213826,SCREEN_OFF
1557401663058,POWER_CONNECTED
1557401663935,SCREEN_ON
1557401666159,SCREEN_OFF
1557404332956,POWER_DISCONNECTED
1557404333799,SCREEN_ON
1557404334243,UNLOCK
1557404344241,SCREEN_OFF
1557404344556,SCREEN_ON
1557404349231,SCREEN_OFF
1557404688592,SCREEN_ON
1557404689425,UNLOCK
1557404697402,SCREEN_OFF
1557404910742,SCREEN_ON
1557404914587,SCREEN_OFF
1557404992979,UNLOCK
1557404993150,SCREEN_ON
1557404997990,SCREEN_OFF
1557406567889,SCREEN_ON
1557406568982,UNLOCK
1557406572769,SCREEN_OFF
1557406909777,SCREEN_ON
1557406910784,UNLOCK
1557406915892,SCREEN_OFF
1557406927648,UNLOCK
1557406927862,SCREEN_ON
1557406944540,SCREEN_OFF
1557413912162,UNLOCK
1557413912438,SCREEN_ON
1557413977891,SCREEN_OFF
1557414035288,UNLOCK
1557414035561,SCREEN_ON
1557414039671,SCREEN_OFF
1557414268079,UNLOCK
1557414268356,SCREEN_ON
1557414363379,SCREEN_OFF
1557414845705,HEADSET_MIC_UNPLUGGED
1557414846131,SCREEN_ON
1557414847365,UNLOCK
1557414854706,SCREEN_OFF
1557415384635,HEADSET_MIC_UNPLUGGED
1557415408191,UNLOCK
1557415408344,SCREEN_ON
1557415415531,SCREEN_OFF
1557415424788,UNLOCK
1557415425042,SCREEN_ON
1557417113650,SCREEN_OFF
1557417520852,UNLOCK
1557417521201,SCREEN_ON
1557417622977,SCREEN_OFF
1557417708764,UNLOCK
1557417709057,SCREEN_ON
1557417736483,POWER_CONNECTED
1557419509184,SCREEN_OFF
1557420557341,SCREEN_ON
1557420560725,SCREEN_OFF
1557442742382,SCREEN_ON
1557442754759,SCREEN_OFF
1557442981357,SCREEN_ON
1557442997285,SCREEN_OFF
1557443041506,SCREEN_ON
1557443046714,UNLOCK
1557443049512,SCREEN_OFF
1557443281337,SCREEN_ON
1557443290032,UNLOCK
1557443311069,SCREEN_OFF
1557443341632,SCREEN_ON
1557443355450,SCREEN_OFF
1557443401495,SCREEN_ON
1557443404906,UNLOCK
1557443446465,SCREEN_OFF
