timestamp,type
1557273602622,SCREEN_ON
1557273618195,SCREEN_OFF
1557273901478,SCREEN_ON
1557273912026,UNLOCK
1557273933464,SCREEN_OFF
1557274203099,SCREEN_ON
1557274210032,UNLOCK
1557274265425,SCREEN_OFF
1557274265655,SCREEN_ON
1557274265994,UNLOCK
1557274887816,SCREEN_OFF
1557275233794,UNLOCK
1557275234152,SCREEN_ON
1557275257468,SCREEN_OFF
1557275462921,SCREEN_ON
1557275473173,SCREEN_OFF
1557275761508,SCREEN_ON
1557275771868,SCREEN_OFF
1557276062904,SCREEN_ON
1557276066724,POWER_DISCONNECTED
1557276070487,UNLOCK
1557276604694,SCREEN_OFF
1557276607570,POWER_CONNECTED
1557276608106,SCREEN_ON
1557276614719,SCREEN_OFF
1557277914130,POWER_DISCONNECTED
1557277914805,SCREEN_ON
1557277916061,UNLOCK
1557278195597,SCREEN_OFF
1557278258333,UNLOCK
1557278258711,SCREEN_ON
1557278277794,SCREEN_OFF
1557278845639,UNLOCK
1557278846067,SCREEN_ON
1557278855175,SCREEN_OFF
1557278966494,UNLOCK
1557278966747,SCREEN_ON
1557278991249,SCREEN_OFF
1557279016062,SCREEN_ON
1557279019042,UNLOCK
1557279020714,HEADSET_MIC_UNPLUGGED
1557279037506,SCREEN_OFF
1557279389232,HEADSET_MIC_UNPLUGGED
1557279392125,SCREEN_ON
1557279393019,UNLOCK
1557279396222,SCREEN_OFF
1557279430406,UNLOCK
1557279430738,SCREEN_ON
1557279501616,SCREEN_OFF
1557279779909,UNLOCK
1557279780235,SCREEN_ON
1557279785883,SCREEN_OFF
1557280252226,UNLOCK
1557280252586,SCREEN_ON
1557280258610,SCREEN_OFF
1557280325709,UNLOCK
1557280326046,SCREEN_ON
1557280354112,SCREEN_OFF
1557280690314,UNLOCK
1557280690672,SCREEN_ON
1557280809409,SCREEN_OFF
1557281003817,UNLOCK
1557281004128,SCREEN_ON
1557281035796,SCREEN_OFF
1557281413335,UNLOCK
1557281413706,SCREEN_ON
1557281539968,SCREEN_OFF
1557281745125,UNLOCK
1557281745527,SCREEN_ON
1557281752919,HEADSET_MIC_UNPLUGGED
1557281793577,SCREEN_OFF
1557282060729,UNLOCK
1557282061159,SCREEN_ON
1557282142417,UNLOCK
1557282142530,SCREEN_OFF
1557282143344,SCREEN_ON
1557282280052,SCREEN_OFF
1557282283944,UNLOCK
1557282284476,SCREEN_ON
1557282310325,SCREEN_OFF
1557282313914,UNLOCK
1557282314301,SCREEN_ON
1557282339156,SCREEN_OFF
1557282361117,UNLOCK
1557282361373,SCREEN_ON
1557282362709,HEADSET_MIC_UNPLUGGED
1557282366170,SCREEN_OFF
1557282369495,UNLOCK
1557282369925,SCREEN_ON
1557283164354,SCREEN_OFF
1557283192851,UNLOCK
1557283193297,SCREEN_ON
1557283239727,SCREEN_OFF
1557283250607,UNLOCK
1557283250907,SCREEN_ON
1557283253538,SCREEN_OFF
1557283265035,UNLOCK
1557283265411,SCREEN_ON
1557283270803,SCREEN_OFF
1557283347365,SCREEN_ON
1557283348179,UNLOCK
1557283363687,SCREEN_OFF
1557283380101,UNLOCK
1557283380542,SCREEN_ON
1557283409575,SCREEN_OFF
1557283424609,UNLOCK
1557283424987,SCREEN_ON
1557283429969,SCREEN_OFF
1557283450748,UNLOCK
1557283450966,SCREEN_ON
1557283535069,SCREEN_OFF
1557283535743,UNLOCK
1557283535946,SCREEN_ON
1557283744431,SCREEN_OFF
1557283823263,UNLOCK
1557283823762,SCREEN_ON
1557283880228,SCREEN_OFF
1557283901341,UNLOCK
1557283901686,SCREEN_ON
1557283909813,SCREEN_OFF
1557283928843,UNLOCK
1557283929256,SCREEN_ON
1557283941889,SCREEN_OFF
1557283990153,UNLOCK
1557283990405,SCREEN_ON
1557283993502,SCREEN_OFF
1557284066098,UNLOCK
1557284066313,SCREEN_ON
1557284092925,SCREEN_OFF
1557284299855,SCREEN_ON
1557284304820,UNLOCK
1557284317507,SCREEN_OFF
1557284323674,UNLOCK
1557284324088,SCREEN_ON
1557284329810,SCREEN_OFF
1557284441129,UNLOCK
1557284441709,SCREEN_ON
1557284458524,SCREEN_OFF
1557284475998,UNLOCK
1557284476331,SCREEN_ON
1557284521361,SCREEN_OFF
1557284580369,UNLOCK
1557284580828,SCREEN_ON
1557284598458,SCREEN_OFF
1557284617090,UNLOCK
1557284617437,SCREEN_ON
1557284647699,SCREEN_OFF
1557284858201,UNLOCK
1557284858526,SCREEN_ON
1557284867074,SCREEN_OFF
1557284874181,UNLOCK
1557284874559,SCREEN_ON
1557285112198,SCREEN_OFF
1557285125076,UNLOCK
1557285125369,SCREEN_ON
1557285143015,SCREEN_OFF
1557285180054,UNLOCK
1557285180431,SCREEN_ON
1557285208246,SCREEN_OFF
1557285268902,UNLOCK
1557285269228,SCREEN_ON
1557285311394,SCREEN_OFF
1557285317265,UNLOCK
1557285317602,SCREEN_ON
1557285324583,SCREEN_OFF
1557285369211,UNLOCK
1557285369595,SCREEN_ON
1557285402027,SCREEN_OFF
1557285652140,UNLOCK
1557285652431,SCREEN_ON
1557285670353,SCREEN_OFF
1557285928905,UNLOCK
1557285929180,SCREEN_ON
1557285994697,SCREEN_OFF
1557286023070,UNLOCK
1557286023390,SCREEN_ON
1557286069717,SCREEN_OFF
1557286093121,UNLOCK
1557286093492,SCREEN_ON
1557286169640,SCREEN_OFF
1557286191416,UNLOCK
