timestamp,rxKiloBytes,txKiloBytes,duration
1557447924509,3,4,15000
1557448548889,81,16,15000
1557448563902,2,2,15000
1557450974642,17,10,15000
1557450989692,1,0,15000
1557451004734,0,0,15000
1557451019767,0,0,15000
1557451034794,0,0,15000
1557451049822,17,5,15000
1557451064841,0,1,15000
1557451252748,8,64,15000
1557451267771,6,7,15000
1557451282817,37,358,15000
1557451297863,2,0,15000
1557451312906,3,0,15000
1557451327933,8,3,15000
1557451342957,17,12,15000
1557451745036,24,8,15000
1557451760068,267,64,15000
1557451775097,0,0,15000
1557451790126,0,0,15000
1557451805147,0,0,15000
1557456045409,81,45,15000
1557456060427,48,18,15000
1557456304299,1,4,15000
1557456321502,20,6,15000
1557456337541,6,17,15000
1557456360142,0,0,15000
1557456401100,0,0,15000
1557456430894,33,24,15000
1557456445906,7,7,15000
1557456460924,117,77,15000
1557456475946,65,30,15000
1557456490964,188,45,15000
1557456505999,303,40,15000
1557456521036,354,25,15000
1557456536116,45,271,15000
1557456551164,27,5,15000
1557456566199,3965,95,15000
1557456581215,2150,20,15000
1557456596231,1159,7,15000
1557456611244,2269,15,15000
1557456626261,2346,79,15000
1557456641277,3911,98,15000
1557456656291,1030,42,15000
1557456671305,3536,85,15000
1557456686321,1720,32,15000
1557456701338,1067,8,15000
1557456716356,1280,41,15000
1557456731372,26,13,15000
1557456746391,2423,66,15000
1557456761409,2533,40,15000
1557456776434,0,0,15000
1557456791453,12370,509,15000
1557456806534,3535,796,15000
1557456821573,1019,274,15000
1557456836587,70,18,15000
1557456851606,428,33,15000
1557456866628,15,6,15000
1557456949571,168,60,15000
1557456964594,257,89,15000
1557456979628,1420,114,15000
1557456994646,1657,73,15000
1557457009680,92,12,15000
1557457024697,0,0,15000
1557457039712,1081,130,15000
1557457054741,20,40,15000
1557457069756,1,3,15000
1557457084776,0,3,15000
1557457099801,1,1,15000
1557457114836,40,29,15000
1557457129896,2,11,15000
1557457144934,0,2,15000
1557457159962,3,3,15000
1557457175012,0,1,15000
1557457190050,8,5,15000
1557457205088,0,1,15000
1557457220147,1,1,15000
1557457235171,878,105,15000
1557457250187,16,8,15000
1557457265202,6,6,15000
1557457280217,1,1,15000
1557457295250,0,2,15000
1557457310286,0,2,15000
1557457325303,2,9,15000
1557457340318,9,7,15000
1557457355335,0,1,15000
