timestamp,TotalSteps,StepsToday
1557278011502,62896,0
1557278012512,62896,0
1557278013534,62896,0
1557278014509,62896,0
1557278015572,62896,0
1557278016525,62896,0
1557278017540,62896,0
1557278018541,62896,0
1557278019575,62896,0
1557278020555,62896,0
1557278021570,62896,0
1557278022580,62896,0
1557278023591,62896,0
1557278024601,62896,0
1557278025606,62896,0
1557278026650,62896,0
1557278027618,62896,0
1557278028626,62896,0
1557278029633,62896,0
1557278030632,62896,0
1557278034784,62896,0
1557278035669,62896,0
1557278036684,62896,0
1557278037694,62896,0
1557278038759,62896,0
1557278039726,62896,0
1557278040741,62896,0
1557278041734,62896,0
1557278042777,62896,0
1557278043741,62896,0
1557278044743,62896,0
1557278045762,62896,0
1557278046778,62896,0
1557278047797,62896,0
1557278048794,62896,0
1557278049844,62896,0
1557278050811,62896,0
1557278051833,62896,0
1557278052814,62896,0
1557278053858,62896,0
1557278054835,62896,0
1557278055831,62896,0
1557278056848,62896,0
1557278057967,62896,0
1557278058865,62896,0
1557278059862,62896,0
1557278060889,62896,0
1557278061889,62896,0
1557278062912,62896,0
1557278063895,62896,0
1557278064919,62896,0
1557278065968,62896,0
1557278066946,62896,0
1557278067953,62896,0
1557278068957,62896,0
1557278069968,62896,0
1557278070956,62896,0
1557278071966,62896,0
1557278072963,62896,0
1557278073988,62896,0
1557278075025,62896,0
1557278076035,62896,0
1557278076994,62896,0
1557278078005,62896,0
1557278079022,62896,0
1557278080049,62896,0
1557278081035,62896,0
1557278082045,62896,0
1557278083082,62896,0
1557278084077,62896,0
1557278085086,62896,0
1557278086075,62896,0
1557278087102,62896,0
1557278088101,62896,0
1557278089117,62896,0
1557278090126,62896,0
1557278091130,62896,0
1557278092140,62896,0
1557278093139,62896,0
1557278094167,62896,0
1557278095179,62896,0
1557278096197,62896,0
1557278097197,62896,0
1557278098206,62896,0
1557278099204,62896,0
1557278100192,62896,0
1557278101214,62896,0
1557278102245,62896,0
1557278103260,62896,0
1557278104251,62896,0
1557278105242,62896,0
1557278106270,62896,0
1557278107251,62896,0
1557278108263,62896,0
1557278109313,62896,0
1557278110282,62896,0
1557278111314,62896,0
1557278112310,62896,0
1557278113310,62896,0
1557278114322,62896,0
1557278115317,62896,0
1557278116338,62896,0
1557278117351,62896,0
1557278118347,62896,0
1557278119370,62896,0
1557278120409,62896,0
1557278121390,62896,0
1557278122381,62896,0
1557278123384,62896,0
1557278124490,62896,0
1557278125403,62896,0
1557278126455,62896,0
1557278127434,62896,0
1557278128443,62896,0
1557278129463,62896,0
1557278130483,62896,0
1557278131450,62896,0
1557278132489,62896,0
1557278133497,62896,0
1557278134484,62896,0
1557278135525,62896,0
1557278136508,62896,0
1557278137505,62896,0
1557278138510,62896,0
1557278139612,62896,0
1557278140535,62896,0
1557278141543,62896,0
1557278142541,62896,0
1557278143582,62896,0
1557278144563,62896,0
1557278145589,62896,0
1557278146634,62896,0
1557278147593,62896,0
1557278148606,62896,0
1557278149622,62896,0
1557278150649,62896,0
1557278151634,62896,0
1557278152633,62896,0
1557278153668,62896,0
1557278154724,62896,0
1557278155671,62896,0
1557278156684,62896,0
1557278157661,62896,0
1557278158760,62896,0
1557278159693,62896,0
1557278160722,62896,0
1557278161732,62896,0
1557278162716,62896,0
1557278163724,62896,0
1557278164736,62896,0
1557278165737,62896,0
1557278166765,62896,0
1557278167763,62896,0
1557278168770,62896,0
1557278169772,62896,0
1557278170796,62896,0
1557278171807,62896,0
1557278172802,62896,0
1557278173840,62896,0
1557278174819,62896,0
1557278175829,62896,0
1557278176835,62896,0
1557278177854,62896,0
1557278178876,62896,0
1557278179866,62896,0
1557278180886,62896,0
1557278181884,62896,0
1557278182897,62896,0
1557278183891,62896,0
1557278184897,62896,0
1557278185949,62896,0
1557278186932,62896,0
1557278187951,62896,0
1557278188931,62896,0
1557278189965,62896,0
1557278190993,62896,0
1557278191961,62896,0
1557278192976,62896,0
1557278193991,62896,0
1557278195008,62896,0
1557278195978,62896,0
1557278197001,62896,0
1557278198011,62896,0
1557278199024,62896,0
1557278200020,62896,0
1557278201036,62896,0
1557278202064,62896,0
1557278203034,62896,0
1557278204062,62896,0
1557278205071,62896,0
1557278206073,62896,0
1557278207068,62896,0
1557278208098,62896,0
1557278209094,62896,0
1557278210113,62896,0
1557278211105,62896,0
1557278212115,62896,0
1557278213141,62896,0
1557278214141,62896,0
1557278215161,62896,0
1557278216158,62896,0
1557278217163,62896,0
1557278218163,62896,0
1557278219186,62896,0
1557278220187,62896,0
1557278221208,62896,0
1557278222226,62896,0
1557278223209,62896,0
1557278224224,62896,0
1557278225220,62896,0
1557278226238,62896,0
1557278227284,62896,0
1557278228275,62896,0
1557278229273,62896,0
1557278230317,62896,0
1557278231297,62896,0
1557278232322,62896,0
1557278233310,62896,0
1557278234301,62896,0
1557278235315,62896,0
1557278236310,62896,0
1557278237333,62896,0
1557278238341,62896,0
1557278239363,62896,0
1557278240344,62896,0
1557278241376,62896,0
1557278242373,62896,0
1557278243391,62896,0
1557278244389,62896,0
1557278245402,62896,0
1557278246398,62896,0
1557278247403,62896,0
1557278248415,62896,0
1557278249422,62896,0
1557278250442,62896,0
1557278251450,62896,0
1557278252447,62896,0
1557278253462,62896,0
1557278254473,62896,0
1557278255501,62896,0
1557278256482,62896,0
1557278257506,62896,0
1557278258530,62896,0
1557278259566,62896,0
1557278260509,62896,0
1557278261520,62896,0
1557278262537,62896,0
1557278263535,62896,0
1557278264555,62896,0
1557278265579,62896,0
1557278266603,62896,0
1557278267581,62896,0
1557278268580,62896,0
1557278269584,62896,0
1557278270601,62896,0
1557278271603,62896,0
1557278272634,62896,0
1557278273605,62896,0
1557278274641,62896,0
1557278275649,62896,0
1557278276670,62896,0
1557278277695,62896,0
1557278278700,62896,0
1557278279667,62896,0
1557278280671,62896,0
1557278281717,62896,0
1557278282701,62896,0
1557278283716,62896,0
1557278284707,62896,0
1557278285712,62896,0
1557278286730,62896,0
1557278287744,62896,0
1557278288747,62896,0
1557278289746,62896,0
1557278290765,62896,0
1557278291758,62896,0
1557278292773,62896,0
1557278293800,62896,0
1557278294807,62896,0
1557278295809,62896,0
1557278296800,62896,0
1557278297813,62896,0
1557278298825,62896,0
1557278299831,62896,0
1557278300851,62896,0
1557278301855,62896,0
1557278302871,62896,0
1557278303881,62896,0
1557278304895,62896,0
1557278305924,62896,0
1557278306881,62896,0
1557278307890,62896,0
1557278308905,62896,0
1557278309932,62896,0
1557278310915,62896,0
1557278311935,62896,0
1557278312938,62896,0
1557278313949,62896,0
1557278314971,62896,0
1557278315982,62896,0
1557278316972,62896,0
1557278317986,62896,0
1557278318990,62896,0
1557278319999,62896,0
1557278321011,62896,0
1557278322002,62896,0
1557278323033,62896,0
1557278324035,62896,0
1557278325042,62896,0
1557278326069,62896,0
1557278327057,62896,0
1557278328072,62896,0
1557278329082,62896,0
1557278330103,62896,0
1557278331105,62896,0
1557278332115,62896,0
1557278333109,62896,0
1557278334121,62896,0
1557278335123,62896,0
1557278336164,62896,0
1557278337145,62896,0
1557278338162,62896,0
1557278339170,62896,0
1557278340164,62896,0
1557278341178,62896,0
1557278342187,62896,0
1557278343207,62896,0
1557278344188,62896,0
1557278345195,62896,0
1557278346217,62896,0
1557278347235,62896,0
1557278348236,62896,0
1557278349247,62896,0
1557278350259,62896,0
1557278351265,62896,0
1557278352272,62896,0
1557278353277,62896,0
1557278354282,62896,0
1557278355297,62896,0
1557278356308,62896,0
1557278357318,62896,0
1557278358322,62896,0
1557278359321,62896,0
1557278360322,62896,0
1557278361352,62896,0
1557278362359,62896,0
1557278363368,62896,0
1557278364372,62896,0
1557278365386,62896,0
1557278366400,62896,0
1557278367403,62896,0
1557278368401,62896,0
1557278369421,62896,0
1557278370418,62896,0
1557278371417,62896,0
1557278372442,62896,0
1557278373442,62896,0
1557278374439,62896,0
1557278375450,62896,0
1557278376475,62896,0
1557278377474,62896,0
1557278378481,62896,0
1557278379497,62896,0
1557278380485,62896,0
1557278381502,62896,0
1557278382500,62896,0
1557278383516,62896,0
1557278384537,62896,0
1557278385530,62896,0
1557278386531,62896,0
1557278387556,62896,0
1557278388562,62896,0
1557278389570,62896,0
1557278390593,62896,0
1557278391584,62896,0
1557278392574,62896,0
1557278393596,62896,0
1557278394598,62896,0
1557278395606,62896,0
1557278396632,62896,0
1557278397636,62896,0
1557278398654,62896,0
1557278399652,62896,0
1557278400665,62896,0
1557278401674,62896,0
1557278402683,62896,0
1557278403687,62896,0
1557278404697,62896,0
1557278405676,62896,0
1557278406686,62896,0
1557278407707,62896,0
1557278408720,62896,0
1557278409711,62896,0
1557278410732,62896,0
1557278411732,62896,0
1557278412760,62896,0
1557278413755,62896,0
1557278414774,62896,0
1557278415777,62896,0
1557278416778,62896,0
1557278417793,62896,0
1557278418810,62896,0
1557278419795,62896,0
1557278420799,62896,0
1557278421825,62896,0
1557278422845,62896,0
1557278423823,62896,0
1557278424853,62896,0
1557278425855,62896,0
1557278426870,62896,0
1557278427879,62896,0
1557278428868,62896,0
1557278429913,62896,0
1557278430891,62896,0
1557278431902,62896,0
1557278432898,62896,0
1557278433911,62896,0
1557278434935,62896,0
1557278435941,62896,0
1557278436953,62896,0
1557278437951,62896,0
1557278438950,62896,0
1557278439956,62896,0
1557278440982,62896,0
1557278441989,62896,0
1557278442992,62896,0
1557278443999,62896,0
1557278445001,62896,0
1557278446010,62896,0
