timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557798584238,0,7240366,IDLE,0,0
1557798585268,0,7240366,IDLE,0,0
1557798586297,0,7240366,IDLE,0,0
1557798587336,0,7240366,IDLE,0,0
1557798588373,0,7240366,IDLE,0,0
1557798589401,0,7240366,IDLE,0,0
1557798590430,0,7240366,IDLE,0,0
1557798591461,0,7240366,IDLE,0,0
1557798592506,0,7240366,IDLE,0,0
1557798593555,0,7240366,IDLE,0,0
1557798594531,0,7240366,IDLE,0,0
1557798595532,0,7240366,IDLE,0,0
1557798596544,0,7240366,IDLE,0,0
1557798597554,0,7240366,IDLE,0,0
1557798598552,0,7240366,IDLE,0,0
1557798599564,0,7240366,IDLE,0,0
1557798600618,0,7240366,IDLE,0,0
1557798601588,0,7240366,IDLE,0,0
1557798602585,0,7240366,IDLE,0,0
1557798603601,0,7240366,IDLE,0,0
1557798604610,0,7240366,IDLE,0,0
1557798605632,0,7240366,IDLE,0,0
1557798606620,0,7240366,IDLE,0,0
1557798607656,0,7240366,IDLE,0,0
1557798608645,0,7240366,IDLE,0,0
1557798609657,0,7240366,IDLE,0,0
1557798610656,0,7240366,IDLE,0,0
1557798611722,0,7240366,IDLE,0,0
1557798612678,0,7240366,IDLE,0,0
1557798613691,0,7240366,IDLE,0,0
1557798614688,0,7240366,IDLE,0,0
1557798615776,0,7240366,IDLE,0,0
1557798616746,0,7240366,IDLE,0,0
1557798617726,0,7240366,IDLE,0,0
1557798618723,0,7240366,IDLE,0,0
1557798619796,0,7240366,IDLE,0,0
1557798620747,0,7240366,IDLE,0,0
1557798621760,0,7240366,IDLE,0,0
1557798622756,0,7240366,IDLE,0,0
1557798623770,0,7240366,IDLE,0,0
1557798624782,0,7240366,IDLE,0,0
1557798625794,0,7240366,IDLE,0,0
1557798626791,0,7240366,IDLE,0,0
1557798627828,0,7240366,IDLE,0,0
1557798628816,0,7240366,IDLE,0,0
1557798629829,0,7240366,IDLE,0,0
1557798630846,0,7240366,IDLE,0,0
1557798631839,0,7240366,IDLE,0,0
1557798632851,0,7240366,IDLE,0,0
1557798633863,0,7240366,IDLE,0,0
1557798634915,0,7240366,IDLE,0,0
1557798635873,0,7240366,IDLE,0,0
1557798636886,0,7240366,IDLE,0,0
1557798637898,0,7240366,IDLE,0,0
1557798638920,0,7240366,IDLE,0,0
1557798639922,0,7240366,IDLE,0,0
1557798640937,0,7240366,IDLE,0,0
1557798641932,0,7240366,IDLE,0,0
1557798642958,0,7240366,IDLE,0,0
1557798643958,0,7240366,IDLE,0,0
1557798644972,0,7240366,IDLE,0,0
1557798645968,0,7240366,IDLE,0,0
1557798646993,0,7240366,IDLE,0,0
1557798647993,0,7240366,IDLE,0,0
1557798649004,0,7240366,IDLE,0,0
