timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557710352552,72702,6813420,IDLE,0,0
1557710353570,72702,6813420,IDLE,0,0
1557710354555,72702,6813420,IDLE,0,0
1557710355590,72702,6813420,IDLE,0,0
1557710356583,72702,6813420,IDLE,0,0
1557710357609,72702,6813420,IDLE,0,0
1557710358609,72702,6813420,IDLE,0,0
1557710359626,72702,6813420,IDLE,0,0
1557710360636,72702,6813420,IDLE,0,0
1557710361626,72702,6813420,IDLE,0,0
1557710362628,72702,6813420,IDLE,0,0
1557710363634,72702,6813420,IDLE,0,0
1557710364665,72702,6813420,IDLE,0,0
1557710365670,72702,6813420,IDLE,0,0
1557710366672,72702,6813420,IDLE,0,0
1557710367705,72702,6813420,IDLE,0,0
1557710368706,72702,6813420,IDLE,0,0
1557710369693,72702,6813420,IDLE,0,0
1557710370693,72702,6813420,IDLE,0,0
1557710371703,72702,6813420,IDLE,0,0
1557710372726,72702,6813420,IDLE,0,0
1557710373724,72702,6813420,IDLE,0,0
1557710374727,72702,6813420,IDLE,0,0
1557710375735,72702,6813420,IDLE,0,0
1557710376759,72702,6813420,IDLE,0,0
1557710377776,72702,6813420,IDLE,0,0
1557710378769,72702,6813420,IDLE,0,0
1557710379790,72702,6813420,IDLE,0,0
1557710380798,72702,6813420,IDLE,0,0
1557710381787,72702,6813420,IDLE,0,0
1557710382809,72702,6813420,IDLE,0,0
1557710383821,72702,6813420,IDLE,0,0
1557710384825,72702,6813420,IDLE,0,0
1557710385842,72702,6813420,IDLE,0,0
1557710386833,72702,6813420,IDLE,0,0
1557710387843,72702,6813420,IDLE,0,0
1557710388841,72702,6813420,IDLE,0,0
1557710389865,72702,6813420,IDLE,0,0
1557710390876,72702,6813420,IDLE,0,0
1557710391874,72702,6813420,IDLE,0,0
1557710392890,72702,6813420,IDLE,0,0
1557710393891,72702,6813420,IDLE,0,0
1557710394913,72702,6813420,IDLE,0,0
1557710395918,72702,6813420,IDLE,0,0
1557710396922,72702,6813420,IDLE,0,0
1557710397919,72702,6813420,IDLE,0,0
1557710398938,72702,6813420,IDLE,0,0
1557710399958,72702,6813420,IDLE,0,0
1557710400952,72702,6813420,IDLE,0,0
1557710401959,72702,6813420,IDLE,0,0
1557710402972,72702,6813420,IDLE,0,0
1557710403982,72702,6813420,IDLE,0,0
1557710404989,72702,6813420,IDLE,0,0
1557710405993,72702,6813420,IDLE,0,0
1557710407005,72702,6813420,IDLE,0,0
1557710408011,72702,6813420,IDLE,0,0
1557710409026,72702,6813420,IDLE,0,0
1557710410025,72702,6813420,IDLE,0,0
1557710411032,72702,6813420,IDLE,0,0
1557710412062,72702,6813420,IDLE,0,0
1557710413044,72702,6813420,IDLE,0,0
1557710414060,72702,6813420,IDLE,0,0
1557710415059,72702,6813420,IDLE,0,0
1557710416082,72702,6813420,IDLE,0,0
1557710417091,72702,6813420,IDLE,0,0
1557710418106,72702,6813420,IDLE,0,0
1557710419102,72702,6813420,IDLE,0,0
1557710420111,72702,6813420,IDLE,0,0
1557710421117,72702,6813420,IDLE,0,0
1557710422132,72702,6813420,IDLE,0,0
1557710423136,72702,6813420,IDLE,0,0
1557710424131,72702,6813420,IDLE,0,0
1557710425143,72702,6813420,IDLE,0,0
1557710426172,72702,6813420,IDLE,0,0
1557710427158,72702,6813420,IDLE,0,0
1557710428176,72702,6813420,IDLE,0,0
1557710429200,72702,6813420,IDLE,0,0
1557710430206,72702,6813420,IDLE,0,0
1557710431189,72702,6813420,IDLE,0,0
1557710432215,72702,6813420,IDLE,0,0
1557710433216,72702,6813420,IDLE,0,0
1557710434263,72702,6813420,IDLE,0,0
1557710435232,72702,6813420,IDLE,0,0
1557710436234,72702,6813420,IDLE,0,0
1557710437267,72702,6813420,IDLE,0,0
1557710438267,72702,6813420,IDLE,0,0
1557710439270,72702,6813420,IDLE,0,0
1557710440274,72702,6813420,IDLE,0,0
1557710441269,72702,6813420,IDLE,0,0
1557710442277,72702,6813420,IDLE,0,0
1557710443299,72702,6813420,IDLE,0,0
1557710444302,72702,6813420,IDLE,0,0
1557710445298,72702,6813420,IDLE,0,0
1557710446328,72702,6813420,IDLE,0,0
1557710447336,72702,6813420,IDLE,0,0
1557710448342,72702,6813420,IDLE,0,0
1557710449332,72702,6813420,IDLE,0,0
1557710450355,72702,6813420,IDLE,0,0
1557710451366,72702,6813420,IDLE,0,0
1557710452361,72702,6813420,IDLE,0,0
1557710453372,72702,6813420,IDLE,0,0
1557710454386,72702,6813420,IDLE,0,0
1557710455403,72702,6813420,IDLE,0,0
1557710456404,72702,6813420,IDLE,0,0
1557710457417,72702,6813420,IDLE,0,0
1557710458425,72702,6813420,IDLE,0,0
1557710459448,72702,6813420,IDLE,0,0
1557710460434,72702,6813420,IDLE,0,0
1557710461437,72702,6813420,IDLE,0,0
1557710462430,72702,6813420,IDLE,0,0
1557710463458,72702,6813420,IDLE,0,0
1557710464463,72702,6813420,IDLE,0,0
1557710465481,72702,6813420,IDLE,0,0
1557710466474,72702,6813420,IDLE,0,0
1557710467489,72702,6813420,IDLE,0,0
1557710468510,72702,6813420,IDLE,0,0
1557710469525,72702,6813420,IDLE,0,0
1557710470518,72702,6813420,IDLE,0,0
1557710471514,72702,6813420,IDLE,0,0
1557710472544,72702,6813420,IDLE,0,0
1557710473550,72702,6813420,IDLE,0,0
1557710474539,72702,6813420,IDLE,0,0
1557710475552,72702,6813420,IDLE,0,0
1557710476577,72702,6813420,IDLE,0,0
1557710477589,72702,6813420,IDLE,0,0
1557710478586,72702,6813420,IDLE,0,0
1557710479585,72702,6813420,IDLE,0,0
1557710480593,72702,6813420,IDLE,0,0
1557710481622,72702,6813420,IDLE,0,0
1557710482626,72702,6813420,IDLE,0,0
1557710483599,72702,6813420,IDLE,0,0
1557710484614,72702,6813420,IDLE,0,0
1557710485634,72702,6813420,IDLE,0,0
1557710486652,72702,6813420,IDLE,0,0
1557710487655,72702,6813420,IDLE,0,0
1557710488657,72702,6813420,IDLE,0,0
1557710489661,72702,6813420,IDLE,0,0
1557710490669,72702,6813420,IDLE,0,0
1557710491671,72702,6813420,IDLE,0,0
1557710492684,72702,6813420,IDLE,0,0
1557710493701,72702,6813420,IDLE,0,0
1557710494705,72702,6813420,IDLE,0,0
1557710495705,72702,6813420,IDLE,0,0
1557710496728,72702,6813420,IDLE,0,0
1557710497730,72702,6813420,IDLE,0,0
1557710498742,72702,6813420,IDLE,0,0
1557710499742,72702,6813420,IDLE,0,0
1557710500757,72702,6813420,IDLE,0,0
1557710501760,72702,6813420,IDLE,0,0
1557710502793,72702,6813420,IDLE,0,0
1557710503776,72702,6813420,IDLE,0,0
1557710504780,72702,6813420,IDLE,0,0
1557710505792,72702,6813420,IDLE,0,0
1557710506790,73506,6814224,WALKING,3225,31
1557710507803,73654,6814372,WALKING,1851,54
1557710508797,73654,6814372,WALKING,1492,67
1557710509842,73654,6814372,IDLE,1369,73
1557710510832,73654,6814372,IDLE,1351,74
1557710511837,73788,6814506,WALKING,1315,76
1557710512838,73788,6814506,WALKING,1351,74
1557710513843,73788,6814506,IDLE,1449,69
1557710514858,73788,6814506,IDLE,1587,63
1557710515892,73788,6814506,IDLE,1818,55
1557710516871,73788,6814506,IDLE,2173,46
1557710517901,73788,6814506,IDLE,2777,36
1557710518916,73788,6814506,IDLE,0,29
1557710519912,73788,6814506,IDLE,0,24
1557710520909,73788,6814506,IDLE,0,20
1557710521930,73788,6814506,IDLE,0,14
1557710522934,73788,6814506,IDLE,0,9
1557710523984,73788,6814506,IDLE,0,6
1557710524938,73788,6814506,IDLE,0,4
1557710525948,73788,6814506,IDLE,0,2
1557710526963,73788,6814506,IDLE,0,1
1557710527973,73788,6814506,IDLE,0,0
1557710528991,73788,6814506,IDLE,0,0
1557710529989,73788,6814506,IDLE,0,0
1557710530996,73788,6814506,IDLE,0,0
1557710532013,73788,6814506,IDLE,0,0
1557710533007,73788,6814506,IDLE,0,0
1557710534027,73788,6814506,IDLE,0,0
1557710535051,73788,6814506,IDLE,0,0
1557710536044,73788,6814506,IDLE,0,0
1557710537041,73788,6814506,IDLE,0,0
1557710538059,73788,6814506,IDLE,0,0
1557710539075,73788,6814506,IDLE,0,0
1557710540070,73788,6814506,IDLE,0,0
1557710541085,73788,6814506,IDLE,0,0
1557710542101,73788,6814506,IDLE,0,0
1557710543119,73788,6814506,IDLE,0,0
1557710544115,73788,6814506,IDLE,0,0
1557710545117,73788,6814506,IDLE,0,0
1557710546123,73788,6814506,IDLE,0,0
1557710547152,73788,6814506,IDLE,0,0
1557710548127,73788,6814506,IDLE,0,0
1557710549153,73788,6814506,IDLE,0,0
1557710550157,73788,6814506,IDLE,0,0
1557710551179,73788,6814506,IDLE,0,0
1557710552176,73788,6814506,IDLE,0,0
1557710553187,73788,6814506,IDLE,0,0
1557710554210,73788,6814506,IDLE,0,0
1557710555207,73788,6814506,IDLE,0,0
1557710556215,73788,6814506,IDLE,0,0
1557710557198,73788,6814506,IDLE,0,0
1557710558212,73788,6814506,IDLE,0,0
1557710559239,73788,6814506,IDLE,0,0
1557710560237,73788,6814506,IDLE,0,0
1557710561235,73788,6814506,IDLE,0,0
1557710562269,73788,6814506,IDLE,0,0
1557710563259,73788,6814506,IDLE,0,0
1557710564277,73788,6814506,IDLE,0,0
1557710565260,73788,6814506,IDLE,0,0
1557710566278,73788,6814506,IDLE,0,0
1557710567290,73788,6814506,IDLE,0,0
1557710568299,73788,6814506,IDLE,0,0
1557710569300,73788,6814506,IDLE,0,0
1557710570317,73788,6814506,IDLE,0,0
1557710571332,73788,6814506,IDLE,0,0
1557710572356,73788,6814506,IDLE,0,0
1557710573340,73788,6814506,IDLE,0,0
1557710574356,73788,6814506,IDLE,0,0
1557710575358,73788,6814506,IDLE,0,0
1557710576367,73788,6814506,IDLE,0,0
1557710577369,73788,6814506,IDLE,0,0
1557710578377,73788,6814506,IDLE,0,0
1557710579407,73788,6814506,IDLE,0,0
1557710580402,73788,6814506,IDLE,0,0
1557710581401,73788,6814506,IDLE,0,0
1557710582412,73788,6814506,IDLE,0,0
1557710583437,73788,6814506,IDLE,0,0
1557710584442,73788,6814506,IDLE,0,0
1557710585449,74496,6815214,WALKING,0,27
1557710586454,74496,6815214,WALKING,2272,44
1557710587485,74630,6815348,WALKING,1754,57
1557710588463,74764,6815482,WALKING,1492,67
1557710589480,74898,6815616,WALKING,1333,75
1557710590480,75016,6815734,WALKING,1234,81
1557710591497,75150,6815868,WALKING,1149,87
1557710592497,75284,6816002,WALKING,1086,92
1557710593505,75418,6816136,WALKING,1030,97
1557710594505,75536,6816254,WALKING,990,101
1557710595541,75670,6816388,WALKING,952,105
