timestamp,UVExposureToday,UVIndexLevel
1557278011092,0,NONE
1557278034799,0,NONE
1557278094397,0,NONE
1557278154148,0,NONE
1557278213873,0,NONE
1557278273599,0,NONE
1557278333323,0,NONE
1557278393067,0,NONE
1557278452797,0,NONE
1557278512519,0,NONE
1557278572265,0,NONE
1557278631999,0,NONE
1557278691731,0,NONE
1557278751442,0,NONE
1557278811172,0,NONE
1557278870925,0,NONE
1557278930650,0,NONE
1557278990395,0,NONE
1557279050133,0,NONE
1557279109849,0,NONE
1557279169580,0,NONE
1557279229318,0,NONE
1557279289017,0,NONE
1557279348750,0,NONE
1557279408493,0,NONE
1557279468219,0,NONE
1557279527993,0,NONE
1557279587682,0,NONE
1557279647418,0,NONE
1557279707136,0,NONE
1557279766867,0,NONE
1557279826618,0,NONE
1557279886337,0,NONE
1557279946090,0,NONE
1557280005813,0,NONE
1557280065524,0,NONE
1557280125273,0,NONE
1557280184989,0,NONE
1557280244723,0,NONE
1557280304446,0,NONE
1557280364183,0,NONE
1557280423913,0,NONE
1557280483650,0,NONE
1557280543388,0,NONE
1557280603121,0,NONE
1557280662835,0,NONE
1557280722602,0,NONE
1557280782293,0,NONE
1557280842044,0,NONE
1557280901776,0,NONE
1557280961500,0,NONE
1557281021223,0,NONE
1557281080964,0,NONE
1557281140694,0,NONE
1557281200412,0,NONE
1557281260162,0,NONE
1557281319871,0,NONE
1557281379602,0,NONE
1557281439353,0,NONE
1557281499075,0,NONE
1557281558817,0,NONE
1557281618534,0,NONE
1557281678257,0,NONE
1557281737990,0,NONE
1557281797766,0,NONE
1557281857495,0,NONE
1557281917192,0,NONE
1557281976917,0,NONE
1557282036662,0,NONE
1557282096393,0,NONE
1557282156107,0,NONE
1557282215840,0,NONE
1557282275647,0,NONE
1557282335294,0,NONE
1557282395207,0,NONE
1557282454768,0,NONE
1557282514494,0,NONE
1557282574229,0,NONE
1557282633956,0,NONE
1557282693695,0,NONE
1557282753452,0,NONE
1557282813184,0,NONE
1557282872879,0,NONE
1557282932622,0,NONE
1557282992359,0,NONE
1557283052173,0,NONE
1557283111867,0,NONE
1557283171558,0,NONE
1557283231361,0,NONE
1557283291004,0,NONE
1557283350735,0,NONE
1557283410464,0,NONE
1557283470191,0,NONE
1557283529942,0,NONE
1557283589679,0,NONE
1557283649378,0,NONE
1557283709118,0,NONE
1557283768847,0,NONE
1557283828594,0,NONE
1557283888306,0,NONE
1557283948035,0,NONE
1557284007777,0,NONE
1557284067495,0,NONE
1557284127237,0,NONE
1557284186973,0,NONE
1557284246703,0,NONE
1557284306461,0,NONE
1557284366172,0,NONE
1557284425882,0,NONE
1557284485671,0,NONE
1557284545354,0,NONE
1557284605076,0,NONE
1557284664821,0,NONE
1557284724559,0,NONE
1557284784288,0,NONE
1557284844009,0,NONE
1557284903768,0,NONE
1557284963520,0,NONE
1557285023199,0,NONE
1557285082958,0,NONE
1557285142670,0,NONE
1557285202447,0,NONE
1557285262118,0,NONE
1557285321860,0,NONE
1557285381635,0,NONE
1557285441377,0,NONE
1557285501112,0,NONE
1557285560842,0,NONE
1557285620564,0,NONE
1557285680285,0,NONE
1557285740022,0,NONE
1557285799762,0,NONE
1557285859480,0,NONE
1557285919220,0,NONE
1557285978953,0,NONE
1557286038677,0,NONE
1557286098419,0,NONE
1557286158171,0,NONE
1557286217875,0,NONE
1557286277593,0,NONE
