timestamp,altitude,longitude,latitude,speed,accuracy
1557709282135,0.0,127.3692009,36.3656071,0.0,1899.999
1557710349244,89.5,127.3668925,36.3678826,0.0,14.659
1557710594403,89.5,127.3669058,36.3679268,0.0,14.825
1557710597096,89.5,127.3669681,36.3679698,0.0,13.073
1557710612118,89.5,127.3670322,36.3680195,0.0,11.759
1557710642182,89.5999984741,127.3670767,36.3680599,0.0,33.185
1557710706452,77.2874496364,127.3677259,36.3684141,4.1539264,400.0
1557710708110,89.5,127.3670494,36.3680319,4.1539264,16.125
1557710775698,89.5,127.3670667,36.3680516,0.0,14.778
1557710867163,89.5,127.3670667,36.3680516,0.0,14.778
1557711394338,89.5,127.367061,36.3680416,0.0,14.167
1557711978452,0.0,127.3692009,36.3656071,0.0,1899.999
1557712280051,89.5,127.3670602,36.3680313,0.0,14.613
1557713097646,89.5,127.3670472,36.3680291,0.0,11.267
1557713174470,75.5999984741,127.3670167,36.367974,0.0,15.039
1557713192456,64.4709059965,127.3669717,36.3678301,0.5674064,9.532
1557713193440,71.0510466753,127.366949,36.3677461,1.0366312,8.358
1557713197458,84.0104343423,127.3669897,36.3676963,2.0884402,7.311
1557713201000,0.0,127.3669625,36.3677362,0.0,8.735
1557713208000,76.6885737896,127.3669039,36.3677487,0.0,6.56
1557713224000,76.7301169176,127.3668472,36.3677122,2.5579438,4.623
1557713226000,76.9308555624,127.3667983,36.3676884,2.832681,4.762
1557713228000,77.0416642102,127.3667456,36.3676601,2.974495,4.818
1557713230000,77.3920742649,127.3666977,36.3676092,2.9875574,3.592
1557713232000,77.4944044844,127.3666856,36.3675538,3.051136,3.358
1557713234000,77.3352423507,127.3666532,36.3675053,3.1537223,3.153
1557713236000,76.9438267195,127.3665906,36.3674629,3.2335072,3.419
1557713238000,76.7224817104,127.3665203,36.3674296,3.303303,3.228
1557713240000,76.92077164,127.3664461,36.3673908,3.3842368,3.521
1557713242000,76.8607027181,127.3663767,36.3673553,3.4695604,3.254
1557713244000,76.7912973371,127.3663017,36.3673194,3.5615916,3.435
1557713246000,77.0656398684,127.3662303,36.3672852,3.6439178,3.268
1557713248000,77.1535282021,127.3661524,36.3672424,3.724722,3.537
1557713250000,77.2041111393,127.3660796,36.3672029,3.7978365,3.271
1557713252000,77.2446223066,127.3659997,36.3671627,3.8639462,3.265
1557713254000,77.0923419464,127.3659241,36.367123,3.919561,3.292
1557713256000,77.1347533084,127.3658417,36.3670756,3.9617772,3.617
1557713258000,77.3082923528,127.3657716,36.3670404,3.9896162,3.237
1557713260000,77.0812520656,127.365661,36.3669792,4.0090656,3.9
1557713262000,77.1230581144,127.3655801,36.3669401,4.052339,3.9
1557713264000,76.9186890266,127.3654985,36.3669062,4.077434,3.9
1557713266000,77.2838090886,127.3654258,36.3668608,4.0890326,3.9
1557713268000,77.3880496387,127.3653508,36.3668212,4.081392,3.9
1557713270000,77.5557036634,127.3652756,36.3667822,4.075514,3.9
1557713272000,77.7262502469,127.3652007,36.36674,4.0781837,3.9
1557713274000,77.4119855725,127.3651272,36.3667003,4.07487,3.9
1557713276000,77.1864025187,127.3650587,36.3666647,4.044195,3.9
1557713278000,76.770665366,127.3650009,36.366639,3.9794164,3.755
1557713280000,76.6786753753,127.3649378,36.3666136,3.9282138,3.466
1557713282000,76.5551994953,127.3648678,36.3665767,3.9029202,3.484
1557713284000,76.3950601815,127.3647992,36.3665382,3.888378,3.572
1557713286000,76.2980545122,127.3647265,36.3665093,3.8850973,3.322
1557713288000,76.155935298,127.3646481,36.3664805,3.8885274,3.27
1557713290000,75.9495608374,127.364559,36.3664576,3.8957424,3.391
1557713292000,75.929381892,127.364474,36.3664445,3.9073856,3.285
1557713294000,75.8685498316,127.3643872,36.3664376,3.928603,3.33
1557713296000,75.6713029714,127.3642904,36.366432,3.9411864,3.684
1557713298000,75.7057958525,127.3641997,36.3664268,3.9398475,3.763
1557713300000,75.7863177864,127.3641147,36.3664259,3.9597945,3.414
1557713302000,75.745650805,127.3640234,36.3664184,3.9952662,3.468
1557713303000,75.5262190935,127.3639387,36.366406,4.0153546,3.9
1557713305000,75.4915100497,127.3638485,36.3663844,4.055239,3.9
1557713307000,74.9370874622,127.3637589,36.3663618,4.0746603,3.9
1557713309000,74.9688164852,127.3636785,36.3663321,4.0729866,3.9
1557713311000,74.9828633926,127.3636047,36.3663101,4.0138373,3.9
1557713314000,75.2655098852,127.3635358,36.3663132,3.7237263,3.614
1557713316000,75.1885294177,127.3634798,36.3663133,3.6039865,3.183
1557713318000,75.4498162957,127.3634027,36.3662851,3.5618122,3.622
1557713320000,75.300191341,127.3633475,36.3662476,3.575604,3.273
1557713322000,75.2693322096,127.3632783,36.3662191,3.5278475,3.495
1557713325000,75.2474066906,127.3632168,36.3662512,3.403343,3.903
1557713327000,75.2259981408,127.3631782,36.366295,3.3996851,4.374
1557713329000,74.8016617412,127.3631376,36.3663494,3.4419737,4.407
1557713331000,74.7375790452,127.3630921,36.3664063,3.4868553,4.482
1557713333000,75.364976825,127.3630273,36.3664427,3.549208,4.549
1557713335000,75.5432818071,127.3629539,36.3664678,3.5967908,4.638
1557713337000,75.5937589151,127.362882,36.3664881,3.6181278,4.572
1557713339000,75.5705295309,127.3628092,36.3665086,3.6510653,4.523
1557713341000,75.9815878321,127.3627347,36.3665283,3.6631277,4.403
1557713343000,76.3215088531,127.3626438,36.366554,3.6924818,4.81
1557713345000,76.5824625559,127.36256,36.3665698,3.710227,4.721
1557713347000,76.7083154075,127.3624784,36.366578,3.7371142,4.456
1557713349000,76.1916012175,127.3623843,36.3665891,3.7787325,4.741
1557713351000,76.1597377475,127.3622949,36.3665997,3.8122764,4.677
1557713353000,76.6000672116,127.362203,36.3666172,3.8465896,4.956
1557713355000,76.4500672522,127.3621134,36.366636,3.854265,5.003
1557713357000,76.364951019,127.3620321,36.3666537,3.860377,4.602
1557713359000,76.492844703,127.3619514,36.366677,3.8482883,4.581
1557713361000,76.0717958285,127.3618654,36.3666937,3.8299525,4.663
1557713363000,75.7169227617,127.3617761,36.3667044,3.826266,4.957
1557713365000,75.133139226,127.3616565,36.3667179,3.8337233,6.144
1557713367000,74.8280644307,127.3615873,36.366728,3.8497682,5.195
1557713369000,75.1684372979,127.361515,36.3667409,3.8930538,4.641
1557713371000,75.1260496056,127.3614267,36.3667561,3.9385207,4.745
1557713373000,75.1890833775,127.361347,36.3667733,3.9907093,4.529
1557713374000,75.0446879178,127.3612492,36.3667964,4.0104976,6.0
1557713376000,75.2324943461,127.3611593,36.3668138,4.0505147,6.0
1557713378000,75.0351018834,127.3610661,36.3668282,4.097672,6.0
1557713380000,75.2855444007,127.3609735,36.366841,4.079423,6.0
1557713382000,75.3651378615,127.3608816,36.3668534,4.0874653,6.0
1557713384000,76.3706950515,127.3607917,36.3668535,4.077165,6.0
1557713386000,76.4089867624,127.3607091,36.3668492,4.0157027,6.0
1557713389000,76.3508891127,127.360643,36.366831,3.861127,5.338
1557713391000,76.7153322235,127.3605862,36.3668081,3.809432,5.64
1557713393000,76.2614809941,127.3605155,36.3667834,3.7676933,5.752
1557713395000,75.9223979112,127.3604315,36.3667671,3.7271774,6.041
1557713397000,75.7027179686,127.3603544,36.3667639,3.7022316,5.728
1557713399000,75.2812999564,127.3602727,36.3667721,3.6329446,5.924
1557713401000,75.3942054151,127.3602131,36.3668096,3.5743277,6.26
1557713403000,75.5722174246,127.360168,36.3668497,3.4711745,5.793
1557713405000,75.5734734687,127.3600805,36.366876,3.5276756,5.221
1557713407000,75.9973142986,127.3599956,36.3669017,3.6629584,4.691
1557713409000,75.9718160204,127.3599118,36.3669256,3.7680595,4.574
1557713411000,76.0304187871,127.3598269,36.3669507,3.850675,4.451
1557713413000,75.8208316767,127.3597278,36.3669752,3.904993,4.771
1557713415000,75.9178546047,127.3596204,36.3669929,3.9618986,4.928
1557713417000,75.9514789484,127.359528,36.3670067,3.980974,4.53
1557713419000,76.5819801824,127.3594367,36.3670214,3.9278803,4.981
1557713421000,76.3302199407,127.3593509,36.3670144,3.87493,5.048
1557713423000,75.7741151046,127.3592724,36.3670089,3.8260791,4.609
1557713425000,75.7324133113,127.3591817,36.3670135,3.8322735,4.604
1557713427000,76.0781355145,127.3590856,36.3670239,3.8459244,4.676
1557713429000,76.1628530468,127.358979,36.3670401,3.858545,3.705
1557713431000,76.4425821089,127.3588835,36.367054,3.8478758,3.694
1557713433000,76.3288001771,127.3588095,36.3670437,3.799937,3.343
1557713435000,76.2849314895,127.3587478,36.3670453,3.6614754,3.231
1557713437000,76.6511159246,127.3586974,36.3670712,3.47655,3.435
1557713441000,77.0535264846,127.3586572,36.3671067,1.1989646,3.735
1557713457000,76.5303699098,127.3586138,36.3670775,0.7330683,4.344
1557713461000,76.750870653,127.3585567,36.3670818,0.9306754,4.395
1557713472000,76.9792835594,127.3585033,36.3671032,0.2576754,5.336
1557713482288,74.5,127.358432,36.3671821,0.071106724,13.861
1557713496430,74.4000015259,127.3582477,36.3673423,0.0,15.83
1557713505879,74.5,127.3582446,36.3674248,0.0,14.783
1557713520959,77.5999984741,127.3581015,36.3675429,0.0,14.117
1557713532018,78.3000030518,127.3580059,36.367583,0.0,14.339
1557713538000,78.3000030518,127.3579826,36.3676261,1.5822701,14.537
1557713539000,80.9000015259,127.358038,36.3675994,0.0,11.965
1557713550123,80.9000015259,127.3580242,36.3675293,0.0,11.998
1557713593199,80.9000015259,127.3580515,36.3674889,0.0,14.226
1557713612765,81.0,127.3579728,36.3674615,0.0,14.199
1557713616530,81.0,127.3579389,36.3674174,0.0,12.358
1557713654015,81.0,127.3579218,36.3674042,0.0,12.721
1557713684004,81.0,127.3579659,36.3674427,0.0,14.603
1557713751114,80.9000015259,127.3580181,36.3675036,0.0,14.733
1557713796348,80.5999984741,127.358049,36.3675431,0.0,11.692
1557713816999,76.0,127.358028,36.3675893,0.0,10.507
1557713856197,75.3000030518,127.3582639,36.3673412,0.0,15.685
1557713868371,74.4000015259,127.3582687,36.3672963,0.0,11.934
1557713878407,74.5,127.3582902,36.3672036,0.0,11.078
1557713883588,74.4000015259,127.3583529,36.3672043,0.0,11.272
1557713894056,74.5,127.3584106,36.367203,0.0,12.056
1557713901063,81.3000030518,127.3583892,36.367149,0.5113821,20.934
1557713903053,37.5154655316,127.3582286,36.3672832,1.72845,13.078
1557713904055,60.6995370061,127.358357,36.3672386,1.8606367,9.35
1557713906055,72.4564451439,127.3584399,36.3672383,0.0,9.024
1557713907055,73.705626664,127.3585027,36.3672299,0.0,9.423
1557713909000,78.4882962897,127.3585843,36.3672085,1.2623979,8.87
1557713909993,80.9000015259,127.3586384,36.3671819,0.8203827,6.791
1557713919000,81.3000030518,127.3586013,36.367141,0.0,9.04
1557713923000,74.3504367737,127.3586411,36.3671739,0.0,4.508
1557713931000,68.9313152319,127.3586484,36.3671257,1.3445783,4.245
1557713934000,68.6246526969,127.3586758,36.3670862,1.6904569,4.35
1557713937000,68.4956645156,127.3587297,36.3670385,2.1234589,3.393
1557713939000,68.9764153929,127.3587761,36.3670108,2.1381736,3.308
1557713942000,69.1585456833,127.3588465,36.366978,2.25351,3.225
1557713944000,69.3950981916,127.3589057,36.3669585,2.3743598,3.307
1557713946000,69.5621104199,127.3589723,36.3669363,2.5112944,3.357
1557713948000,70.1432949883,127.3590437,36.3669142,2.6609724,3.286
1557713950000,70.2006665756,127.3591192,36.3668911,2.8045113,3.363
1557713952000,70.1374946641,127.3591955,36.366876,2.936257,3.404
1557713954000,69.9948053619,127.3592753,36.3668597,3.0491326,3.482
1557713956000,69.9178680267,127.3593479,36.3668387,3.15338,3.237
1557713958000,69.9009443773,127.3594098,36.3668033,3.2234378,3.245
1557713960000,68.77878404,127.3594428,36.3667483,3.274542,3.262
1557713962000,68.0614811683,127.3594399,36.3666818,3.3398755,3.267
1557713964000,68.8831318584,127.3594314,36.3666123,3.444856,3.268
1557713966000,69.224480542,127.3594275,36.3665393,3.5372052,3.292
1557713968000,69.3258321158,127.3594399,36.3664704,3.6100378,3.044
1557713970000,69.4523278298,127.3594762,36.3663912,3.660016,3.009
1557713972000,69.7659555411,127.3594769,36.3663311,3.6943567,3.317
1557713974000,70.9084923302,127.3594397,36.3662866,3.6403277,3.305
1557713976000,70.8811414716,127.3593822,36.3662517,3.5386527,3.524
1557713978000,70.7213161186,127.3593279,36.3662241,3.462335,3.249
1557713980000,71.3982104208,127.359257,36.3661906,3.4274127,3.573
1557713982000,71.4038447848,127.3591871,36.366156,3.397681,3.595
1557713984000,71.630127773,127.3591268,36.3661274,3.369217,3.273
1557713987000,71.5782818683,127.359051,36.3660882,3.3473032,4.22
1557713989000,71.9598097928,127.3589809,36.3660547,3.258445,4.684
1557713991000,71.9341146691,127.3589225,36.366024,3.1797674,4.499
1557713993000,72.1618861738,127.3588487,36.3659911,3.138781,4.742
1557713995000,72.1197211948,127.3587759,36.3659513,3.1140006,4.773
1557713997000,71.7094789235,127.3587274,36.3659057,3.1570146,5.273
1557713999000,73.6351728503,127.3587189,36.3658297,3.2005963,4.865
1557714001000,73.9137781489,127.3587255,36.3657587,3.2606528,4.456
1557714003000,73.5347171933,127.3586702,36.3656875,3.3874032,3.611
1557714005000,73.2242474089,127.3586083,36.3656309,3.5500638,3.317
1557714006000,73.0719085615,127.3585677,36.3655962,3.6191726,3.516
1557714008000,72.7855413899,127.3584965,36.3655484,3.7349868,3.271
