timestamp,ssid,bssid,frequency,rssi
1557447726921,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-59
1557447726921,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-61
1557447726921,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-65
1557447726921,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-72
1557447726921,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2452,-79
1557447726921,f4:d9:fb:3e:4f:30,f4:d9:fb:3e:4f:30,2472,-84
1557447726921,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-85
1557447726921,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-85
1557447726921,f4:d9:fb:67:a2:b0,f4:d9:fb:67:a2:b0,2432,-86
1557447726921,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-88
1557447726921,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2472,-90
1557447726921,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5200,-90
1557447726921,88:36:6c:4e:7c:d4,88:36:6c:4e:7c:d4,2432,-94
1557447906452,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-36
1557447906452,90:9f:33:b1:0c:c4,90:9f:33:b1:0c:c4,2437,-51
1557447906452,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-54
1557447906452,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-54
1557447906452,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-60
1557447906452,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-64
1557447906452,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-67
1557447906452,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2452,-70
1557447906452,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-72
1557447906452,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-75
1557447906452,f4:d9:fb:67:aa:e3,f4:d9:fb:67:aa:e3,5200,-81
1557447906452,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557447906452,90:9f:33:b4:d1:4a,90:9f:33:b4:d1:4a,2432,-82
1557447906452,90:9f:33:68:c1:60,90:9f:33:68:c1:60,2442,-82
1557447906452,88:36:6c:4e:7c:d4,88:36:6c:4e:7c:d4,2432,-83
1557447906452,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2412,-83
1557447906452,e4:be:ed:9f:37:6d,e4:be:ed:9f:37:6d,2447,-84
1557447906452,f4:d9:fb:3e:4f:23,f4:d9:fb:3e:4f:23,5240,-85
1557447906452,f4:d9:fb:3e:62:30,f4:d9:fb:3e:62:30,2452,-85
1557447906452,00:26:66:7d:af:2a,00:26:66:7d:af:2a,2472,-85
1557447906452,00:26:66:ea:2a:c4,00:26:66:ea:2a:c4,2457,-86
1557447906452,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-88
1557447906452,00:1e:58:3e:20:2d,00:1e:58:3e:20:2d,2422,-89
1557447906452,88:36:6c:26:ab:b2,88:36:6c:26:ab:b2,2447,-90
1557447906452,88:36:6c:d7:aa:90,88:36:6c:d7:aa:90,2452,-90
1557447906452,64:e5:99:20:df:9c,64:e5:99:20:df:9c,2462,-90
1557447906452,c8:3a:35:3b:09:c8,c8:3a:35:3b:09:c8,2437,-92
1557447927445,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-46
1557447927445,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-55
1557447927445,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-57
