timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557792170850,YouTube,1557765458377,com.google.android.youtube,True,1557713646441,1557769466529,True,6932228
1557792170850,직방,1557764365719,com.chbreeze.jikbang4a,False,1557713646441,1557791180741,False,85935
1557792170850,전화,1557747586154,com.samsung.android.incallui,True,1557713646441,1557747586154,False,157024
1557792170850,음성 녹음,1557728871924,com.sec.android.app.voicenote,False,1557713646441,1557791180742,False,2505
1557792170850,Polar Beat,1557759031283,fi.polar.beat,False,1557713646441,1557787579995,False,27576
1557792170850,날씨,1557746569851,com.sec.android.daemonapp,True,1557713646441,1557793067709,False,30738
1557792170850,안드로이드 시스템,1557790978086,android,True,1557713646441,1557790978086,False,1918
1557792170850,메시지,1557734345939,com.samsung.android.messaging,True,1557713646441,1557734345939,True,166011
1557792170850,카톡 프리뷰,1557792854982,com.taeyoung.jimoon.kakaopreview,False,1557713646441,1557793335322,False,435663
1557792170850,갤러리,1557766524971,com.sec.android.gallery3d,True,1557713646441,1557783979301,True,11644
1557792170850,접근성,1557723222391,com.samsung.accessibility,True,1557713646441,1557723222391,False,5057
1557792170850,Samsung Music,1557764322049,com.sec.android.app.music,False,1557713646441,1557787579996,False,78571
1557792170850,컬러노트,1557762644607,com.socialnmobile.dictapps.notepad.color.note,False,1557713646441,1557762644607,False,5494
1557792170850,Paco,1557752187603,com.pacoapp.paco,False,1557713646441,1557790016078,False,79639
1557792170850,시계,1557792855010,com.sec.android.app.clockpackage,True,1557713646441,1557792855010,True,166202
1557792170850,다방,1557764412894,kr.co.station3.dabang,False,1557713646441,1557787579996,False,45428
1557792170850,Chrome,1557766511797,com.android.chrome,True,1557713646441,1557766511797,True,903009
1557792170850,패키지 설치 프로그램,1557759035928,com.google.android.packageinstaller,True,1557713646441,1557759035928,False,1027
1557792170850,Google Play 서비스,1557734219542,com.google.android.gms,True,1557713646441,1557793039234,True,1506
