timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557365426559,0,4833000,IDLE,0,0
1557365427580,0,4833000,IDLE,0,0
1557365428614,0,4833000,IDLE,0,0
1557365429620,0,4833000,IDLE,0,0
1557365430609,0,4833000,IDLE,0,0
1557365431618,0,4833000,IDLE,0,0
1557365432613,0,4833000,IDLE,0,0
1557365433649,0,4833000,IDLE,0,0
1557365434634,0,4833000,IDLE,0,0
1557365435644,0,4833000,IDLE,0,0
1557365436664,0,4833000,IDLE,0,0
1557365437681,0,4833000,IDLE,0,0
1557365438671,0,4833000,IDLE,0,0
1557365439697,0,4833000,IDLE,0,0
1557365440685,0,4833000,IDLE,0,0
1557365441695,0,4833000,IDLE,0,0
1557365442695,0,4833000,IDLE,0,0
1557365443731,0,4833000,IDLE,0,0
1557365444708,0,4833000,IDLE,0,0
1557365445722,0,4833000,IDLE,0,0
1557365446745,0,4833000,IDLE,0,0
1557365447739,0,4833000,IDLE,0,0
1557365448772,0,4833000,IDLE,0,0
1557365449766,0,4833000,IDLE,0,0
1557365450768,0,4833000,IDLE,0,0
1557365451780,0,4833000,IDLE,0,0
1557365452787,0,4833000,IDLE,0,0
1557365453785,0,4833000,IDLE,0,0
1557365454812,0,4833000,IDLE,0,0
1557365455828,0,4833000,IDLE,0,0
1557365456824,0,4833000,IDLE,0,0
1557365457817,0,4833000,IDLE,0,0
1557365458852,0,4833000,IDLE,0,0
1557365459851,0,4833000,IDLE,0,0
1557365460865,0,4833000,IDLE,0,0
1557365461889,0,4833000,IDLE,0,0
1557365462864,0,4833000,IDLE,0,0
1557365463877,0,4833000,IDLE,0,0
1557365464910,0,4833000,IDLE,0,0
1557365465922,0,4833000,IDLE,0,0
1557365466906,0,4833000,IDLE,0,0
1557365467920,0,4833000,IDLE,0,0
1557365468949,0,4833000,IDLE,0,0
1557365469921,0,4833000,IDLE,0,0
1557365470955,0,4833000,IDLE,0,0
1557365471998,0,4833000,IDLE,0,0
1557365472960,0,4833000,IDLE,0,0
1557365473991,0,4833000,IDLE,0,0
1557365474979,0,4833000,IDLE,0,0
1557365475987,0,4833000,IDLE,0,0
1557365477010,0,4833000,IDLE,0,0
1557365478036,0,4833000,IDLE,0,0
1557365479007,0,4833000,IDLE,0,0
1557365480017,0,4833000,IDLE,0,0
1557365481023,0,4833000,IDLE,0,0
1557365482046,0,4833000,IDLE,0,0
1557365483035,0,4833000,IDLE,0,0
1557365484070,0,4833000,IDLE,0,0
1557365485068,0,4833000,IDLE,0,0
1557365486056,0,4833000,IDLE,0,0
1557365487076,0,4833000,IDLE,0,0
1557365488091,0,4833000,IDLE,0,0
1557365489079,0,4833000,IDLE,0,0
1557365490114,0,4833000,IDLE,0,0
1557365491124,0,4833000,IDLE,0,0
1557365492098,0,4833000,IDLE,0,0
1557365493114,0,4833000,IDLE,0,0
1557365494130,0,4833000,IDLE,0,0
1557365495139,0,4833000,IDLE,0,0
1557365496166,0,4833000,IDLE,0,0
1557365497160,0,4833000,IDLE,0,0
1557365498175,0,4833000,IDLE,0,0
1557365499175,0,4833000,IDLE,0,0
1557365500182,0,4833000,IDLE,0,0
1557365501204,0,4833000,IDLE,0,0
1557365502214,0,4833000,IDLE,0,0
1557365503195,0,4833000,IDLE,0,0
1557365504206,0,4833000,IDLE,0,0
1557365505229,0,4833000,IDLE,0,0
1557365506272,0,4833000,IDLE,0,0
1557365507255,0,4833000,IDLE,0,0
1557365508255,0,4833000,IDLE,0,0
1557365509256,0,4833000,IDLE,0,0
1557365510293,0,4833000,IDLE,0,0
1557365511264,0,4833000,IDLE,0,0
1557365512278,0,4833000,IDLE,0,0
1557365513292,0,4833000,IDLE,0,0
1557365514308,0,4833000,IDLE,0,0
1557365515331,0,4833000,IDLE,0,0
1557365516345,0,4833000,IDLE,0,0
1557365517332,0,4833000,IDLE,0,0
1557365518350,0,4833000,IDLE,0,0
1557365519344,0,4833000,IDLE,0,0
1557365520337,0,4833000,IDLE,0,0
1557365521355,0,4833000,IDLE,0,0
1557365522377,0,4833000,IDLE,0,0
1557365523360,0,4833000,IDLE,0,0
1557365524372,0,4833000,IDLE,0,0
1557365525408,0,4833000,IDLE,0,0
1557365526405,0,4833000,IDLE,0,0
1557365527419,0,4833000,IDLE,0,0
1557365528408,0,4833000,IDLE,0,0
1557365529455,0,4833000,IDLE,0,0
1557365530433,0,4833000,IDLE,0,0
1557365531429,0,4833000,IDLE,0,0
1557365532442,0,4833000,IDLE,0,0
1557365533471,0,4833000,IDLE,0,0
1557365534476,0,4833000,IDLE,0,0
1557365535483,0,4833000,IDLE,0,0
1557365536481,0,4833000,IDLE,0,0
1557365537498,0,4833000,IDLE,0,0
1557365538497,0,4833000,IDLE,0,0
1557365539515,0,4833000,IDLE,0,0
1557365540559,0,4833000,IDLE,0,0
1557365541543,0,4833000,IDLE,0,0
1557365542550,0,4833000,IDLE,0,0
1557365543550,0,4833000,IDLE,0,0
1557365544549,0,4833000,IDLE,0,0
1557365545565,0,4833000,IDLE,0,0
1557365546572,0,4833000,IDLE,0,0
1557365547567,0,4833000,IDLE,0,0
1557365548577,0,4833000,IDLE,0,0
1557365549621,0,4833000,IDLE,0,0
1557365550590,0,4833000,IDLE,0,0
1557365551607,0,4833000,IDLE,0,0
1557365552630,0,4833000,IDLE,0,0
1557365553645,0,4833000,IDLE,0,0
1557365554631,0,4833000,IDLE,0,0
1557365555648,0,4833000,IDLE,0,0
1557365556667,0,4833000,IDLE,0,0
1557365557657,0,4833000,IDLE,0,0
1557365558656,0,4833000,IDLE,0,0
