timestamp,Resistance
1557278011123,340330
1557278011325,340330
1557278011503,340330
1557278011716,340330
1557278011906,340330
1557278012098,340330
1557278012359,340330
1557278012515,340330
1557278012698,340330
1557278012897,340330
1557278013162,340330
1557278013296,340330
1557278013500,340330
1557278013713,340330
1557278013924,340330
1557278014115,25256
1557278014297,22540
1557278014505,340330
1557278014773,340330
1557278014907,8246
1557278015096,11720
1557278015308,340330
1557278015506,340330
1557278015700,340330
1557278015891,340330
1557278016086,340330
1557278016312,340330
1557278016485,340330
1557278016710,340330
1557278016910,340330
1557278017205,340330
1557278017283,340330
1557278017478,340330
1557278017702,340330
1557278017904,340330
1557278018087,340330
1557278018300,340330
1557278018476,340330
1557278018716,340330
1557278018885,340330
1557278019090,340330
1557278019272,340330
1557278019564,18980
1557278019679,6699
1557278019881,6236
1557278020111,6301
1557278020317,6340
1557278020476,5522
1557278020676,5638
1557278020875,4736
1557278021127,4375
1557278021255,4997
1557278021455,4893
1557278021668,4936
1557278021974,6627
1557278022066,7462
1557278022250,5272
1557278022450,4657
1557278022653,4389
1557278022853,5113
1557278023059,9343
1557278023249,340330
1557278023503,340330
1557278023656,340330
1557278023861,340330
1557278024054,340330
1557278024361,340330
1557278024458,340330
1557278024658,156538
1557278024859,185181
1557278025051,314080
1557278025233,194048
1557278025439,86149
1557278025636,64015
1557278025893,29340
1557278026039,30751
1557278026234,32300
1557278026437,39959
1557278026763,37280
1557278026828,47188
1557278027046,20005
1557278027244,8799
1557278027443,13371
1557278027650,12884
1557278027843,15189
1557278028044,13027
1557278028240,11487
1557278028453,17788
1557278028635,19078
1557278028859,19582
1557278029126,9556
1557278029243,12931
1557278029450,14515
1557278029649,13422
1557278029849,13075
1557278030047,11962
1557278030238,11681
1557278030448,11962
1557278030633,11880
1557278030869,11603
1557278031053,11799
1557278031240,11564
1557278031524,11263
1557278034531,10040
1557278034801,10872
1557278034957,10770
1557278035126,10570
1557278035327,10473
1557278035524,10314
1557278035726,10377
1557278035927,10441
1557278036142,10346
1557278036374,10221
1557278036536,10130
1557278036717,9951
1557278036918,9864
