timestamp,rxKiloBytes,txKiloBytes,duration
1557395043592,607,13,15000
1557395058604,1072,10,15000
1557395073619,611,7,15000
1557395088635,518,72,15000
1557395103659,2406,182,15000
1557395118688,154,24,15000
1557395133710,458,38,15000
1557395148724,7708,317,15000
1557395163740,2468,65,15000
1557395178755,6345,119,15000
1557395193773,236,23,15000
1557395208785,4,5,15000
1557395223803,3,3,15000
1557395238820,2030,98,15000
1557395253837,351,24,15000
1557395268880,1299,92,15000
1557395283902,8981,183,15000
1557395298914,924,93,15000
1557395313933,7723,175,15000
1557395328950,0,0,15000
1557395343962,2189,47,15000
1557395358999,3530,81,15000
1557395374016,2204,27,15000
1557395389040,4714,75,15000
1557395404080,1178,9,15000
1557395419118,1774,22,15000
1557395434165,2967,34,15000
1557395449214,1299,21,15000
1557395464231,1949,30,15000
1557395479280,1250,17,15000
1557395494310,2502,46,15000
1557395509325,3646,48,15000
1557395524344,11975,275,15000
1557395539391,5259,248,15000
1557395554409,559,17,15000
1557395569420,4427,95,15000
1557395584435,2332,29,15000
1557395599454,1271,13,15000
1557395614473,1394,31,15000
1557395629490,3954,65,15000
1557395644509,3967,70,15000
1557395659536,7,2,15000
1557395674568,58,36,15000
1557395689607,0,0,15000
1557395704653,4290,37,15000
1557395719686,1870,20,15000
1557395734726,1,0,15000
1557395749742,0,0,15000
1557395764769,3725,62,15000
1557395779807,3011,33,15000
1557395794843,1139,15,15000
1557395809872,1153,14,15000
1557395824913,3391,66,15000
1557395839944,6856,76,15000
1557395854966,4930,57,15000
1557395870010,3822,33,15000
1557395885042,8365,140,15000
1557395900081,1513,43,15000
1557395915115,8768,216,15000
1557395930131,1392,28,15000
1557395945163,7,0,15000
1557395960191,7327,176,15000
1557395975202,247,26,15000
1557395990217,1977,31,15000
1557396005235,7899,142,15000
1557396020248,1064,11,15000
1557396035259,8133,171,15000
1557396050274,4447,149,15000
1557396065291,2725,45,15000
1557396080309,2596,45,15000
1557396095326,2660,40,15000
1557396110342,2311,40,15000
1557396125357,2980,51,15000
1557396140372,1710,23,15000
1557396155391,1091,29,15000
1557396170405,579,13,15000
1557396185423,4351,166,15000
1557396200440,2120,53,15000
1557396215458,10,8,15000
1557396230473,6386,1145,15000
1557396245490,35,24,15000
1557396260514,86,17,15000
1557396275532,32,12,15000
1557396290562,44,29,15000
1557396305586,4116,162,15000
1557396320600,3561,11,15000
1557396335623,3539,30,15000
1557396350648,1294,10,15000
1557396365674,4393,35,15000
1557396380690,6574,56,15000
1557396395705,10055,97,15000
1557396410737,4682,28,15000
1557396425764,776,3,15000
1557396440797,304,24,15000
1557396455837,28,8,15000
1557396470862,171,46,15000
1557396485882,370,40,15000
1557396500905,0,0,15000
1557396515938,126,32,15000
1557396530965,1,1,15000
1557396545993,2,5,15000
1557396563481,177,29,15000
1557396578492,163,31,15000
1557396593511,876,33,15000
1557396608542,28,15,15000
1557396623564,16,11,15000
1557396638593,33,12,15000
1557396653617,125,12,15000
1557396668627,111,43,15000
1557396713657,10,6,15000
1557396728680,144,7,15000
1557396743707,3,1,15000
1557396758733,3,1,15000
1557396773751,2,1,15000
1557396788772,2,2,15000
1557396803785,23,23,15000
1557396818801,4,2,15000
1557396833814,1,1,15000
1557396848835,3,1,15000
1557396863848,13,6,15000
1557396878866,3,2,15000
1557396893883,4,3,15000
1557397704409,1337,182,15000
1557397719426,2568,79,15000
1557397734441,550,8,15000
1557397749454,1097,4106,15000
1557397764471,796,653,15000
1557397779484,1814,87,15000
1557397794505,3226,40,15000
1557397809519,2757,14,15000
1557397824534,2977,12,15000
1557397839548,1678,11,15000
1557397854567,1836,23,15000
1557397869583,2656,9,15000
1557397884595,2142,12,15000
1557397899610,330,2,15000
1557397914626,0,3,15000
1557397929644,5,4,15000
1557397944657,1,1,15000
1557397959670,0,2,15000
1557397974688,0,0,15000
1557397989708,0,1,15000
1557398004723,9,11,15000
1557398019737,3126,36,15000
1557398034752,1199,16,15000
1557398049768,3349,13,15000
1557398064781,1696,10,15000
1557398079804,2932,16,15000
1557398094819,2303,12,15000
1557398109834,1958,3481,15000
1557398124851,1524,7,15000
1557398139865,1250,14,15000
1557398154881,164,3,15000
1557398169898,5,4,15000
1557398184911,0,2,15000
1557398199925,0,0,15000
1557398214955,0,1,15000
1557398229968,6,2,15000
1557398244984,5,4,15000
1557398259998,10,9,15000
1557398275015,2429,34,15000
1557398290029,3146,273,15000
1557398305042,2021,37,15000
1557398320073,3940,102,15000
1557398335089,2895,21,15000
1557398350107,3398,24,15000
1557398365120,2339,12,15000
1557398380134,2886,11,15000
1557398395149,3288,17,15000
1557398410165,3389,18,15000
1557398425182,2438,9,15000
1557398440198,1177,6,15000
1557398455214,1935,8,15000
1557398470228,358,7,15000
1557398485242,24,3,15000
1557398500256,0,0,15000
1557398515273,14,83,15000
1557398530288,0,0,15000
1557398545306,5,4,15000
1557398560321,0,1,15000
1557398575336,8,2,15000
1557398590368,552,25,15000
1557398605401,1057,64,15000
1557398620416,2114,103,15000
1557398635431,1,8,15000
1557398650447,2254,59,15000
1557398665464,1458,14,15000
1557398680479,1193,8,15000
1557398695493,1758,13,15000
1557398710509,68,9,15000
1557398725528,0,1,15000
1557398740544,156,43,15000
1557399866303,429,39,15000
1557399881342,139,40,15000
1557399896362,196,33,15000
1557400871880,96,44,15000
1557400886891,18,9,15000
1557400901905,614,65,15000
1557400916920,57,15,15000
1557400931935,21,29,15000
1557413935287,526,20,15000
1557413950326,117,29,15000
1557413965375,14,294,15000
1557414295877,466,27,15000
1557414310895,138,577,15000
1557414325942,59,727,15000
1557414340959,1,1,15000
1557414355972,132,3863,15000
1557415454161,1,2,15000
1557415469179,24,8,15000
1557415484195,3255,70,15000
1557415499211,1247,9,15000
1557415514225,1831,67,15000
1557415529247,1933,28,15000
1557415544262,4457,105,15000
1557415559277,2855,55,15000
1557415574293,1982,115,15000
1557415589309,4923,106,15000
1557415604323,3117,51,15000
1557415619341,6401,68,15000
1557415634355,7571,97,15000
1557415649370,6715,73,15000
1557415664386,2420,106,15000
1557415679404,546,28,15000
1557415694416,3055,102,15000
1557415709434,1774,33,15000
1557415724450,1901,25,15000
1557415739466,1476,24,15000
1557415754484,1673,24,15000
1557415769500,1820,29,15000
1557415784513,1889,31,15000
1557415799529,2101,14,15000
1557415814559,1345,16,15000
1557415829589,842,11,15000
1557415844617,476,5,15000
1557415859654,833,15,15000
1557415874689,578,9,15000
1557415889722,622,12,15000
1557415904762,0,1,15000
1557415919794,0,1,15000
1557415934844,2,4,15000
1557415949869,3193,89,15000
1557415964884,1707,19,15000
1557415979897,1831,10,15000
1557415994914,868,9,15000
1557416009928,1038,19,15000
1557416024942,1000,268,15000
1557416039956,939,23,15000
1557416054973,1117,27,15000
1557416069987,453,15,15000
1557416085003,675,7,15000
1557416100021,563,7,15000
1557416115036,449,33,15000
1557416130054,915,14,15000
1557416145071,235,10,15000
1557416160086,3,2,15000
1557416175100,5,3,15000
1557416190116,9,10,15000
1557416205142,168,12,15000
1557416220168,2283,146,15000
1557416235185,2721,125,15000
1557416250201,1770,39,15000
1557416265217,1639,40,15000
1557416280234,1593,24,15000
1557416295248,2092,42,15000
1557416310265,3007,111,15000
1557416325296,1386,31,15000
1557416340327,1707,24,15000
1557416355342,1084,8,15000
1557416370356,1107,13,15000
1557416385373,1382,18,15000
1557416400391,1156,31,15000
1557416415406,843,23,15000
1557416430417,1474,16,15000
1557416445428,1215,19,15000
1557416460439,2059,12,15000
1557416475450,792,134,15000
1557416490464,5164,120,15000
1557416505482,844,24,15000
1557416520498,1931,12,15000
1557416535513,1061,17,15000
1557416550529,2112,10,15000
1557416565544,905,8,15000
1557416580557,1240,33,15000
1557416595571,769,11,15000
1557416610584,1191,8,15000
1557416625597,1652,9,15000
1557416640612,1199,7,15000
1557416655628,1866,24,15000
1557416670641,1284,27,15000
1557416685655,2017,117,15000
1557416700672,3302,87,15000
1557416715686,3344,34,15000
1557416730702,2092,93,15000
1557416745719,1282,55,15000
1557416760745,73,7,15000
1557416775757,3270,93,15000
1557416790771,2196,100,15000
1557416805785,1782,74,15000
1557416820797,2282,49,15000
1557416835815,1933,45,15000
1557416850830,2114,50,15000
1557416865845,2045,48,15000
1557416880861,2620,80,15000
1557416895876,1328,35,15000
1557416910893,0,0,15000
1557416925909,0,2,15000
1557416940925,5,2,15000
1557416955941,1580,378,15000
1557416970959,1733,108,15000
1557416985974,3793,76,15000
1557417000988,1188,51,15000
1557417016003,2688,90,15000
1557417031019,5,5,15000
1557417046036,3108,70,15000
1557417061054,2936,25,15000
1557417076068,3220,50,15000
1557417091084,4540,51,15000
1557417106100,1274,68,15000
1557417541252,8,9,15000
1557417556265,3,2,15000
1557417571282,4,2,15000
1557417586297,3,2,15000
1557417601316,18,3,15000
1557417616331,0,0,15000
1557417736400,1303,153,15000
1557417751489,222,88,15000
1557417766510,31,28,15000
1557417781524,60,156,15000
1557417796535,69,31,15000
1557417811550,0,0,15000
1557417826587,0,0,15000
1557417841608,437,48,15000
1557417856653,774,386,15000
1557417871683,1170,54,15000
1557417886696,819,24,15000
1557417901717,133,31,15000
1557417916734,84,47,15000
1557417931787,0,0,15000
1557417946830,2,3,15000
1557417961876,912,1478,15000
1557417976901,234,22,15000
1557417991917,828,46,15000
1557418006928,27,2,15000
1557418021949,1,2,15000
1557418036979,44,25,15000
1557418052006,6,3,15000
1557418067022,535,50,15000
1557418082047,1118,71,15000
1557418097063,217,46,15000
1557418112073,112,91,15000
1557418127086,32,21,15000
1557418142103,298,88,15000
1557418157143,328,22,15000
1557418172189,0,0,15000
1557418189654,0,0,15000
1557418204684,0,0,15000
1557418219696,30,6,15000
1557418234706,48,26,15000
1557418249720,0,0,15000
1557418264740,0,0,15000
1557418279771,0,0,15000
1557418294813,109,40,15000
1557418309845,585,57,15000
1557418324862,387,44,15000
1557418339886,95,27,15000
1557418354926,10,0,15000
1557418369965,63,26,15000
1557418384996,828,138,15000
1557418400035,2039,130,15000
1557418415060,3,7,15000
1557418430092,5,6,15000
1557418445127,7,8,15000
1557418460172,194,25,15000
1557418475212,1,1,15000
1557418490243,318,40,15000
1557418505265,340,14,15000
1557418520290,342,35,15000
1557418535313,1,1,15000
1557418550338,1,4,15000
1557418565371,0,0,15000
1557418580400,2,3,15000
1557418595414,1,1,15000
1557418610426,1565,93,15000
1557418625444,43,39,15000
1557418640469,254,16,15000
1557418655485,289,51,15000
1557418670513,134,24,15000
1557418685538,118,21,15000
1557418700552,394,55,15000
1557418715570,95,30,15000
1557418730597,180,43,15000
1557418745616,4099,102,15000
1557418760628,4293,78,15000
1557418775637,8289,566,15000
1557418790654,8131,375,15000
1557418805672,5,15,15000
1557418820684,5002,147,15000
1557418835698,1173,3,15000
1557418850712,2541,38,15000
1557418865731,200,6,15000
1557418880751,1,4,15000
1557418895763,18,18,15000
1557418910774,14835,391,15000
1557418925871,4451,363,15000
1557418940882,3661,118,15000
1557418955901,2486,71,15000
1557418970918,29,14,15000
1557418985928,691,35,15000
1557419000952,269,11,15000
1557419015972,1,8,15000
1557419030987,1471,46,15000
1557419045998,2756,92,15000
1557419061007,1464,53,15000
1557419076015,1673,45,15000
1557419091025,834,116,15000
1557419106043,643,79,15000
1557419121076,5398,180,15000
1557419136101,260,19,15000
1557419151119,1091,70,15000
1557419166152,10,3,15000
1557419181191,4,3,15000
1557419196220,1503,31,15000
1557419211242,0,0,15000
1557419226255,15017,301,15000
1557419241275,2073,45,15000
1557419256306,722,19,15000
1557419271329,624,17,15000
1557419286347,480,13,15000
1557419301377,599,16,15000
1557419316405,496,13,15000
1557419331441,638,17,15000
1557419346472,702,20,15000
1557419361488,708,18,15000
1557419376502,667,18,15000
1557419391517,468,11,15000
1557419406533,357,10,15000
1557419421557,2,4,15000
1557419436596,3,2,15000
1557419451641,0,0,15000
1557419466682,4,2,15000
1557419481724,53,24,15000
1557419496755,2031,63,15000
1557443298345,2,3,15000
1557443406133,7,6,15000
1557443421160,15,8,15000
1557443436190,14,8,15000
