timestamp,rxKiloBytes,txKiloBytes,duration
1557630635035,104,21,15000
1557630650070,2488,94,15000
1557630665088,251,32,15000
1557630680104,3301,136,15000
1557630695118,741,317,15000
1557630710138,2,10,15000
1557630725158,882,104,15000
1557630740192,2041,41,15000
1557630755207,3455,85,15000
1557630770243,790,44,15000
1557630785256,801,10,15000
1557630800272,1260,13,15000
1557630815290,673,6,15000
1557630830307,762,11,15000
1557630845324,559,10,15000
1557630860342,654,19,15000
1557630875370,1005,33,15000
1557630890392,5369,95,15000
1557630905409,2996,19,15000
1557630920425,2833,34,15000
1557630935439,1112,24,15000
1557630950457,3299,15,15000
1557630965476,3233,10,15000
1557630980500,3310,18,15000
1557630995522,3319,98,15000
1557631010540,4000,15,15000
1557631025557,3270,14,15000
1557631040576,1906,19,15000
1557631055595,2101,71,15000
1557631070616,1155,16,15000
1557631085631,581,10,15000
1557631100647,2073,32,15000
1557631115666,1955,16,15000
1557631130682,1957,8,15000
1557631145698,1339,7,15000
1557631160716,2374,56,15000
1557631175735,1683,23,15000
1557631190751,2872,96,15000
1557631205767,1730,52,15000
1557631220784,976,28,15000
1557631235802,865,19,15000
1557631250821,711,8,15000
1557631265838,1852,41,15000
1557631280856,870,33,15000
1557631295873,1922,61,15000
1557631310891,577,7,15000
1557631325909,776,17,15000
1557631340929,1006,6,15000
1557631355947,775,5,15000
1557631370964,1038,7,15000
1557631385982,1010,79,15000
1557631401000,2506,87,15000
1557631416015,1330,23,15000
1557631431032,1486,10,15000
1557631446050,649,6,15000
1557631461067,1517,6,15000
1557631476085,3559,112,15000
1557631491104,2152,83,15000
1557631506126,2481,72,15000
1557631521145,1763,76,15000
1557631536162,1954,72,15000
1557631551179,4895,123,15000
1557631566201,4101,36,15000
1557631581221,2829,12,15000
1557631596238,8456,329,15000
1557631611257,3296,30,15000
1557631626276,5333,52,15000
1557631641294,3565,12,15000
1557631656310,2963,21,15000
1557631671328,1532,11,15000
1557631686346,2449,10,15000
1557631701364,5,4,15000
1557631716381,58,24,15000
1557631731410,10191,1233,15000
1557631746436,433,49,15000
1557631761471,10321,366,15000
1557631776489,2389,49,15000
1557631791499,104,9,15000
1557631806509,1172,42,15000
1557631821520,3066,80,15000
1557631836531,2202,50,15000
1557631851552,4820,62,15000
1557631866576,1632,13,15000
1557631881608,1421,17,15000
1557631896627,1382,24,15000
1557631911640,12670,208,15000
1557631926659,10395,285,15000
1557631941678,3448,128,15000
1557631956697,6981,200,15000
1557631971716,1256,16,15000
1557631986733,2423,24,15000
1557632001753,1132,14,15000
1557632016778,286,3,15000
1557632031816,7100,220,15000
1557632046830,2293,15,15000
1557632061848,4954,51,15000
1557632076867,1331,6,15000
1557632091884,2,1,15000
1557632106900,1451,2,15000
1557632121917,6842,240,15000
1557632136950,2355,37,15000
1557632151968,3361,45,15000
1557632166984,2936,34,15000
1557632182002,1786,20,15000
1557632197018,1192,11,15000
1557632212036,604,10,15000
1557632227052,973,8,15000
1557632242072,7209,164,15000
1557632257090,3653,29,15000
1557632272107,1113,2,15000
1557632287123,1389,2,15000
1557632302140,2026,4,15000
1557632317156,0,0,15000
1557632332172,0,0,15000
1557632347189,0,0,15000
1557632362207,3094,120,15000
1557632377225,9605,188,15000
1557632392243,467,16,15000
1557632407259,6708,211,15000
1557632422277,6045,190,15000
1557632437296,9337,227,15000
1557632452316,8215,165,15000
1557632467333,2304,70,15000
1557632482353,540,72,15000
1557632497365,8700,98,15000
1557632512379,5806,81,15000
1557632527390,2298,275,15000
1557632542407,2832,19,15000
1557632557423,3842,38,15000
1557632572443,3956,29,15000
1557632587455,4083,19,15000
1557632602474,3368,20,15000
1557632617491,6974,130,15000
1557632632509,5925,135,15000
1557632647523,8103,167,15000
1557632662540,1191,7,15000
1557632677560,2,3,15000
1557632692579,41,9,15000
1557632707602,47,9,15000
1557632722625,7001,222,15000
1557632737640,805,17,15000
1557632752653,2495,24,15000
1557632767672,50,8,15000
1557632782691,1,2,15000
1557632797714,13,7,15000
1557632812734,7262,189,15000
1557632827751,2413,184,15000
1557632842766,190,21,15000
1557632857783,4301,145,15000
1557632872796,1,1,15000
1557632887815,8,3,15000
1557632902840,796,59,15000
1557632917864,12981,190,15000
1557632932874,9784,136,15000
1557632947893,2432,114,15000
1557632962909,15,2,15000
1557632977925,23,2,15000
1557632992942,423,28,15000
1557633007958,86,6,15000
1557633077017,1493,56,15000
1557633092038,3314,175,15000
1557633107052,4569,47,15000
1557633122072,4297,28,15000
1557633137089,875,10,15000
1557633152104,4060,33,15000
1557633167121,713,7,15000
1557633182139,10005,111,15000
1557633197152,2179,60,15000
1557633212173,2693,151,15000
1557633227187,7090,198,15000
1557633242200,6881,110,15000
1557633257216,27,1,15000
1557633272233,0,0,15000
1557633287251,4192,30,15000
1557633302268,5357,55,15000
1557633317287,6753,113,15000
1557633332305,769,17,15000
1557633347326,1877,133,15000
1557633362339,5107,230,15000
1557633377353,6869,250,15000
1557633392371,40,13,15000
1557633407385,17,13,15000
1557633422401,5130,174,15000
1557633437415,6048,121,15000
1557633452431,92,30,15000
1557633467451,5640,229,15000
1557633482467,4082,15,15000
1557633497486,1668,34,15000
1557633512504,3115,76,15000
1557633527523,1424,159,15000
1557633542541,471,91,15000
1557633557559,36,5,15000
1557633572577,2418,129,15000
1557633587592,7686,116,15000
1557633602610,1313,3,15000
1557633617629,1722,31,15000
1557633632646,1227,7,15000
1557633647679,383,53,15000
1557633662725,0,0,15000
1557633677769,5,10,15000
1557633692802,171,51,15000
1557633707847,6,12,15000
1557633722895,5,6,15000
1557633737929,8,2,15000
1557633752960,85,15,15000
1557633768012,0,0,15000
1557633783071,303,20,15000
1557634303219,0,0,15000
1557634318270,0,0,15000
1557634333319,0,0,15000
1557634348368,0,0,15000
1557634363431,0,0,15000
1557634378484,8,1,15000
1557634393529,0,0,15000
1557634408578,0,0,15000
1557634423621,0,0,15000
1557634438656,0,0,15000
1557634453709,4,1,15000
1557634468756,6,8,15000
1557634483796,0,0,15000
1557634498846,0,0,15000
1557634513906,1,0,15000
1557634528954,0,0,15000
1557634544007,0,0,15000
1557634559058,0,0,15000
1557634574109,0,0,15000
1557634589158,0,0,15000
1557634604208,2,0,15000
1557634619258,0,0,15000
1557634634308,0,0,15000
1557634649360,0,0,15000
1557634664405,0,0,15000
1557634679435,0,0,15000
1557634694474,0,0,15000
1557634784604,127,34,15000
1557634799624,139,51,15000
1557634814644,4,24,15000
1557634829674,2,6,15000
1557634844720,0,0,15000
1557634859769,249,16,15000
1557634874784,58,6,15000
1557634889799,1847,120,15000
1557634907006,6880,245,15000
1557634922042,0,0,15000
1557634937096,236,5,15000
1557634952130,434,9,15000
1557634967149,292,7,15000
1557634982168,244,5,15000
1557634997187,542,14,15000
1557635012203,396,10,15000
1557635027222,250,5,15000
1557635042257,419,7,15000
1557635057307,236,6,15000
1557635072343,179,38,15000
1557635087359,669,25,15000
1557635102371,741,20,15000
1557635117411,369,10,15000
1557635132464,348,25,15000
1557635147505,69,40,15000
1557635162520,1987,92,15000
1557635177548,5,19,15000
1557635192600,59,23,15000
1557635207652,10,7,15000
1557635222703,1,1,15000
1557635237739,0,0,15000
1557635252762,52,18,15000
1557635267813,330,17,15000
1557635282872,0,1,15000
1557635297911,1,6,15000
1557635312952,2,5,15000
1557635327971,0,0,15000
1557635343018,0,3,15000
1557635358071,2,1,15000
1557635373118,40,7,15000
1557635388186,20,9,15000
1557635403221,0,1,15000
1557635418270,227,39,15000
1557635433315,0,0,15000
1557635448351,1,5,15000
1557635463376,132,7,15000
1557635478430,1,6,15000
1557635493472,170,65,15000
1557635508508,0,0,15000
1557635523561,1,5,15000
1557635538607,67,10,15000
1557635553657,385,31,15000
1557635568706,34,30,15000
1557635583749,233,30,15000
1557635598791,224,33,15000
1557635613845,424,48,15000
1557635628886,176,35,15000
1557635643908,3,9,15000
1557635658951,5,5,15000
1557635674000,195,15,15000
1557635689051,0,0,15000
1557635704100,1,3,15000
1557635719137,0,0,15000
1557635734175,222,15,15000
1557635749224,0,0,15000
1557635764278,86,19,15000
1557635779326,4,1,15000
1557635794377,732,71,15000
1557635809422,140,39,15000
1557635824488,962,101,15000
1557635906111,13713,821,15000
1557644360481,74,12,15000
1557644375547,236,28,15000
1557644390596,0,0,15000
1557644405638,0,3,15000
1557644420687,111,21,15000
1557644435738,0,0,15000
1557644450775,0,2,15000
1557644465800,0,0,15000
1557644480847,540,39,15000
1557644495880,16,7,15000
1557644540950,151,15,15000
1557644753206,243,13,15000
1557644768242,152,32,15000
1557644783256,309,54,15000
1557644798273,113,29,15000
1557644813292,26,20,15000
1557644828321,333,20,15000
1557644843362,401,46,15000
1557644858382,185,33,15000
1557644873403,178,24,15000
1557644888417,254,23,15000
1557644903433,314,98,15000
1557644918448,87,64,15000
1557644933458,2802,123,15000
1557644948469,20,13,15000
1557644963494,29,9,15000
1557644978544,186,62,15000
1557644993587,1187,87,15000
1557645008621,6745,245,15000
1557645023650,5099,125,15000
1557645038686,14,2,15000
1557645053714,1757,97,15000
1557645068731,1731,40,15000
1557645083751,1805,18,15000
1557645098767,971,4,15000
1557645113801,1770,9,15000
1557645128844,1022,6,15000
1557645143865,1987,29,15000
1557645188960,3,1,15000
1557645204001,557,311,15000
1557645219027,72,1969,15000
1557645234065,49,524,15000
1557645249075,314,37,15000
1557645264093,4143,115,15000
1557645279113,1619,22,15000
1557645294131,1,1,15000
1557645309147,2,14,15000
1557645324165,3451,48,15000
1557645339182,2102,39,15000
1557645354198,2013,13,15000
1557645369218,1929,14,15000
1557645384250,1237,45,15000
1557645399277,1878,7,15000
1557645414320,1321,5,15000
1557645429364,1652,9,15000
1557645444401,1379,26,15000
1557645459446,1211,5,15000
1557645474474,1444,15,15000
1557645489491,1209,32,15000
1557645504507,1555,144,15000
1557645519523,7498,70,15000
1557645534536,7787,28,15000
1557645549548,2673,10,15000
1557645564571,2304,9,15000
1557645579615,2302,25,15000
1557645594652,1995,11,15000
1557645609686,1789,73,15000
1557645624723,0,0,15000
1557645639742,186,40,15000
1557645654765,0,0,15000
1557645669778,1356,14,15000
1557645684796,3642,19,15000
1557645699816,13,20,15000
1557645717194,4122,86,15000
1557645732209,8165,31,15000
1557645747222,4905,46,15000
1557645762237,2964,12,15000
1557645777254,2047,27,15000
1557645792267,2930,15,15000
1557645807280,2303,12,15000
1557645822298,2932,10,15000
1557645837343,3098,15,15000
1557645852378,5465,16,15000
1557645867395,736,8,15000
1557645882413,0,1,15000
1557645897432,2,6,15000
1557645912452,5,4,15000
1557645927469,120,13,15000
1557645942486,1573,41,15000
1557645957504,2578,32,15000
1557645972520,632,12,15000
1557645987542,1730,17,15000
1557646002559,500,3,15000
1557646017576,1345,10,15000
1557646032594,553,6,15000
1557646047612,2044,2070,15000
1557646062641,576,6,15000
1557646077674,866,5,15000
1557646092710,1063,8,15000
1557646107742,1086,261,15000
1557646122773,1688,6,15000
1557646137807,1327,7,15000
1557646152842,545,2,15000
1557646167870,4112,102,15000
1557646182888,1888,11,15000
1557646197905,2257,12,15000
1557646212925,2172,15,15000
1557646227944,1740,17,15000
1557646242965,2925,12,15000
1557646258008,1396,11,15000
1557646273039,218,26,15000
1557646288099,403,32,15000
1557646303150,10,1,15000
1557646318202,5,4,15000
1557646333228,0,1,15000
1557646348247,10,8,15000
1557646363263,1259,40,15000
1557646378283,1427,15,15000
1557646393304,1465,11,15000
1557646408316,818,12,15000
1557646423331,1857,7,15000
1557646438348,861,6,15000
1557646453366,1208,5,15000
1557646468386,2678,73,15000
1557646483405,763,7,15000
1557646498423,1339,7,15000
1557646513441,790,4,15000
1557646528457,1598,7,15000
1557646543474,698,6,15000
1557646558500,1765,65,15000
1557646573532,6007,118,15000
1557646588550,2579,14,15000
1557646603569,2817,14,15000
1557646618587,1999,25,15000
1557646633606,1372,9,15000
1557646648627,0,1,15000
1557646663645,0,1,15000
1557646678661,2,4,15000
1557646693680,8,8,15000
1557646708698,1,4,15000
1557646723715,2458,43,15000
1557646738732,2985,11,15000
1557646753748,2907,17,15000
1557646768767,2895,14,15000
1557646783788,2924,11,15000
1557646798806,2523,9,15000
1557646813825,2353,15,15000
1557646828845,2555,36,15000
1557646843880,971,7,15000
1557646858915,1759,7,15000
1557646873952,746,2,15000
1557646888982,907,10,15000
1557646903998,22,13,15000
1557646919018,5,5,15000
1557646934038,4688,72,15000
1557646949057,3176,17,15000
1557646964077,1168,17,15000
1557646979096,0,1,15000
1557646994114,5,4,15000
1557647009132,337,30,15000
1557647024151,3377,371,15000
1557647039168,5904,32,15000
1557647054185,1395,6,15000
1557647069204,0,2,15000
1557647084222,9,12,15000
1557647099242,221,19,15000
1557647114258,5,2,15000
1557647129275,1071,50,15000
1557647144292,3921,104,15000
1557647159312,4375,46,15000
1557647174331,2570,10,15000
