timestamp,CaloriesToday,Calories
1557278011939,540,11585
1557278012953,540,11585
1557278013966,540,11585
1557278015006,540,11585
1557278016034,540,11585
1557278017185,540,11585
1557278018083,540,11585
1557278019093,540,11585
1557278020170,540,11585
1557278021164,540,11585
1557278022160,540,11585
1557278023235,540,11585
1557278024243,540,11585
1557278025230,540,11585
1557278026270,540,11585
1557278027277,540,11585
1557278028308,540,11585
1557278029334,540,11585
1557278030364,540,11585
1557278031384,540,11585
1557278034449,540,11585
1557278035521,540,11585
1557278036501,540,11585
1557278037513,540,11585
1557278038542,540,11585
1557278039559,540,11585
1557278040591,540,11585
1557278041623,540,11585
1557278042762,540,11585
1557278043676,540,11585
1557278044707,541,11585
1557278045721,541,11586
1557278046775,541,11586
1557278047789,541,11586
1557278048794,541,11586
1557278049846,541,11586
1557278050844,541,11586
1557278051845,541,11586
1557278052892,541,11586
1557278054004,541,11586
1557278054926,541,11586
1557278055967,541,11586
1557278057039,541,11586
1557278057986,541,11586
1557278059033,541,11586
1557278060060,541,11586
1557278061080,541,11586
1557278062101,541,11586
1557278063157,541,11586
1557278064190,541,11586
1557278065194,541,11586
1557278066189,542,11586
1557278067215,542,11586
1557278068294,542,11586
1557278069277,542,11586
1557278070306,542,11586
1557278071303,542,11586
1557278072363,542,11586
1557278073369,542,11586
1557278074429,542,11586
1557278075432,542,11586
1557278076470,542,11586
1557278077458,542,11586
1557278078481,542,11586
1557278079508,542,11586
1557278080533,542,11586
1557278081559,542,11586
1557278082586,542,11586
1557278083613,542,11586
1557278084669,542,11586
1557278085663,542,11586
1557278086746,542,11586
1557278087711,542,11586
1557278088740,542,11586
1557278089790,542,11586
1557278090795,542,11586
1557278091790,542,11586
1557278092841,542,11586
1557278093880,542,11586
1557278094875,542,11586
1557278095905,542,11586
1557278096949,542,11586
1557278097928,542,11586
1557278098974,542,11586
1557278100034,542,11586
1557278101001,542,11586
1557278102060,542,11587
1557278103086,542,11587
1557278104128,542,11587
1557278105103,542,11587
1557278106159,542,11587
1557278107180,542,11587
1557278108196,542,11587
1557278109245,542,11587
1557278110270,542,11587
1557278111281,542,11587
1557278112309,542,11587
1557278113310,542,11587
1557278114355,542,11587
1557278115393,542,11587
1557278116480,542,11587
1557278117417,542,11587
1557278118432,542,11587
1557278119457,542,11587
1557278120477,542,11587
1557278121511,542,11587
1557278122522,543,11587
1557278123561,543,11587
1557278124588,543,11587
1557278125629,543,11587
1557278126629,543,11587
1557278127709,543,11587
1557278128694,543,11587
1557278129730,543,11587
1557278130802,543,11587
1557278131752,543,11587
1557278132786,543,11587
1557278133798,543,11587
1557278134830,543,11587
1557278135853,543,11587
1557278136922,543,11587
1557278137958,543,11587
1557278138918,543,11587
1557278139967,543,11587
1557278141007,543,11587
1557278142038,543,11587
1557278143036,543,11587
1557278144038,543,11587
1557278145115,543,11587
1557278146120,543,11587
1557278147104,543,11587
1557278148147,543,11587
1557278149171,543,11587
1557278150190,543,11587
1557278151230,543,11587
1557278152241,543,11587
1557278153271,543,11587
1557278154274,543,11587
1557278155308,543,11587
1557278156443,543,11587
1557278157373,543,11587
1557278158393,543,11587
1557278159445,543,11588
1557278160438,543,11588
1557278161472,543,11588
1557278162497,543,11588
1557278163561,543,11588
1557278164548,543,11588
1557278165568,543,11588
1557278166657,543,11588
1557278167619,543,11588
1557278168621,543,11588
1557278169703,543,11588
1557278170760,543,11588
1557278171713,543,11588
1557278172738,543,11588
1557278173763,543,11588
1557278174817,543,11588
1557278175798,543,11588
1557278176831,543,11588
1557278177854,543,11588
1557278178878,544,11588
1557278179949,544,11588
1557278180936,544,11588
