timestamp,UVExposureToday,UVIndexLevel
1557532819399,0,NONE
1557532879410,0,NONE
1557532939401,0,NONE
1557532999421,0,NONE
1557533059410,0,NONE
1557533119408,0,NONE
1557533179402,0,NONE
1557533239402,0,NONE
1557533299408,0,NONE
1557533359409,0,NONE
1557533419428,0,NONE
1557533479421,0,NONE
1557533539407,0,NONE
1557533599426,0,NONE
1557533659410,0,NONE
1557533719415,0,NONE
1557533779428,0,NONE
1557533839414,0,NONE
1557533899409,0,NONE
1557533959429,0,NONE
1557534019419,0,NONE
1557534079407,0,NONE
1557534139409,0,NONE
1557534199431,0,NONE
1557534259431,0,NONE
1557534319412,0,NONE
1557534379427,0,NONE
1557534439411,0,NONE
1557534499419,0,NONE
1557534559411,0,NONE
1557534619416,0,NONE
1557534679411,0,NONE
1557534739425,0,NONE
1557534799414,0,NONE
1557534859428,0,NONE
1557534919408,0,NONE
1557534979417,0,NONE
1557535039424,0,NONE
1557535099410,0,NONE
1557535159419,0,NONE
1557535219424,0,NONE
1557535279433,0,NONE
1557535339419,0,NONE
1557535399433,0,NONE
1557535459434,0,NONE
1557535519432,0,NONE
1557535579429,0,NONE
1557535639428,0,NONE
1557535699427,0,NONE
1557535759415,0,NONE
1557535819437,0,NONE
1557535879416,0,NONE
1557535939436,0,NONE
1557535999425,0,NONE
1557536059417,0,NONE
1557536119429,0,NONE
1557536179423,0,NONE
1557536239419,0,NONE
1557536299425,0,NONE
1557536359435,0,NONE
1557536419430,0,NONE
1557536479430,0,NONE
1557536539428,0,NONE
1557536599427,0,NONE
1557536659436,0,NONE
1557536719440,0,NONE
1557536779441,0,NONE
1557536839424,0,NONE
1557536899447,0,NONE
1557536959434,0,NONE
1557537019436,0,NONE
1557537079432,0,NONE
1557537139438,0,NONE
1557537199439,0,NONE
1557537259429,0,NONE
1557537319432,0,NONE
1557537379442,0,NONE
1557537439449,0,NONE
1557537499430,0,NONE
1557537559446,0,NONE
1557537619433,0,NONE
1557537679445,0,NONE
1557537739454,0,NONE
1557537799454,0,NONE
1557537859446,0,NONE
1557537919433,0,NONE
1557537979452,0,NONE
1557538039449,0,NONE
1557538099459,0,NONE
1557538159444,0,NONE
1557538219455,0,NONE
1557538279437,0,NONE
1557538339451,0,NONE
1557538399445,0,NONE
1557538459449,0,NONE
1557538519444,0,NONE
1557538579456,0,NONE
1557538639450,0,NONE
