timestamp,encoding,duration,path,sampleRate,channelMask
1557792962775,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557792947590.record,8000,MONO
1557795102879,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557795087710.record,8000,MONO
1557797152410,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557797137303.record,8000,MONO
1557798211900,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557798196806.record,8000,MONO
1557799195699,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557799180565.record,8000,MONO
1557800111069,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557800095864.record,8000,MONO
1557801232734,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557801217594.record,8000,MONO
1557802147942,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557802132831.record,8000,MONO
1557803063194,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557803048011.record,8000,MONO
1557803978479,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557803963297.record,8000,MONO
1557804893769,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557804878615.record,8000,MONO
1557805808957,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557805793854.record,8000,MONO
1557806724249,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557806709019.record,8000,MONO
1557807639581,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557807624438.record,8000,MONO
1557808554886,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557808539703.record,8000,MONO
1557809470152,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557809455026.record,8000,MONO
1557810385421,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557810370276.record,8000,MONO
1557811300828,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557811285544.record,8000,MONO
1557812216093,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557812200901.record,8000,MONO
1557813131367,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557813116214.record,8000,MONO
1557814046582,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557814031449.record,8000,MONO
1557814961858,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557814946740.record,8000,MONO
1557815877099,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557815861972.record,8000,MONO
1557816792331,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557816777175.record,8000,MONO
1557817707666,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557817692491.record,8000,MONO
1557818622928,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557818607796.record,8000,MONO
1557819538218,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557819523049.record,8000,MONO
1557820453488,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557820438356.record,8000,MONO
1557821368797,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557821353577.record,8000,MONO
1557822284106,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557822268924.record,8000,MONO
1557823199382,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557823184199.record,8000,MONO
1557824114695,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557824099504.record,8000,MONO
1557825029972,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557825014831.record,8000,MONO
1557825945247,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557825930088.record,8000,MONO
1557826860676,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557826845409.record,8000,MONO
1557827775977,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557827760771.record,8000,MONO
1557828691303,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557828676111.record,8000,MONO
1557829606590,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557829591452.record,8000,MONO
1557830521794,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557830506662.record,8000,MONO
1557831437092,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557831421882.record,8000,MONO
1557832352437,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557832337245.record,8000,MONO
1557833267735,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557833252584.record,8000,MONO
1557834183034,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557834167855.record,8000,MONO
1557835229409,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557835214294.record,8000,MONO
