timestamp,CaloriesToday,Calories
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633851528,873,17651
1557633852576,873,17651
1557633853620,873,17651
1557633854668,873,17651
1557633855712,873,17651
1557633856766,873,17651
1557633857805,873,17651
1557633858849,873,17651
1557633859898,873,17651
1557633860943,873,17651
1557633861988,873,17651
1557633863033,873,17651
1557633864080,873,17651
1557633865126,873,17651
1557633866179,873,17651
1557633867218,873,17651
1557633868264,873,17651
1557633869310,873,17651
1557633870373,873,17651
1557633871402,873,17651
1557633872448,873,17651
1557633873510,873,17651
1557633874541,873,17651
1557633875609,873,17651
1557633876648,873,17651
1557633877678,873,17651
1557633878740,873,17651
1557633879785,873,17651
1557633880832,873,17651
1557633881877,873,17651
1557633882924,873,17651
1557633883969,873,17651
1557633885014,873,17651
1557633886060,873,17651
1557633887107,873,17651
1557633888156,873,17651
1557633889197,873,17651
1557633890246,873,17651
1557633891292,873,17651
1557633892354,873,17651
1557633893384,873,17651
1557633894446,873,17651
1557633895898,873,17651
1557644704871,1032,17810
1557644705902,1032,17810
1557644706962,1032,17810
1557644707944,1032,17810
1557644708974,1032,17810
1557644709999,1032,17810
1557644711022,1032,17810
1557644712050,1032,17810
1557644713095,1032,17810
1557644714106,1032,17810
1557644715154,1032,17810
1557644716150,1032,17810
1557644717176,1032,17810
1557644718184,1032,17810
1557644719240,1032,17810
1557644720309,1032,17810
1557644721278,1032,17810
1557645171809,1039,17817
1557645172857,1039,17817
1557645173875,1039,17817
1557645174880,1039,17817
1557645175920,1039,17817
1557645176930,1039,17817
1557645177953,1039,17817
1557645178983,1039,17817
1557645180003,1039,17817
1557645181031,1039,17817
1557645182039,1039,17817
1557645183103,1039,17817
1557645184098,1039,17817
1557645185137,1039,17817
1557645186169,1039,17817
1557645187176,1039,17817
1557645188217,1039,17817
1557645189238,1039,17817
1557645190243,1039,17817
1557645191283,1039,17817
1557645192336,1039,17817
1557645193319,1039,17817
1557645194364,1039,17817
1557645195407,1039,17817
1557645196397,1039,17817
1557645197423,1039,17817
1557645198489,1039,17817
1557645199450,1039,17817
1557645200493,1039,17817
1557645201527,1039,17817
1557645202547,1039,17817
1557645203562,1039,17817
