timestamp,encoding,duration,path,sampleRate,channelMask
1557621470653,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557621455485.record,8000,MONO
1557624543612,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557624528443.record,8000,MONO
1557628935143,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557628920003.record,8000,MONO
1557630642225,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557630627083.record,8000,MONO
1557631557476,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557631542366.record,8000,MONO
1557632472634,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557632457550.record,8000,MONO
1557633396750,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557633381662.record,8000,MONO
1557634426558,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557634411394.record,8000,MONO
1557635356906,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557635341744.record,8000,MONO
1557636473433,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557636458233.record,8000,MONO
1557640000125,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557639984936.record,8000,MONO
1557644196716,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557644181556.record,8000,MONO
1557645149282,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557645134084.record,8000,MONO
1557646064625,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557646049446.record,8000,MONO
1557646979816,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557646964728.record,8000,MONO
1557647895010,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557647879895.record,8000,MONO
1557648810189,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557648795110.record,8000,MONO
1557649724497,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557649709397.record,8000,MONO
1557650639773,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557650624660.record,8000,MONO
1557651554917,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557651539839.record,8000,MONO
1557652470077,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557652454985.record,8000,MONO
1557653385238,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557653370145.record,8000,MONO
1557654300647,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557654285495.record,8000,MONO
1557655313888,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557655298741.record,8000,MONO
1557656229117,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557656213970.record,8000,MONO
1557657144368,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557657129225.record,8000,MONO
1557658059758,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557658044589.record,8000,MONO
1557658975009,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557658959848.record,8000,MONO
1557659890318,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557659875160.record,8000,MONO
1557660805614,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557660790448.record,8000,MONO
1557661720866,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557661705718.record,8000,MONO
1557662636182,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557662621016.record,8000,MONO
1557663551441,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557663536298.record,8000,MONO
1557664466665,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557664451537.record,8000,MONO
1557665381915,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557665366743.record,8000,MONO
1557666297172,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557666281984.record,8000,MONO
1557667212410,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557667197324.record,8000,MONO
1557668127692,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557668112547.record,8000,MONO
1557669042843,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557669027752.record,8000,MONO
1557669958066,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557669942986.record,8000,MONO
1557670873269,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557670858127.record,8000,MONO
1557671920985,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557671905816.record,8000,MONO
1557673516335,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557673501115.record,8000,MONO
1557674457628,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557674442537.record,8000,MONO
1557675372780,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557675357691.record,8000,MONO
1557676287927,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557676272841.record,8000,MONO
1557677203099,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557677187981.record,8000,MONO
1557678118295,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557678103180.record,8000,MONO
1557681156913,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557681141730.record,8000,MONO
1557682935539,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557682920373.record,8000,MONO
1557684896595,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557684881397.record,8000,MONO
1557690157707,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557690142534.record,8000,MONO
1557695495025,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557695479865.record,8000,MONO
1557700545615,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557700530451.record,8000,MONO
1557702781955,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557702766773.record,8000,MONO
1557704226083,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557704210907.record,8000,MONO
