timestamp,Temperature
1557278011019,30.0499992371
1557278012517,30.2000007629
1557278034555,30.2000007629
1557278042641,31.7099990845
1557278072698,31.8299999237
1557278102776,32.1599998474
1557278132848,32.3499984741
1557278162929,32.6300010681
1557278193047,32.8499984741
1557278223102,32.9000015259
1557278253197,33
1557278283263,33.0699996948
1557278313349,33.0600013733
1557278343442,33.0999984741
1557278373517,33.1399993896
1557278403604,33.1800003052
1557278433685,33.2000007629
1557278463748,33.2599983215
1557278493837,33.3199996948
1557278523925,33.3199996948
1557278554015,33.3400001526
1557278584087,33.3400001526
1557278614178,33.3699989319
1557278644242,33.4399986267
1557278674317,33.4500007629
1557278704414,33.5200004578
1557278734488,33.4900016785
1557278764581,33.4300003052
1557278794647,33.3800010681
1557278824735,33.3400001526
1557278854824,33.2700004578
1557278884917,33.2400016785
1557278914977,33.2900009155
1557278945077,33.3600006104
1557278975183,33.4099998474
1557279005223,33.4300003052
1557279035349,33.4099998474
1557279065397,33.4300003052
1557279095494,33.4300003052
1557279125558,33.4500007629
1557279155673,33.4500007629
1557279185723,33.4700012207
1557279215795,33.4799995422
1557279245878,33.5800018311
1557279275963,33.6500015259
1557279306041,33.6500015259
1557279336127,33.6100006104
1557279366209,33.4500007629
1557279396335,33.2999992371
1557279426380,33.2000007629
1557279456455,33.0999984741
1557279486561,33.0299987793
1557279516639,33
1557279546730,32.9900016785
1557279576776,32.9799995422
1557279606865,32.9900016785
1557279636942,32.9700012207
1557279667033,33.0099983215
1557279697109,33.0900001526
1557279727196,33.2099990845
1557279757283,33.2599983215
1557279787374,33.2999992371
1557279817455,33.3600006104
1557279847519,33.4099998474
1557279877609,33.4099998474
1557279907704,33.4500007629
1557279937768,33.4799995422
1557279967863,33.5
1557279997931,33.5400009155
1557280028014,33.5699996948
1557280058091,33.6300010681
1557280088189,33.6399993896
1557280118252,33.6300010681
1557280148357,33.7000007629
1557280178428,33.7200012207
1557280208511,33.7400016785
1557280238605,33.8100013733
1557280268684,33.8199996948
1557280298755,33.8300018311
1557280328853,33.8100013733
1557280358933,33.7900009155
1557280388999,33.8499984741
1557280419082,33.8499984741
1557280449177,33.8899993896
1557280479274,33.9099998474
1557280509339,33.9599990845
1557280539404,33.9199981689
1557280569487,33.9000015259
1557280599569,33.9199981689
1557280629652,33.9099998474
1557280659730,33.9500007629
1557280689822,33.9700012207
1557280719909,33.9799995422
1557280749991,33.9700012207
1557280780069,33.9700012207
1557280810155,33.9500007629
1557280840234,33.9199981689
1557280870305,33.9500007629
1557280900389,33.9799995422
1557280930491,33.9700012207
1557280960551,33.9900016785
1557280990660,33.9799995422
1557281020714,33.9500007629
1557281050807,33.9500007629
1557281080897,33.9500007629
1557281110968,33.9300003052
1557281141062,33.8899993896
1557281171128,33.9000015259
1557281201215,33.9199981689
1557281231292,33.9399986267
1557281261389,33.9199981689
1557281291464,33.7599983215
1557281321537,33.75
1557281351636,33.8300018311
1557281381695,33.8199996948
1557281411784,33.8100013733
1557281441883,33.8800010681
1557281471949,33.8300018311
1557281502033,33.8100013733
1557281532159,33.8100013733
1557281562246,33.7900009155
1557281592285,33.7400016785
1557281622374,33.6500015259
1557281652448,33.6599998474
1557281682525,33.7200012207
1557281712608,33.7900009155
1557281742704,33.8499984741
1557281772801,33.9000015259
1557281802873,33.9500007629
1557281832925,33.9799995422
1557281863025,34.0099983215
1557281893104,34.0800018311
1557281923171,34.0800018311
1557281953261,34.0800018311
1557281983356,34.0600013733
1557282013445,33.9900016785
1557282043523,34
1557282073599,33.9700012207
1557282103661,33.9799995422
1557282133835,33.9900016785
1557282163896,33.9900016785
1557282193936,33.9900016785
1557282224026,33.9700012207
1557282254083,33.8600006104
1557282284156,33.7299995422
1557282314321,33.6899986267
1557282344321,33.6500015259
1557282374421,33.4900016785
1557282404498,33.4599990845
1557282434567,33.4099998474
1557282464665,33.3600006104
1557282494738,33.3400001526
1557282524826,33.2999992371
1557282554913,33.2900009155
1557282585042,33.2599983215
1557282615082,33.2299995422
1557282645139,33.1899986267
1557282675282,33.2000007629
1557282705305,33.2299995422
1557282735392,33.2299995422
1557282765485,33.25
1557282795551,33.2299995422
1557282825646,33.2000007629
1557282855780,33.1800003052
1557282885805,33.1800003052
1557282915892,33.2000007629
1557282945957,33.1800003052
1557282976051,33.1800003052
1557283006122,33.2000007629
1557283036209,33.2000007629
1557283066295,33.2000007629
1557283096383,33.2200012207
1557283126463,33.2299995422
1557283156552,33.25
1557283186633,33.2299995422
1557283216704,33.2299995422
1557283246793,33.2400016785
1557283276903,33.2200012207
1557283306945,33.2299995422
1557283337026,33.2599983215
1557283367105,33.2700004578
1557283397211,33.2700004578
1557283427288,33.2400016785
1557283457399,33.2099990845
1557283487432,33.2400016785
1557283517599,33.2400016785
1557283547649,33.2400016785
1557283577737,33.2599983215
1557283607796,33.2700004578
1557283637901,33.2599983215
