timestamp,UVExposureToday,UVIndexLevel
1557459397531,0,NONE
1557459457517,0,NONE
1557459517555,0,NONE
1557459577513,0,NONE
1557459637537,0,NONE
1557459697514,0,NONE
1557459757535,0,NONE
1557459817527,0,NONE
1557459877516,0,NONE
1557459937534,0,NONE
1557459997538,0,NONE
1557460057542,0,NONE
1557460117530,0,NONE
1557460177538,0,NONE
1557460237544,0,NONE
1557460297550,0,NONE
1557460357552,0,NONE
1557460417541,0,NONE
1557460477551,0,NONE
1557460537546,0,NONE
1557460597546,0,NONE
1557460657557,0,NONE
1557460717541,0,NONE
1557460777545,0,NONE
1557460837542,0,NONE
1557460897553,0,NONE
1557460957557,0,NONE
1557461017556,0,NONE
1557461077544,0,NONE
1557461137558,0,NONE
1557461197562,0,NONE
1557461257550,0,NONE
1557461317567,0,NONE
1557461377559,0,NONE
1557461437546,0,NONE
1557461497552,0,NONE
1557461557560,0,NONE
1557461617559,0,NONE
1557461677553,0,NONE
1557461737556,0,NONE
1557461797560,0,NONE
1557461857555,0,NONE
1557461917557,0,NONE
1557461977563,0,NONE
1557462037570,0,NONE
1557462097568,0,NONE
1557462157557,0,NONE
1557462217572,0,NONE
1557462277560,0,NONE
1557462337562,0,NONE
1557462397576,0,NONE
1557462457574,0,NONE
1557462517574,0,NONE
1557462577578,0,NONE
1557462637592,0,NONE
1557462697568,0,NONE
1557462757568,0,NONE
1557462817571,0,NONE
1557462877568,0,NONE
1557462937576,0,NONE
1557462997585,0,NONE
1557463057572,0,NONE
1557463117592,0,NONE
1557463177594,0,NONE
1557463237575,0,NONE
1557463297636,0,NONE
1557463357595,0,NONE
1557463417581,0,NONE
1557463477578,0,NONE
1557463537584,0,NONE
1557463597601,0,NONE
1557463657583,0,NONE
1557463717591,0,NONE
1557463777591,0,NONE
1557463837590,0,NONE
1557463897589,0,NONE
1557463957599,0,NONE
1557464017584,0,NONE
1557464077630,0,NONE
1557464137601,0,NONE
1557464197604,0,NONE
1557464257602,0,NONE
1557464317603,0,NONE
1557464377605,0,NONE
1557464437603,0,NONE
1557464497600,0,NONE
1557464557618,0,NONE
1557464617623,0,NONE
1557464677619,0,NONE
1557464737612,0,NONE
1557464797622,0,NONE
1557464857620,0,NONE
1557464917617,0,NONE
1557464977616,0,NONE
1557465037628,0,NONE
1557465097612,0,NONE
1557465157610,0,NONE
1557465217619,0,NONE
1557465277626,0,NONE
1557465337624,0,NONE
1557465397627,0,NONE
1557465457626,0,NONE
1557465517611,0,NONE
1557465577721,0,NONE
1557465637619,0,NONE
1557465697623,0,NONE
1557465757629,0,NONE
1557465817631,0,NONE
1557465877619,0,NONE
1557465937652,0,NONE
1557465997637,0,NONE
1557466057640,0,NONE
1557466117625,0,NONE
1557466177634,0,NONE
1557466305581,0,NONE
1557466365601,0,NONE
1557466425598,0,NONE
1557466485602,0,NONE
1557466545604,0,NONE
1557466605584,0,NONE
1557466665590,0,NONE
1557466725591,0,NONE
1557466785590,0,NONE
1557466845588,0,NONE
1557466905611,0,NONE
1557466965595,0,NONE
1557467025615,0,NONE
1557467085591,0,NONE
1557467145613,0,NONE
1557467205616,0,NONE
1557467265602,0,NONE
1557467325597,0,NONE
1557467385620,0,NONE
1557467445611,0,NONE
1557467505619,0,NONE
1557467565610,0,NONE
1557467625610,0,NONE
1557467685620,0,NONE
1557467745605,0,NONE
1557467805619,0,NONE
1557467865608,0,NONE
1557467925606,0,NONE
1557467985624,0,NONE
1557468045616,0,NONE
1557468105615,0,NONE
1557468165635,0,NONE
1557468225611,0,NONE
1557468285620,0,NONE
1557468345621,0,NONE
1557468405619,0,NONE
1557468465615,0,NONE
1557468525636,0,NONE
1557468585662,0,NONE
1557468645648,0,NONE
1557468705632,0,NONE
1557468765631,0,NONE
1557468825632,0,NONE
1557468885635,0,NONE
1557468945627,0,NONE
1557469005636,0,NONE
1557469065623,0,NONE
1557469125649,0,NONE
1557469185627,0,NONE
1557469245630,0,NONE
1557469305631,0,NONE
1557469365647,0,NONE
1557469425630,0,NONE
1557469485630,0,NONE
1557469545650,0,NONE
1557469605650,0,NONE
1557469665644,0,NONE
1557469725640,0,NONE
1557469785658,0,NONE
1557469845673,0,NONE
1557469905668,0,NONE
1557474274348,0,NONE
1557474334353,0,NONE
1557474394368,0,NONE
