timestamp,Temperature
1557710351813,33.7999992371
1557710373551,33.9199981689
1557710403625,34.0099983215
1557710433701,34.1100006104
1557710463787,34.1899986267
1557710493882,34.2799987793
1557710523989,34.3300018311
1557710554029,34.3600006104
1557710584117,34.3800010681
1557710614206,34.3800010681
1557710644294,34.3300018311
1557710674367,34.2400016785
1557710704442,34.1500015259
1557710734533,34.0200004578
1557710764619,34.0099983215
1557710794687,33.9500007629
1557710824772,33.9500007629
1557710854857,34.0099983215
1557710884925,34.1100006104
1557710915010,34.1500015259
1557710945087,34.1699981689
1557710975173,34.2400016785
1557711005260,34.2700004578
1557711035332,34.1599998474
1557711065421,34.1800003052
1557711095519,34.1100006104
1557711125598,34.0999984741
1557711155678,34.1300010681
1557711185762,34.0900001526
1557711215840,34.0200004578
1557711245918,33.9799995422
1557711276006,33.9300003052
1557711306096,33.8600006104
1557711336156,33.8600006104
1557711366247,33.8400001526
1557711396320,33.8400001526
1557711426415,33.7900009155
1557711456496,33.7900009155
1557711486574,33.7599983215
1557711516649,33.7400016785
1557711546736,33.7200012207
1557711576826,33.7099990845
1557711606914,33.7200012207
1557711636994,33.6199989319
1557711667070,33.6100006104
1557711697143,33.6500015259
1557711727219,33.7400016785
1557711757307,33.8199996948
1557711787391,33.8600006104
1557711817469,33.9300003052
1557711847560,33.9700012207
1557711877645,34.1300010681
1557711907719,34.1500015259
1557711937817,34.1800003052
1557711967882,34.1800003052
1557711997961,34.1800003052
1557712028049,34.1599998474
1557712058142,34.1500015259
1557712088221,34.1500015259
1557712118287,34.1699981689
1557712148383,34.1599998474
1557712178454,34.1500015259
1557712208538,34.2200012207
1557712238622,34.2400016785
1557712268718,34.2400016785
1557712298714,34.2599983215
1557712328872,34.2799987793
1557712358946,34.2799987793
1557712389037,34.2799987793
1557712419113,34.3100013733
1557712449193,34.3100013733
1557712479291,34.3100013733
1557712509366,34.3600006104
1557712539448,34.4000015259
1557712569530,34.4000015259
1557712599624,34.4099998474
1557712629702,34.4500007629
1557712659784,34.4399986267
1557712689890,34.4300003052
1557712719950,34.4199981689
1557712750009,34.4399986267
1557712780131,34.4500007629
1557712810188,34.4700012207
1557712840272,34.4500007629
1557712870354,34.4399986267
1557712900457,34.4199981689
1557712930507,34.4099998474
1557712960603,34.4199981689
1557712990670,34.4099998474
1557713020767,34.4000015259
1557713050839,34.3800010681
1557713080934,34.4000015259
1557713110990,34.4000015259
1557713141087,34.3499984741
1557713171170,34.3300018311
1557713201275,34.2400016785
1557713231331,34.1800003052
1557713261403,34.0999984741
1557713291487,33.9900016785
1557713321564,33.9000015259
1557713351647,33.8600006104
1557713381730,33.7799987793
1557713411825,33.6699981689
1557713441892,33.6100006104
1557713471985,33.6100006104
1557713502057,33.6300010681
1557713532139,33.5699996948
1557713562229,33.4900016785
1557713592309,33.0499992371
1557713622389,32.9099998474
