timestamp,status,temperature,level,plugged
1557706389153,DISCHARGING,279,95.0,UNDEFINED
1557707554988,DISCHARGING,276,95.0,UNDEFINED
1557707779164,DISCHARGING,275,95.0,UNDEFINED
1557708253207,DISCHARGING,277,94.0,UNDEFINED
1557710093136,DISCHARGING,279,93.0,UNDEFINED
1557710351258,DISCHARGING,286,93.0,UNDEFINED
1557710411688,DISCHARGING,287,93.0,UNDEFINED
1557710592593,DISCHARGING,295,93.0,UNDEFINED
1557710622802,DISCHARGING,297,93.0,UNDEFINED
1557710713273,DISCHARGING,300,92.0,UNDEFINED
1557710894373,DISCHARGING,310,92.0,UNDEFINED
1557710924578,DISCHARGING,320,92.0,UNDEFINED
1557710954803,DISCHARGING,326,92.0,UNDEFINED
1557710984884,DISCHARGING,331,91.0,UNDEFINED
1557711045367,DISCHARGING,320,91.0,UNDEFINED
1557711256551,DISCHARGING,308,91.0,UNDEFINED
1557711558303,DISCHARGING,297,91.0,UNDEFINED
1557711678998,DISCHARGING,297,90.0,UNDEFINED
1557712614431,DISCHARGING,292,89.0,UNDEFINED
1557712674720,DISCHARGING,293,89.0,UNDEFINED
1557712704880,DISCHARGING,299,89.0,UNDEFINED
1557712735123,DISCHARGING,304,89.0,UNDEFINED
1557712946387,DISCHARGING,298,88.0,UNDEFINED
1557713066967,DISCHARGING,307,88.0,UNDEFINED
1557713248087,DISCHARGING,316,87.0,UNDEFINED
1557713549794,DISCHARGING,318,86.0,UNDEFINED
1557713580044,DISCHARGING,314,86.0,UNDEFINED
1557713821392,DISCHARGING,318,86.0,UNDEFINED
1557713851584,DISCHARGING,317,86.0,UNDEFINED
1557713911930,DISCHARGING,315,85.0,UNDEFINED
1557714364742,DISCHARGING,320,84.0,UNDEFINED
1557714666407,DISCHARGING,320,84.0,UNDEFINED
1557714696576,DISCHARGING,322,84.0,UNDEFINED
1557714726828,DISCHARGING,325,83.0,UNDEFINED
1557714787067,DISCHARGING,320,83.0,UNDEFINED
1557714809161,DISCHARGING,323,83.0,UNDEFINED
1557715037270,DISCHARGING,314,83.0,UNDEFINED
1557715067453,DISCHARGING,314,82.0,UNDEFINED
1557715218265,DISCHARGING,325,82.0,UNDEFINED
1557715248425,DISCHARGING,328,81.0,UNDEFINED
1557715278574,DISCHARGING,330,81.0,UNDEFINED
1557715308734,DISCHARGING,331,81.0,UNDEFINED
1557715338894,DISCHARGING,332,81.0,UNDEFINED
1557715369072,DISCHARGING,333,81.0,UNDEFINED
1557715399250,DISCHARGING,334,80.0,UNDEFINED
1557715519939,DISCHARGING,338,80.0,UNDEFINED
1557715550088,DISCHARGING,340,80.0,UNDEFINED
1557715580276,DISCHARGING,343,79.0,UNDEFINED
1557715610475,DISCHARGING,346,79.0,UNDEFINED
1557715735325,DISCHARGING,335,79.0,UNDEFINED
1557715912148,DISCHARGING,324,79.0,UNDEFINED
1557716137136,DISCHARGING,313,79.0,UNDEFINED
1557716432156,DISCHARGING,302,79.0,UNDEFINED
1557716865113,DISCHARGING,291,79.0,UNDEFINED
1557717563098,DISCHARGING,280,79.0,UNDEFINED
1557718202141,DISCHARGING,273,78.0,UNDEFINED
1557721225246,DISCHARGING,272,78.0,UNDEFINED
1557721260160,DISCHARGING,278,78.0,UNDEFINED
1557721276118,DISCHARGING,277,77.0,UNDEFINED
1557722902278,DISCHARGING,286,77.0,UNDEFINED
1557722932467,DISCHARGING,286,76.0,UNDEFINED
