timestamp,UVExposureToday,UVIndexLevel
1557710381849,0,NONE
1557710441843,0,NONE
1557710501860,0,NONE
1557710561845,0,NONE
1557710621853,0,NONE
1557710681888,0,NONE
1557710741854,0,NONE
1557710801869,0,NONE
1557710861861,0,NONE
1557710921854,0,NONE
1557710981857,0,NONE
1557711041872,0,NONE
1557711101877,0,NONE
1557711161862,0,NONE
1557711221871,0,NONE
1557711281858,0,NONE
1557711341879,0,NONE
1557711401880,0,NONE
1557711461876,0,NONE
1557711521887,0,NONE
1557711581880,0,NONE
1557711641885,0,NONE
1557711701867,0,NONE
1557711761878,0,NONE
1557711821871,0,NONE
1557711881889,0,NONE
1557711941890,0,NONE
1557712001894,0,NONE
1557712061878,0,NONE
1557712121892,0,NONE
1557712181882,0,NONE
1557712241885,0,NONE
1557712301882,0,NONE
1557712361898,0,NONE
1557712421893,0,NONE
1557712481897,0,NONE
1557712541899,0,NONE
1557712601881,0,NONE
1557712661891,0,NONE
1557712721894,0,NONE
1557712781912,0,NONE
1557712841895,0,NONE
1557712901902,0,NONE
1557712961894,0,NONE
1557713021908,0,NONE
1557713081934,0,NONE
1557713141900,0,NONE
1557713201894,0,NONE
1557713261907,0,NONE
1557713321908,0,NONE
1557713381898,0,NONE
1557713441894,0,NONE
1557713501911,0,NONE
1557713561893,0,NONE
1557713621901,0,NONE
1557713681944,0,NONE
1557713741902,0,NONE
1557713801927,0,NONE
1557713861897,0,NONE
1557713921914,0,NONE
1557713981909,0,NONE
1557714041913,0,NONE
1557714101925,0,NONE
1557714161924,0,NONE
1557714221912,0,NONE
1557714281926,0,NONE
1557714341924,0,NONE
1557714401918,0,NONE
1557714461929,0,NONE
1557714521909,0,NONE
1557714581913,0,LOW
1557714641921,0,NONE
1557714701925,0,NONE
1557714761957,0,NONE
1557723251113,0,NONE
1557723311111,0,NONE
1557723371091,0,NONE
1557723431097,0,NONE
1557723491095,0,NONE
1557723551096,0,NONE
1557723611094,0,NONE
1557723671096,0,NONE
1557723731111,0,NONE
1557723791111,0,NONE
1557723851116,0,NONE
1557723911099,0,NONE
1557723971126,0,NONE
1557724031119,0,NONE
1557724091614,0,NONE
1557724151620,0,NONE
1557724211639,0,NONE
