timestamp,Interval
1557459367492,0.597312
1557459368391,0.895968
1557459368857,0.464576
1557459369919,1.045296
1557459370910,0.879376
1557459371803,0.879376
1557459372575,0.813008
1557459372795,0.215696
1557459373392,0.597312
1557459373768,0.365024
1557459374665,0.796416
1557459375553,0.779824
1557459376790,0.846192
1557459377590,0.796416
1557459378416,0.846192
1557459379285,0.8296
1557459380258,1.028704
1557459380947,0.696864
1557459381705,0.763232
1557459382582,0.862784
1557459383489,0.895968
1557459384491,1.028704
1557459385317,0.813008
1557459386159,0.8296
1557459387043,0.8296
1557459387856,0.846192
1557459388859,1.045296
1557459389119,0.24888
1557459389844,0.730048
1557459390472,0.431392
1557459390764,0.282064
1557459390851,0.132736
1557459391376,0.514352
1557459392175,0.796416
1557459393011,0.846192
1557459393707,0.696864
1557459394521,0.796416
1557459395344,0.8296
1557459396180,0.846192
1557459396953,0.74664
1557459397408,0.464576
1557459397696,0.282064
1557459397844,0.149328
1557459398640,0.796416
1557459399517,0.879376
1557459400347,0.8296
1557459401180,0.8296
1557459402097,0.91256
1557459402771,0.680272
1557459403425,0.66368
1557459403999,0.58072
1557459404731,0.696864
1557459405486,0.779824
1557459406124,0.630496
1557459406612,0.481168
1557459407239,0.647088
1557459407768,0.530944
1557459408105,0.33184
1557459408885,0.779824
1557459409502,0.613904
1557459410295,0.779824
1557459411141,0.862784
1557459411917,0.763232
1557459412517,0.613904
1557459412981,0.381616
1557459413014,0.066368
1557459413066,0.049776
1557459413263,0.149328
1557459413399,0.132736
1557459413888,0.49776
1557459414261,0.232288
1557459414886,0.613904
1557459415100,0.232288
1557459415345,0.232288
1557459415377,0.033184
1557459415638,0.265472
1557459416075,0.298656
1557459416155,0.116144
1557459416689,0.530944
1557459417524,0.8296
1557459417794,0.282064
1557459418356,0.547536
1557459418584,0.232288
1557459419176,0.597312
1557459419671,0.4148
1557459420192,0.348432
1557459420195,0.033184
1557459420257,0.033184
1557459421059,0.730048
1557459421797,0.613904
1557459422029,0.232288
1557459422877,0.862784
1557459423708,0.8296
1557459424592,0.879376
1557459425339,0.74664
1557459426118,0.763232
1557459426515,0.4148
1557459426933,0.398208
1557459426967,0.033184
1557459427947,0.813008
1557459429071,0.978928
1557459429770,0.696864
1557459430002,0.232288
1557459430283,0.265472
1557459430539,0.24888
1557459430612,0.08296
1557459430786,0.16592
1557459431028,0.24888
1557459431592,1.012112
1557459431628,0.099552
1557459431996,0.381616
1557459432950,0.945744
1557459433836,0.895968
1557459434781,0.945744
1557459435348,0.564128
1557459436072,0.713456
1557459436944,0.862784
1557459437718,0.779824
1557459438698,0.978928
1557459439324,0.630496
1557459439624,0.298656
1557459440097,0.464576
1557459440958,0.862784
1557459442007,1.045296
1557459442764,0.696864
1557459443142,0.365024
1557459443369,0.215696
1557459443732,0.348432
1557459444266,0.547536
1557459445127,0.862784
1557459445815,0.696864
1557459446624,0.796416
1557459448323,0.879376
1557459449176,0.846192
1557459450034,0.862784
1557459450818,0.779824
1557459451412,0.58072
1557459451935,0.547536
1557459452988,1.045296
1557459453613,0.564128
1557459453990,0.315248
1557459454259,0.116144
1557459454724,0.464576
1557459455090,0.365024
1557459455308,0.199104
1557459455426,0.08296
1557459455535,0.149328
1557459455589,0.049776
1557459455621,0.033184
1557459456124,0.49776
1557459456380,0.215696
1557459456412,0.033184
1557459456590,0.182512
1557459456739,0.149328
1557459457080,0.33184
1557459457412,0.348432
1557459457450,0.033184
1557459458222,0.763232
1557459458454,0.24888
1557459458885,0.431392
1557459459468,0.564128
1557459460269,0.33184
1557459460502,0.215696
1557459460745,0.265472
1557459461092,0.348432
1557459461152,0.049776
1557459461312,0.149328
1557459461324,0.033184
1557459461925,0.58072
1557459462252,0.33184
1557459462677,0.431392
1557459463026,0.33184
1557459463552,0.530944
1557459464248,0.696864
1557459464819,0.564128
1557459465379,0.564128
1557459465856,0.481168
1557459466036,0.16592
1557459466332,0.298656
1557459466920,0.58072
1557459467371,0.464576
1557459467669,0.298656
1557459468457,0.779824
1557459469637,0.613904
1557459470403,0.763232
1557459471440,1.012112
1557459472320,0.862784
1557459473171,0.680272
1557459473677,0.514352
1557459474305,0.613904
1557459474534,0.232288
1557459474739,0.199104
1557459474975,0.232288
1557459475200,0.232288
1557459475426,0.232288
1557459475597,0.16592
1557459476027,0.431392
1557459476363,0.298656
1557459476945,0.597312
1557459477010,0.08296
1557459477127,0.116144
1557459477165,0.033184
1557459477201,0.049776
1557459477335,0.132736
1557459477995,0.630496
1557459478262,0.282064
1557459478952,0.696864
1557459479433,0.696864
1557459479477,0.116144
1557459479750,0.265472
1557459479996,0.24888
1557459480199,0.199104
1557459480849,0.647088
1557459481744,0.91256
1557459482679,0.91256
1557459483222,0.547536
1557459483878,0.66368
1557459484115,0.232288
1557459485041,0.91256
1557459485744,0.730048
1557459486174,0.4148
1557459486729,0.547536
1557459488100,0.58072
1557459488636,0.530944
1557459489130,0.49776
1557459489603,0.431392
1557459490543,0.879376
1557459491360,0.895968
1557459492330,0.978928
1557459493015,0.66368
1557459493931,0.929152
1557459494576,0.630496
1557459495006,0.4148
1557459495652,0.66368
1557459496336,0.66368
1557459497098,0.796416
1557459498217,1.095072
1557459499007,0.763232
1557459499623,0.647088
1557459500126,0.49776
1557459500756,0.647088
1557459501463,0.680272
1557459502102,0.647088
1557459502793,0.713456
1557459503532,0.730048
1557459504163,0.647088
1557459504821,0.66368
1557459505548,0.66368
1557459506248,0.74664
1557459507047,0.763232
1557459507691,0.680272
1557459508397,0.696864
1557459509051,0.66368
1557459509828,0.779824
1557459510568,0.730048
1557459511286,0.696864
1557459512015,0.763232
1557459512764,0.74664
1557459513609,0.813008
1557459514294,0.696864
1557459515134,0.713456
1557459515755,0.74664
1557459516461,0.730048
1557459517182,0.680272
1557459517790,0.630496
1557459518453,0.647088
1557459519102,0.597312
1557459519704,0.66368
1557459520334,0.630496
1557459521002,0.647088
1557459521669,0.696864
1557459522363,0.696864
1557459523092,0.597312
1557459523526,0.564128
1557459524176,0.66368
1557459524903,0.680272
1557459525541,0.66368
1557459526197,0.613904
1557459526791,0.613904
1557459527383,0.613904
1557459527985,0.613904
1557459528702,0.680272
1557459529527,0.66368
1557459529960,0.630496
1557459530626,0.647088
1557459531305,0.66368
1557459531963,0.66368
1557459532589,0.613904
1557459533152,0.597312
1557459533769,0.613904
1557459534402,0.647088
1557459535093,0.630496
1557459535704,0.630496
1557459536342,0.630496
1557459537009,0.696864
1557459537671,0.66368
1557459538321,0.66368
1557459538986,0.630496
1557459539598,0.597312
1557459540235,0.680272
1557459540915,0.680272
1557459541564,0.630496
1557459542265,0.647088
1557459542859,0.647088
1557459543493,0.647088
1557459544134,0.630496
1557459544767,0.613904
1557459545412,0.647088
1557459546049,0.66368
1557459546708,0.66368
1557459547356,0.647088
1557459547985,0.630496
1557459548658,0.647088
1557459549368,0.680272
1557459549969,0.630496
1557459550620,0.66368
1557459551253,0.647088
1557459551913,0.647088
1557459552691,0.66368
1557459553213,0.647088
1557459553844,0.630496
1557459554530,0.680272
1557459555899,1.260992
1557459556422,0.597312
1557459557076,0.680272
1557459557714,0.647088
1557459558377,0.66368
1557459559238,0.813008
1557459559929,0.680272
1557459560634,0.66368
1557459561306,0.763232
1557459562061,0.74664
1557459562727,0.66368
1557459563395,0.66368
1557459564102,0.680272
1557459564703,0.597312
1557459565299,0.597312
1557459565974,0.680272
1557459566648,0.713456
1557459567525,0.879376
1557459568283,0.74664
1557459568939,0.647088
1557459569287,0.348432
1557459569630,0.348432
1557459570264,0.630496
1557459570680,0.398208
1557459571298,0.647088
1557459571950,0.647088
1557459572683,0.630496
1557459573168,0.58072
1557459573858,0.66368
1557459574431,0.613904
1557459575103,0.630496
1557459575797,0.680272
1557459576389,0.630496
1557459576941,0.564128
1557459577509,0.564128
1557459578162,0.647088
1557459578809,0.647088
1557459579491,0.680272
1557459580140,0.66368
1557459580851,0.680272
1557459581504,0.680272
1557459582043,0.530944
1557459582672,0.613904
1557459583281,0.630496
1557459583932,0.630496
1557459584567,0.630496
1557459585202,0.647088
1557459585842,0.613904
1557459586466,0.630496
1557459587048,0.58072
1557459587902,0.779824
1557459588372,0.547536
1557459589077,0.713456
1557459589746,0.66368
1557459590325,0.564128
1557459591049,0.597312
