timestamp,altitude,longitude,latitude,speed,accuracy
1557278150491,62.9866422418,127.3580483,36.3674314,0.13637069,34.067
1557278220016,80.2729040384,127.3581151,36.36718,0.18472868,69.291
1557278271387,80.9000015259,127.3580137,36.3674766,0.0,15.194
1557278969562,80.9000015259,127.3580532,36.3675209,0.0,14.317
1557278991055,80.5,127.3580427,36.3675272,0.0,11.069
1557279019113,74.4000015259,127.3581582,36.3674792,0.0,12.926
1557279028777,74.4000015259,127.3582247,36.3674349,0.0,12.888
1557279040172,74.4000015259,127.358342,36.3672698,0.0,17.017
1557279050249,74.4000015259,127.3583739,36.367228,0.0,12.511
1557279060257,80.9000015259,127.3585276,36.3671565,0.0,11.44
1557279067099,80.9000015259,127.358595,36.3671584,0.41993764,10.329
1557279071999,81.0,127.3586493,36.3671402,0.0,9.814
1557279078999,80.9000015259,127.3586211,36.3670972,0.0,8.904
1557279085999,72.6613266131,127.3586324,36.3671548,1.9844171,6.047
1557279087999,71.8538045523,127.3586654,36.3672078,2.4598296,4.618
1557279090999,71.2946968054,127.358717,36.3672419,2.7700348,4.885
1557279092999,71.2874728917,127.35877,36.3672701,3.3403976,6.763
1557279094999,72.2778006175,127.3588285,36.3672925,3.1707082,6.078
1557279097999,70.6402034935,127.3588841,36.367278,1.9302355,6.227
1557279099999,70.8475052911,127.3589242,36.367236,2.4988487,6.235
1557279101999,70.8894630472,127.3589683,36.3671748,2.6690817,5.937
1557279103999,70.6096180495,127.3590247,36.3671067,2.8528972,5.027
1557279105999,70.281837159,127.3590992,36.3670548,3.074972,4.798
1557279107999,70.4680620215,127.359199,36.3670133,3.292432,3.68
1557279109999,70.2649781943,127.3592897,36.366976,3.5154176,3.507
1557279111999,70.1933653237,127.359362,36.3669479,3.7370667,4.003
1557279112999,71.6415459495,127.3594145,36.3669319,3.8580508,4.619
1557279113999,71.2443712987,127.3594733,36.3669174,3.9544265,4.844
1557279114999,70.888134328,127.3595802,36.3668869,4.009375,4.0
1557279115999,70.9210528527,127.3596353,36.3668717,4.086134,4.0
1557279116999,70.6948379771,127.35969,36.3668564,4.1730037,4.0
1557279117999,70.8365667693,127.3597446,36.3668429,4.2515917,4.0
1557279119999,70.8814137659,127.3598464,36.3668094,4.371903,4.0
1557279120999,71.0771557392,127.3599013,36.366793,4.436413,4.0
1557279122999,71.249912768,127.3600036,36.3667633,4.5162654,4.0
1557279124999,71.3818407414,127.3600969,36.3667303,4.5286036,4.0
1557279126999,71.0333004546,127.3601889,36.3667065,4.482361,4.0
1557279128999,71.325258985,127.3602591,36.3666891,4.281532,6.0
1557279130999,71.3751588755,127.3603265,36.3666743,4.0590982,6.0
1557279133999,71.7041446187,127.3604013,36.3666603,3.8222308,4.822
1557279135999,71.588402456,127.3604871,36.3666503,3.6518228,5.614
1557279138999,70.3919261157,127.3605579,36.3666643,3.4314048,5.868
1557279140999,69.7540676904,127.3606253,36.3666867,3.4041655,5.861
1557279142999,69.1440433017,127.3606995,36.3667203,3.47366,5.758
1557279144999,69.2650443138,127.360776,36.3667586,3.5351145,5.666
1557279146999,69.6457464545,127.3608561,36.3667867,3.597594,5.624
1557279148999,68.363598772,127.3609475,36.3667971,3.7602692,5.622
1557279150999,68.4739158509,127.3610466,36.366791,3.9401507,5.57
1557279151999,68.3418512923,127.3611928,36.3667755,4.0223727,8.0
1557279153999,68.3108873717,127.3612962,36.3667588,4.1704607,6.0
1557279155999,68.2526825708,127.3614008,36.3667387,4.2945676,6.0
1557279156999,68.5716467579,127.3614587,36.3667294,4.3667154,6.0
1557279157999,68.5739863693,127.3615154,36.3667214,4.4357605,6.0
1557279158999,68.5643647192,127.3615711,36.3667103,4.5012703,6.0
1557279159999,68.5695286938,127.3616274,36.3666982,5.225878,12.0
1557279160999,68.3859540778,127.3616853,36.3666853,5.2202287,12.0
1557279161999,68.3628022609,127.3617414,36.3666749,5.150722,12.0
1557279162999,68.3057854537,127.3617962,36.3666621,5.027588,12.0
1557279163999,68.1843014372,127.3618528,36.3666537,5.147479,8.0
1557279164999,68.470119718,127.3619134,36.3666486,5.4172797,8.0
1557279165999,68.4539352211,127.3619748,36.3666431,5.4793515,12.0
1557279166999,68.3052218239,127.3620312,36.3666329,5.198107,8.0
1557279167999,68.341853947,127.3620879,36.3666234,5.2152534,8.0
1557279168999,68.3954194965,127.3621468,36.3666137,5.2589083,8.0
1557279169999,68.2550258872,127.3622099,36.3666027,5.1981044,8.0
1557279170999,68.504988108,127.3622685,36.3665934,5.08068,12.0
1557279171999,68.2766698393,127.3623254,36.3665841,5.051685,8.0
1557279172999,68.1840775307,127.3623814,36.3665775,4.934299,12.0
1557279174999,68.3150684068,127.3624772,36.36656,4.28719,12.0
1557279176999,68.2688604105,127.3625737,36.3665367,4.5656905,24.0
1557279177999,68.2709956265,127.3626296,36.3665287,4.629508,12.0
1557279179999,68.1849203517,127.3627344,36.3665114,4.722808,12.0
1557279181999,68.158220358,127.3628391,36.3664892,4.8984165,12.0
1557279183999,68.1053295538,127.3629429,36.3664626,4.7534056,24.0
1557279185999,67.7183270067,127.3630436,36.3664371,4.6354136,8.0
1557279187999,67.429722479,127.3631291,36.3663868,4.8015823,16.0
1557279189999,67.7058478461,127.3631786,36.366316,4.389345,12.0
1557279191999,67.5717178951,127.3632289,36.3662526,4.0820465,12.0
1557279194999,67.2830788465,127.3632602,36.3662153,1.0488895,9.618
1557279201999,66.0750604435,127.3633197,36.3662034,2.6622002,7.504
1557279203999,66.1956086979,127.3633959,36.3662249,2.6273403,5.271
