timestamp,TotalSteps,StepsToday
1557459368051,74318,642
1557459369033,74318,642
1557459370038,74318,642
1557459371062,74318,642
1557459372059,74318,642
1557459373060,74318,642
1557459374088,74318,642
1557459375064,74318,642
1557459376154,74318,642
1557459377087,74318,642
1557459378100,74318,642
1557459379098,74318,642
1557459380112,74318,642
1557459381124,74318,642
1557459382121,74318,642
1557459383135,74318,642
1557459384153,74318,642
1557459385145,74318,642
1557459386160,74318,642
1557459387183,74318,642
1557459388169,74318,642
1557459389176,74318,642
1557459390186,74318,642
1557459391223,74318,642
1557459392218,74318,642
1557459393231,74318,642
1557459394228,74318,642
1557459395228,74318,642
1557459396248,74318,642
1557459397262,74318,642
1557459398249,74318,642
1557459399252,74318,642
1557459400282,74318,642
1557459401299,74318,642
1557459402332,74318,642
1557459403291,74318,642
1557459404318,74318,642
1557459405329,74318,642
1557459406309,74318,642
1557459407328,74318,642
1557459408360,74318,642
1557459409338,74318,642
1557459410356,74318,642
1557459411368,74318,642
1557459412354,74318,642
1557459413388,74318,642
1557459414387,74318,642
1557459415386,74318,642
1557459416423,74318,642
1557459417396,74318,642
1557459418411,74318,642
1557459419472,74318,642
1557459420430,74318,642
1557459421444,74318,642
1557459422448,74318,642
1557459423463,74318,642
1557459424480,74318,642
1557459425486,74318,642
1557459426501,74318,642
1557459427475,74318,642
1557459428487,74318,642
1557459429511,74318,642
1557459430532,74318,642
1557459431539,74318,642
1557459432519,74318,642
1557459433556,74318,642
1557459434547,74318,642
1557459435564,74318,642
1557459436579,74318,642
1557459437569,74318,642
1557459438566,74318,642
1557459439586,74318,642
1557459440598,74318,642
1557459441601,74318,642
1557459442623,74318,642
1557459443623,74318,642
1557459444624,74318,642
1557459445661,74318,642
1557459446633,74318,642
1557459447666,74318,642
1557459448726,74318,642
1557459449655,74318,642
1557459450676,74318,642
1557459451702,74318,642
1557459452692,74318,642
1557459453704,74318,642
1557459454721,74318,642
1557459455733,74318,642
1557459456732,74318,642
1557459457759,74318,642
1557459458744,74318,642
1557459459763,74318,642
1557459460779,74318,642
1557459461771,74318,642
1557459462783,74318,642
1557459463783,74318,642
1557459464814,74318,642
1557459465802,74318,642
1557459466805,74318,642
1557459467817,74318,642
1557459468842,74318,642
1557459469840,74318,642
1557459470854,74318,642
1557459471867,74318,642
1557459472853,74318,642
1557459473877,74318,642
1557459474881,74318,642
1557459475886,74318,642
1557459476886,74318,642
1557459477936,74318,642
1557459478919,74318,642
1557459479919,74318,642
1557459480919,74328,652
1557459481962,74330,654
1557459482940,74330,654
1557459483946,74332,656
1557459484955,74334,658
1557459485971,74334,658
1557459486983,74336,660
1557459487984,74338,662
1557459489004,74338,662
1557459489995,74338,662
1557459491099,74338,662
1557459492010,74338,662
1557459493016,74338,662
1557459494048,74338,662
1557459495095,74338,662
1557459496071,74338,662
1557459497094,74338,662
1557459498084,74338,662
1557459499170,74338,662
1557459500082,74338,662
1557459501089,74338,662
1557459502104,74338,662
1557459503103,74338,662
1557459504122,74338,662
1557459505144,74338,662
1557459506173,74338,662
1557459507136,74338,662
1557459508153,74338,662
1557459509174,74338,662
1557459510174,74338,662
1557459511167,74338,662
1557459512182,74338,662
1557459513187,74338,662
1557459514226,74338,662
1557459515232,74338,662
1557459516253,74338,662
1557459517242,74338,662
1557459518344,74338,662
1557459519251,74338,662
1557459520287,74338,662
1557459521289,74338,662
1557459522306,74338,662
1557459523264,74338,662
1557459524292,74338,662
1557459525323,74338,662
1557459526308,74338,662
1557459527316,74338,662
1557459528342,74338,662
1557459529371,74338,662
1557459530332,74338,662
1557459531366,74338,662
1557459532351,74338,662
1557459533363,74338,662
1557459534401,74338,662
1557459535387,74338,662
1557459536407,74338,662
1557459537443,74338,662
1557459538392,74338,662
1557459539416,74338,662
1557459540408,74338,662
1557459541460,74338,662
1557459542442,74338,662
1557459543454,74338,662
1557459544447,74338,662
1557459545513,74338,662
1557459546470,74338,662
1557459547477,74338,662
1557459548481,74338,662
1557459549553,74338,662
1557459550493,74338,662
1557459551518,74338,662
1557459552555,74338,662
1557459553542,74338,662
1557459554529,74338,662
1557459555578,74338,662
1557459556562,74338,662
1557459557552,74338,662
1557459558558,74338,662
1557459559589,74338,662
1557459560701,74338,662
1557459561603,74338,662
1557459562614,74338,662
1557459563627,74338,662
1557459564655,74338,662
1557459565626,74338,662
1557459566647,74338,662
1557459567646,74338,662
1557459568702,74338,662
1557459569671,74338,662
1557459570681,74338,662
1557459571693,74338,662
1557459572707,74338,662
1557459573734,74338,662
1557459574714,74338,662
1557459575718,74338,662
1557459576742,74338,662
1557459577719,74338,662
1557459578750,74338,662
1557459579797,74338,662
1557459580778,74338,662
1557459581757,74338,662
1557459582773,74338,662
1557459583784,74338,662
1557459584772,74338,662
1557459585787,74338,662
1557459586809,74338,662
1557459587851,74338,662
1557459588817,74338,662
1557459589856,74338,662
1557459590868,74338,662
1557459591853,74338,662
1557459592858,74338,662
1557459593868,74338,662
1557459594898,74338,662
1557459595902,74338,662
1557459596874,74338,662
1557459597901,74338,662
1557459598901,74338,662
1557459599926,74338,662
1557459600913,74338,662
1557459601930,74338,662
1557459602956,74338,662
1557459603946,74338,662
1557459604942,74338,662
1557459605970,74338,662
1557459606987,74338,662
1557459607969,74338,662
1557459608996,74338,662
1557459610003,74338,662
1557459611102,74338,662
1557459612021,74338,662
1557459613011,74338,662
1557459614007,74338,662
1557459615066,74338,662
1557459616040,74338,662
1557459617051,74338,662
1557459618080,74338,662
1557459619127,74338,662
1557459620087,74338,662
1557459621092,74338,662
1557459622112,74338,662
1557459623124,74338,662
1557459624130,74338,662
1557459625132,74338,662
1557459626118,74338,662
1557459627146,74338,662
1557459628146,74338,662
1557459629202,74338,662
1557459630172,74338,662
1557459631202,74338,662
1557459632170,74338,662
1557459633205,74338,662
1557459634197,74338,662
1557459635215,74338,662
1557459636224,74338,662
1557459637229,74338,662
1557459638273,74338,662
1557459639250,74338,662
1557459640250,74338,662
1557459641265,74338,662
1557459642302,74338,662
1557459643268,74338,662
1557459644271,74338,662
1557459645285,74338,662
1557459646351,74338,662
1557459647293,74338,662
1557459648314,74338,662
1557459649365,74338,662
1557459650314,74338,662
1557459651347,74338,662
1557459652331,74338,662
1557459653370,74338,662
1557459654365,74338,662
1557459655365,74338,662
1557459656393,74338,662
1557459657399,74338,662
1557459658390,74338,662
1557459659416,74338,662
1557459660433,74338,662
1557459661436,74338,662
1557459662427,74338,662
1557459663414,74338,662
1557459664444,74338,662
1557459665505,74338,662
1557459666461,74338,662
1557459667463,74338,662
1557459668472,74338,662
1557459669551,74338,662
1557459670498,74338,662
1557459671520,74338,662
1557459672510,74338,662
1557459673507,74338,662
