timestamp,ssid,bssid,frequency,rssi
1557533029199,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-40
1557533029199,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-51
1557533029199,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-53
1557533029199,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-63
1557533029199,f4:d9:fb:67:a2:b0,f4:d9:fb:67:a2:b0,2452,-67
1557533029199,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-69
1557533029199,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2412,-70
1557533029199,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-71
1557533029199,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-77
1557533029199,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-79
1557533029199,90:9f:33:b1:0c:c4,90:9f:33:b1:0c:c4,2437,-79
1557533029199,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557533029199,f4:d9:fb:3e:62:30,f4:d9:fb:3e:62:30,2432,-81
1557533029199,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2472,-81
1557533029199,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-82
1557533029199,88:36:6c:26:ab:b2,88:36:6c:26:ab:b2,2447,-84
1557533029199,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2472,-84
1557533029199,88:36:6c:4e:7c:d4,88:36:6c:4e:7c:d4,2432,-86
1557533029199,90:9f:33:dd:0b:70,90:9f:33:dd:0b:70,2472,-86
1557533029199,f4:d9:fb:67:a3:30,f4:d9:fb:67:a3:30,2412,-87
1557533029199,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-88
1557533029199,88:36:6c:ab:9a:e0,88:36:6c:ab:9a:e0,2422,-88
1557533029199,64:e5:99:20:df:9c,64:e5:99:20:df:9c,2462,-89
1557533029199,00:26:66:7d:af:2a,00:26:66:7d:af:2a,2472,-91
1557533329244,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-40
1557533329244,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-51
1557533329244,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-53
1557533329244,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-63
1557533329244,f4:d9:fb:67:a2:b0,f4:d9:fb:67:a2:b0,2452,-67
1557533329244,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-69
1557533329244,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2412,-70
1557533329244,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-71
1557533329244,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-77
1557533329244,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-79
1557533329244,90:9f:33:b1:0c:c4,90:9f:33:b1:0c:c4,2437,-79
1557533329244,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557533329244,f4:d9:fb:3e:62:30,f4:d9:fb:3e:62:30,2432,-81
1557533329244,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2472,-81
1557533329244,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-82
1557533329244,88:36:6c:26:ab:b2,88:36:6c:26:ab:b2,2447,-84
1557533329244,f4:d9:fb:67:a9:b0,f4:d9:fb:67:a9:b0,2472,-84
1557533329244,88:36:6c:4e:7c:d4,88:36:6c:4e:7c:d4,2432,-86
1557533329244,90:9f:33:dd:0b:70,90:9f:33:dd:0b:70,2472,-86
1557533329244,f4:d9:fb:67:a3:30,f4:d9:fb:67:a3:30,2412,-87
1557533329244,f4:d9:fb:67:a2:a3,f4:d9:fb:67:a2:a3,5220,-88
1557533329244,88:36:6c:ab:9a:e0,88:36:6c:ab:9a:e0,2422,-88
1557533329244,64:e5:99:20:df:9c,64:e5:99:20:df:9c,2462,-89
1557533329244,00:26:66:7d:af:2a,00:26:66:7d:af:2a,2472,-91
1557533629262,88:36:6c:6e:21:d4,88:36:6c:6e:21:d4,2452,-40
1557533629262,88:36:6c:6e:21:d6,88:36:6c:6e:21:d6,5785,-51
1557533629262,88:36:6c:0b:2e:ce,88:36:6c:0b:2e:ce,2432,-53
1557533629262,64:e5:99:7d:99:7c,64:e5:99:7d:99:7c,2417,-63
1557533629262,f4:d9:fb:67:a2:b0,f4:d9:fb:67:a2:b0,2452,-67
1557533629262,88:36:6c:0b:2e:cc,88:36:6c:0b:2e:cc,5200,-69
1557533629262,f4:d9:fb:67:aa:f0,f4:d9:fb:67:aa:f0,2412,-70
1557533629262,88:36:6c:38:8c:6c,88:36:6c:38:8c:6c,2422,-71
1557533629262,90:9f:33:34:a2:28,90:9f:33:34:a2:28,2417,-77
1557533629262,88:36:6c:91:fa:f4,88:36:6c:91:fa:f4,2427,-79
1557533629262,90:9f:33:b1:0c:c4,90:9f:33:b1:0c:c4,2437,-79
1557533629262,88:36:6c:c2:13:60,88:36:6c:c2:13:60,5745,-81
1557533629262,f4:d9:fb:3e:62:30,f4:d9:fb:3e:62:30,2432,-81
1557533629262,f4:d9:fb:3e:50:70,f4:d9:fb:3e:50:70,2472,-81
1557533629262,90:9f:33:4f:75:10,90:9f:33:4f:75:10,2422,-82
1557533629262,88:36:6c:26:ab:b2,88:36:6c:26:ab:b2,2447,-84
