timestamp,confidence,type
1557273617917,1.0,STILL
1557274283283,1.0,STILL
1557274887568,1.0,STILL
1557275257251,1.0,STILL
1557275472931,1.0,STILL
1557275771579,1.0,STILL
1557276604340,1.0,STILL
1557276614192,1.0,STILL
1557278195303,1.0,STILL
1557278277680,1.0,STILL
1557278854902,1.0,STILL
1557278869317,0.24,STILL
1557278869317,0.21,UNKNOWN
1557278869317,0.2,ON_FOOT
1557278869317,0.2,WALKING
1557278869317,0.12,ON_BICYCLE
1557278869317,0.1,IN_VEHICLE
1557278869317,0.05,RUNNING
1557278896888,0.4,UNKNOWN
1557278896888,0.1,IN_VEHICLE
1557278896888,0.1,ON_BICYCLE
1557278896888,0.1,ON_FOOT
1557278896888,0.1,STILL
1557278896888,0.1,WALKING
1557278896888,0.1,RUNNING
1557278904555,1.0,TILTING
1557278912221,0.31,UNKNOWN
1557278912221,0.18,STILL
1557278912221,0.13,ON_FOOT
1557278912221,0.13,WALKING
1557278912221,0.12,IN_VEHICLE
1557278912221,0.09,ON_BICYCLE
1557278912221,0.08,RUNNING
1557278919887,1.0,TILTING
1557278927553,0.4,UNKNOWN
1557278927553,0.1,IN_VEHICLE
1557278927553,0.1,ON_BICYCLE
1557278927553,0.1,ON_FOOT
1557278927553,0.1,STILL
1557278927553,0.1,WALKING
1557278927553,0.1,RUNNING
1557278942956,0.31,UNKNOWN
1557278942956,0.18,STILL
1557278942956,0.13,IN_VEHICLE
1557278942956,0.11,ON_FOOT
1557278942956,0.11,WALKING
1557278942956,0.09,ON_BICYCLE
1557278942956,0.08,RUNNING
1557278958221,0.4,UNKNOWN
1557278958221,0.1,IN_VEHICLE
1557278958221,0.1,ON_BICYCLE
1557278958221,0.1,ON_FOOT
1557278958221,0.1,STILL
1557278958221,0.1,WALKING
1557278958221,0.1,RUNNING
1557278969661,0.4,UNKNOWN
1557278969661,0.1,IN_VEHICLE
1557278969661,0.1,ON_BICYCLE
1557278969661,0.1,ON_FOOT
1557278969661,0.1,STILL
1557278969661,0.1,WALKING
1557278969661,0.1,RUNNING
1557278977933,1.0,TILTING
1557278986205,0.52,ON_FOOT
1557278986205,0.52,WALKING
1557278986205,0.21,UNKNOWN
1557278986205,0.06,IN_VEHICLE
1557278986205,0.06,STILL
1557278986205,0.06,RUNNING
1557278986205,0.05,ON_BICYCLE
1557278988426,1.0,TILTING
1557278990646,0.84,ON_FOOT
1557278990646,0.84,WALKING
1557278990646,0.1,ON_BICYCLE
1557278990646,0.03,UNKNOWN
1557278990646,0.01,IN_VEHICLE
1557278990646,0.01,STILL
1557278990646,0.01,RUNNING
1557278992514,1.0,TILTING
1557278994382,0.87,ON_FOOT
1557278994382,0.87,WALKING
1557278994382,0.07,ON_BICYCLE
1557278994382,0.04,RUNNING
1557278994382,0.02,UNKNOWN
1557279007033,0.45,ON_FOOT
1557279007033,0.45,WALKING
1557279007033,0.22,UNKNOWN
1557279007033,0.11,ON_BICYCLE
1557279007033,0.08,RUNNING
1557279007033,0.05,IN_VEHICLE
1557279007033,0.05,STILL
1557279016152,0.7,ON_FOOT
1557279016152,0.59,WALKING
1557279016152,0.21,RUNNING
1557279016152,0.09,UNKNOWN
1557279016152,0.04,ON_BICYCLE
1557279016152,0.02,IN_VEHICLE
1557279016152,0.02,STILL
1557279018315,1.0,TILTING
1557279020477,0.77,ON_FOOT
1557279020477,0.77,WALKING
1557279020477,0.07,STILL
1557279020477,0.05,ON_BICYCLE
1557279020477,0.04,RUNNING
1557279020477,0.03,IN_VEHICLE
1557279020477,0.02,UNKNOWN
1557279028479,0.53,ON_FOOT
1557279028479,0.53,WALKING
1557279028479,0.21,UNKNOWN
1557279028479,0.06,ON_BICYCLE
1557279028479,0.06,RUNNING
1557279028479,0.05,IN_VEHICLE
1557279028479,0.05,STILL
1557279036376,1.0,TILTING
1557279044273,0.97,ON_FOOT
1557279044273,0.97,WALKING
1557279044273,0.02,UNKNOWN
1557279044273,0.01,STILL
1557279059323,0.91,ON_FOOT
1557279059323,0.91,WALKING
1557279059323,0.04,RUNNING
1557279059323,0.02,UNKNOWN
1557279059323,0.01,IN_VEHICLE
1557279059323,0.01,ON_BICYCLE
1557279059323,0.01,STILL
1557279066840,1.0,TILTING
1557279074356,0.37,ON_FOOT
1557279074356,0.37,WALKING
1557279074356,0.27,UNKNOWN
1557279074356,0.08,RUNNING
1557279074356,0.07,IN_VEHICLE
1557279074356,0.07,ON_BICYCLE
1557279074356,0.07,STILL
1557279081881,1.0,TILTING
1557279089405,0.31,ON_BICYCLE
1557279089405,0.27,ON_FOOT
1557279089405,0.27,WALKING
1557279089405,0.21,UNKNOWN
1557279089405,0.06,IN_VEHICLE
1557279089405,0.06,STILL
1557279089405,0.05,RUNNING
1557279104513,1.0,ON_BICYCLE
1557279120099,1.0,ON_BICYCLE
1557279135181,1.0,ON_BICYCLE
1557279150318,1.0,ON_BICYCLE
1557279165906,0.93,ON_BICYCLE
1557279165906,0.06,ON_FOOT
1557279165906,0.06,WALKING
1557279165906,0.01,UNKNOWN
1557279181020,1.0,ON_BICYCLE
1557279196203,0.55,ON_BICYCLE
1557279196203,0.2,UNKNOWN
1557279196203,0.05,IN_VEHICLE
1557279196203,0.05,ON_FOOT
1557279196203,0.05,STILL
1557279196203,0.05,WALKING
1557279196203,0.05,RUNNING
1557279211362,1.0,ON_BICYCLE
1557279226579,1.0,ON_BICYCLE
1557279241665,1.0,ON_BICYCLE
1557279256793,1.0,ON_BICYCLE
1557279272314,1.0,ON_BICYCLE
1557279287390,0.58,ON_BICYCLE
1557279287390,0.22,ON_FOOT
1557279287390,0.22,WALKING
1557279287390,0.13,STILL
1557279287390,0.04,IN_VEHICLE
1557279287390,0.01,UNKNOWN
1557279294922,1.0,TILTING
1557279302453,0.97,ON_FOOT
1557279302453,0.97,WALKING
1557279302453,0.01,UNKNOWN
1557279302453,0.01,RUNNING
1557279302453,0.0,ON_BICYCLE
1557279317568,0.98,ON_FOOT
1557279317568,0.98,WALKING
1557279317568,0.01,ON_BICYCLE
1557279317568,0.01,UNKNOWN
1557279329626,0.98,ON_FOOT
1557279329626,0.98,WALKING
1557279329626,0.02,UNKNOWN
1557279344726,0.35,STILL
1557279344726,0.24,ON_FOOT
1557279344726,0.24,WALKING
1557279344726,0.12,UNKNOWN
1557279344726,0.11,IN_VEHICLE
1557279344726,0.07,ON_BICYCLE
1557279344726,0.03,RUNNING
1557279360918,0.28,STILL
1557279360918,0.24,IN_VEHICLE
1557279360918,0.21,UNKNOWN
1557279360918,0.08,ON_FOOT
1557279360918,0.08,WALKING
1557279360918,0.06,ON_BICYCLE
1557279360918,0.05,RUNNING
1557279379763,0.94,ON_FOOT
1557279379763,0.94,WALKING
1557279379763,0.02,IN_VEHICLE
1557279379763,0.02,UNKNOWN
1557279379763,0.01,STILL
1557279379763,0.0,ON_BICYCLE
1557279391627,0.31,UNKNOWN
1557279391627,0.29,ON_FOOT
1557279391627,0.29,WALKING
1557279391627,0.1,ON_BICYCLE
