timestamp,CaloriesToday,Calories
1557798584004,724,20616
1557798585050,724,20616
1557798586096,724,20616
1557798587159,724,20616
1557798588206,724,20616
1557798589252,724,20616
1557798590315,724,20616
1557798591344,724,20616
1557798592406,724,20616
1557798593436,724,20616
1557798594464,724,20616
1557798595498,724,20616
1557798596513,724,20616
1557798597537,724,20616
1557798598552,724,20616
1557798599580,724,20616
1557798600622,724,20616
1557798601621,724,20617
1557798602668,724,20617
1557798603681,725,20617
1557798604719,725,20617
1557798605725,725,20617
1557798606752,725,20617
1557798607823,725,20617
1557798608809,725,20617
1557798609823,725,20617
1557798610884,725,20617
1557798611881,725,20617
1557798612896,725,20617
1557798613924,725,20617
1557798614987,725,20617
1557798615967,725,20617
1557798617011,725,20617
1557798618108,725,20617
1557798619037,725,20617
1557798620082,725,20617
1557798621095,725,20617
1557798622124,725,20617
1557798623138,725,20617
1557798624184,725,20617
1557798625256,725,20617
1557798626227,725,20617
1557798627257,725,20617
1557798628269,725,20617
1557798629372,725,20617
1557798630328,725,20617
1557798631342,725,20617
1557798632370,725,20617
1557798633399,725,20617
1557798634428,725,20617
1557798635441,725,20617
1557798636488,725,20617
1557798637498,725,20617
1557798638513,725,20617
1557798639558,725,20617
1557798640574,725,20617
1557798641600,725,20617
1557798642629,725,20617
1557798643645,725,20617
1557798644671,725,20617
1557798645700,725,20617
1557798646712,725,20617
1557798647788,725,20617
1557798648772,725,20617
1557798649802,725,20617
1557798650842,725,20617
1557798651860,725,20617
1557798652873,725,20617
1557798653902,725,20617
1557798654921,725,20617
1557798655945,725,20617
1557798656973,725,20617
1557798657985,725,20617
1557798659016,725,20617
1557798660044,725,20617
1557798661060,725,20617
1557798662108,725,20617
1557798663116,725,20617
1557798664147,725,20617
1557798665157,725,20617
1557798666198,725,20617
1557798667219,725,20617
1557798668228,725,20617
1557798669261,725,20618
1557798670287,725,20618
1557798671298,726,20618
1557798672329,726,20618
1557798673374,726,20618
1557798674372,726,20618
1557798675401,726,20618
1557798676450,726,20618
1557798677440,726,20618
1557798678470,726,20618
1557798679499,726,20618
1557798680578,726,20618
1557798681542,726,20618
1557798682571,726,20618
1557798683584,726,20618
1557798684636,726,20618
1557798685644,726,20618
1557798686657,726,20618
1557798687684,726,20618
1557798688713,726,20618
1557798689756,726,20618
1557798690755,726,20618
1557798691818,726,20618
1557798692814,726,20618
1557798693827,726,20618
1557798694880,726,20618
1557798695886,726,20618
1557798696910,726,20618
1557798697978,726,20618
1557798698956,726,20618
1557798699986,726,20618
1557798701014,726,20618
1557798702084,726,20618
1557798703079,726,20618
1557798704086,726,20618
1557798705100,726,20618
1557798706130,726,20618
1557798707159,726,20618
1557798708176,726,20618
1557798709230,726,20618
1557798710233,726,20618
1557798711244,726,20618
1557798712273,726,20618
1557798713301,726,20618
1557798714313,726,20618
1557798715347,726,20618
1557798716376,726,20618
1557798717387,726,20618
1557798718416,726,20618
1557798719445,726,20618
1557798720458,726,20618
1557798721487,726,20618
1557798722516,726,20618
1557798723570,726,20618
1557798724558,726,20618
1557798725586,726,20618
1557798726627,726,20618
