timestamp,transitionType
1558396853784,EXIT_WALKING
1558396853784,ENTER_ON_BICYCLE
1558397101368,EXIT_ON_BICYCLE
1558397101368,ENTER_WALKING
1558397177202,EXIT_WALKING
1558397177202,ENTER_STILL
1558399854849,EXIT_STILL
1558399854849,ENTER_IN_VEHICLE
1558400557085,EXIT_IN_VEHICLE
1558400557085,ENTER_STILL
1558402739064,ENTER_STILL
1558407028995,EXIT_STILL
1558407028995,ENTER_WALKING
1558407118973,EXIT_WALKING
1558407118973,ENTER_IN_VEHICLE
1558407192746,EXIT_IN_VEHICLE
1558407192746,ENTER_WALKING
1558407734009,EXIT_WALKING
1558407734009,ENTER_STILL
1558421660817,EXIT_STILL
1558421660817,ENTER_WALKING
1558421960784,EXIT_WALKING
1558421960784,ENTER_STILL
1558426852431,EXIT_STILL
1558426852431,ENTER_WALKING
1558429181693,EXIT_WALKING
1558429181693,ENTER_STILL
1558432157258,EXIT_STILL
1558432157258,ENTER_WALKING
1558434068365,EXIT_WALKING
1558434068365,ENTER_STILL
1558434100752,EXIT_STILL
1558434100752,ENTER_WALKING
1558434167489,EXIT_WALKING
1558434167489,ENTER_STILL
1558434513537,EXIT_STILL
1558434513537,ENTER_WALKING
1558434571246,EXIT_WALKING
1558434571246,ENTER_STILL
1558436903253,EXIT_STILL
1558436903253,ENTER_WALKING
1558436947739,EXIT_WALKING
1558436947739,ENTER_STILL
1558444557073,EXIT_STILL
1558444557073,ENTER_WALKING
1558444789045,EXIT_WALKING
1558444789045,ENTER_STILL
1558444853332,EXIT_STILL
1558444853332,ENTER_WALKING
1558445070592,EXIT_WALKING
1558445070592,ENTER_STILL
1558449037739,EXIT_STILL
1558449037739,ENTER_WALKING
1558449713490,EXIT_WALKING
1558449713490,ENTER_STILL
