timestamp,Resistance
1557449122024,5282
1557449122225,5638
1557449122422,5638
1557449122626,5681
1557449122834,5770
1557449123030,5736
1557449123226,5714
1557449123422,5792
1557449123622,5736
1557449123822,5725
1557449124022,5770
1557449124224,5703
1557449124423,5692
1557449124622,5692
1557449124826,5692
1557449125022,5759
1557449125224,5681
1557449125449,5747
1557449125651,5681
1557449125807,5627
1557449126023,5532
1557449126225,5491
1557449126422,5522
1557449126622,5450
1557449126827,5390
1557449127022,5491
1557449127213,5725
1557449127422,5792
1557449127622,7126
1557449127798,8122
1557449127997,6953
1557449128199,6111
1557449128397,6025
1557449128599,5543
1557449128797,5340
1557449128998,5291
1557449129197,5725
1557449129397,9583
1557449129597,7677
1557449129798,5059
1557449129997,6488
1557449130197,8309
1557449130405,7677
1557449130598,7641
1557449130805,7904
1557449130998,8729
1557449131198,8525
1557449131399,6613
1557449131598,5815
1557449131801,5390
1557449131998,5059
1557449132198,4910
1557449132397,4851
1557449132597,4910
1557449132797,4970
1557449132997,5023
1557449133197,5140
1557449133386,5140
1557449133599,5122
1557449133781,5104
1557449133998,5224
1557449134175,5224
1557449134402,5291
1557449134585,5291
1557449134770,5282
1557449134973,5215
1557449135174,5272
1557449135374,5253
1557449135572,5399
1557449135773,5617
1557449135979,5649
1557449136172,5638
1557449136380,5747
1557449136573,5759
1557449136773,5440
1557449136972,5320
1557449137172,18230
1557449137378,5553
1557449137572,5532
1557449137773,5617
1557449137972,5838
1557449138196,5930
1557449138375,5895
1557449138583,5815
1557449138773,5826
1557449138978,5860
1557449139173,5770
1557449139375,5781
1557449139573,6049
1557449139773,5872
1557449139955,6049
1557449140172,6074
1557449140363,6185
1557449140548,6275
1557449140757,6111
1557449140948,6098
1557449141153,6086
1557449141362,6049
1557449141562,6025
1557449141748,6123
1557449141956,5803
1557449142148,5460
1557449142366,5360
1557449142548,5177
1557449142748,5159
1557449142948,5380
1557449143148,5649
1557449143348,5511
1557449143548,5380
1557449143748,5340
1557449143947,5420
1557449144148,5340
1557449144376,5350
1557449144561,5320
1557449144735,5350
1557449144977,5262
1557449145147,5360
1557449145349,5671
1557449145548,11921
1557449145752,10441
1557449145948,8459
1557449146148,14058
1557449146349,8102
1557449146548,6757
1557449146735,6627
1557449146923,19897
1557449147132,12385
1557449147324,11300
1557449147536,11449
1557449147722,12653
1557449147923,8061
1557449148122,8525
1557449148323,6953
1557449148522,7110
1557449148723,11681
1557449148925,12884
1557449149122,11047
1557449149323,10070
1557449149523,9189
1557449149724,8246
1557449149923,7376
1557449150123,7159
1557449150323,7110
1557449150523,6529
1557449150723,6585
1557449150922,14814
1557449151131,8525
1557449151323,28897
1557449151523,7587
1557449151723,5282
1557449151923,5803
1557449152123,5564
1557449152329,5553
1557449152501,6025
1557449152728,6420
1557449152903,6393
1557449153123,14693
1557449153298,11374
1557449153503,9448
1557449153698,9343
1557449153898,9189
1557449154098,9113
1557449154298,14814
1557449154498,17204
1557449154698,7497
1557449154904,7274
1557449155098,5491
1557449155303,6728
1557449155498,6557
1557449155698,6501
1557449155898,7410
1557449156116,11962
1557449156298,9529
1557449156498,12562
1557449156698,10906
1557449156898,8246
1557449157098,5725
1557449157298,4997
1557449157498,4953
1557449157698,4927
1557449157906,4657
1557449158098,4550
1557449158300,4490
1557449158501,4425
1557449158685,4626
1557449158878,5470
1557449159098,5860
1557449159306,5826
1557449159498,5681
1557449159673,5291
1557449159878,4497
1557449160075,4197
1557449160272,4251
1557449160473,4410
1557449160672,4712
1557449160886,6013
1557449161073,6111
1557449161273,5770
1557449161473,6488
1557449161673,43042
1557449161878,340330
1557449162072,340330
1557449162273,340330
1557449162473,18883
1557449162672,12607
1557449162877,9291
1557449163075,6876
1557449163273,6892
1557449163478,6684
1557449163673,6641
1557449163873,6557
1557449164073,6543
1557449164273,6447
1557449164473,6262
1557449164673,9422
1557449164873,12979
1557449165074,18320
1557449165273,12607
1557449165473,12086
1557449165671,7659
1557449165872,6922
