timestamp,encoding,duration,path,sampleRate,channelMask
1557276192709,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557276177312.record,8000,MONO
1557277108247,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557277092761.record,8000,MONO
1557278074300,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557278058831.record,8000,MONO
1557278989779,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557278974373.record,8000,MONO
1557279905237,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557279889864.record,8000,MONO
1557280820845,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557280805328.record,8000,MONO
1557281736513,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557281720962.record,8000,MONO
1557282651971,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557282636635.record,8000,MONO
1557283567270,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557283552056.record,8000,MONO
1557284482611,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557284467339.record,8000,MONO
1557285398000,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557285382673.record,8000,MONO
1557286313290,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557286298078.record,8000,MONO
1557287228700,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557287213373.record,8000,MONO
1557277108247,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557277092761.record,8000,MONO
1557278074300,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557278058831.record,8000,MONO
1557278989779,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557278974373.record,8000,MONO
1557279905237,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557279889864.record,8000,MONO
1557280820845,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557280805328.record,8000,MONO
1557281736513,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557281720962.record,8000,MONO
1557282651971,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557282636635.record,8000,MONO
1557283567270,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557283552056.record,8000,MONO
1557284482611,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557284467339.record,8000,MONO
