timestamp,UVExposureToday,UVIndexLevel
1557278023099,0,NONE
1557278082714,0,NONE
1557278142530,0,NONE
1557278202177,0,NONE
1557278261893,0,NONE
1557278321625,0,NONE
1557278381365,0,LOW
1557278441091,0,LOW
1557278500820,0,LOW
1557278560547,0,LOW
1557278620323,0,LOW
1557278680119,0,LOW
1557278739736,0,LOW
1557278799474,0,LOW
1557278859321,0,LOW
1557278918942,0,NONE
1557278978658,0,NONE
1557279038416,0,NONE
1557279098178,0,NONE
1557279157870,0,NONE
1557279217586,0,NONE
1557279277320,0,NONE
1557279337047,0,NONE
1557279396795,0,NONE
1557279456523,0,NONE
1557279516260,0,NONE
1557279576012,0,NONE
1557279635706,0,NONE
1557279695445,0,NONE
1557279755174,0,NONE
1557279814919,0,NONE
1557279874619,0,NONE
1557279934377,0,NONE
1557279994077,0,NONE
1557280053806,0,NONE
1557280113537,0,NONE
1557280173266,0,NONE
1557280233000,0,NONE
1557280292732,0,NONE
1557280352463,0,NONE
1557280412210,0,NONE
1557280471933,0,NONE
1557280531700,0,NONE
1557280591384,0,NONE
1557280651112,0,NONE
1557280710846,0,NONE
1557280770585,0,NONE
1557280830405,0,NONE
1557280890139,0,NONE
1557280949764,0,NONE
1557281009512,0,NONE
1557281069246,0,NONE
1557281129002,0,NONE
1557281188702,0,NONE
1557281248450,0,NONE
1557281308160,0,NONE
1557281367901,0,NONE
1557281427635,0,NONE
1557281487338,0,NONE
1557281547088,0,NONE
1557281606838,0,NONE
1557281666538,0,NONE
1557281726292,0,NONE
1557281785998,0,NONE
1557281845737,0,NONE
1557281905456,0,NONE
1557281965202,0,NONE
1557282024941,0,NONE
1557282084656,0,NONE
1557282144379,0,NONE
1557282204201,0,NONE
1557282263857,0,NONE
1557282323571,0,NONE
1557282383316,0,NONE
1557282443030,0,NONE
1557282502911,0,NONE
1557282562521,0,LOW
1557282622236,0,LOW
1557282682012,0,NONE
1557282741699,0,NONE
1557282801506,0,NONE
1557282861155,0,NONE
1557282920878,0,NONE
1557282980605,0,NONE
1557283040410,0,NONE
1557283100115,0,NONE
1557283159798,0,NONE
1557283219526,0,NONE
1557283279257,0,NONE
1557283338993,0,NONE
1557283398779,0,NONE
1557283458472,0,NONE
1557283518182,0,NONE
1557283577908,0,NONE
1557283637639,0,NONE
1557283697375,0,NONE
1557283757120,0,NONE
1557283816840,0,LOW
1557283876560,0,LOW
1557285179685,0,NONE
1557285239380,0,NONE
1557285299068,0,NONE
1557285358784,0,NONE
1557285418563,0,NONE
1557285478277,0,NONE
1557285537982,0,NONE
1557285597776,0,NONE
1557285657468,0,NONE
1557285717168,0,NONE
1557285776892,0,NONE
1557285836640,0,NONE
1557285896365,0,NONE
1557285956113,0,NONE
1557286015816,0,NONE
1557286075547,0,NONE
1557286135284,0,NONE
1557286195027,0,NONE
1557286254775,0,NONE
1557286314466,0,NONE
1557286374195,0,NONE
1557286434013,0,NONE
1557286493676,0,NONE
1557286553402,0,NONE
1557286613166,0,NONE
1557286672861,0,NONE
1557286732579,0,NONE
1557286792324,0,NONE
1557286852052,0,NONE
1557286911854,0,NONE
1557286971513,0,NONE
1557287031267,0,NONE
1557287090968,0,NONE
1557287150759,0,NONE
1557287210431,0,NONE
1557287270164,0,NONE
1557287329936,0,NONE
1557287389648,0,NONE
1557287449377,0,NONE
1557287509090,0,NONE
1557287568855,0,NONE
1557287628558,0,NONE
1557287688295,0,NONE
1557287748028,0,NONE
1557287807741,0,NONE
1557287867476,0,NONE
1557287927266,0,NONE
1557287986967,0,NONE
1557288046780,0,NONE
1557288106442,0,NONE
1557288166123,0,NONE
1557288225894,0,NONE
1557288285612,0,NONE
1557288345338,0,NONE
1557288405079,0,NONE
1557288464772,0,NONE
1557288524532,0,NONE
1557288584235,0,NONE
1557288643972,0,NONE
1557288703709,0,NONE
1557288763423,0,NONE
1557288823238,0,NONE
1557288882937,0,NONE
1557288942651,0,NONE
1557289002357,0,NONE
1557289062092,0,NONE
1557289121810,0,NONE
1557289181540,0,NONE
1557289241336,0,NONE
1557289301047,0,NONE
1557289360775,0,NONE
1557289420464,0,NONE
1557289480251,0,NONE
1557289539967,0,NONE
1557289599660,0,NONE
1557289659448,0,NONE
1557289746543,0,NONE
1557289806242,0,NONE
1557289865925,0,NONE
1557289925661,0,NONE
1557289985374,0,NONE
1557290045135,0,NONE
1557290104840,0,NONE
1557290164635,0,NONE
1557290224312,0,NONE
1557290284092,0,NONE
1557290343781,0,NONE
1557290403552,0,NONE
1557290463243,0,NONE
1557290523034,0,NONE
1557290582692,0,NONE
1557290642426,0,NONE
1557290702162,0,NONE
1557290761941,0,NONE
1557290821602,0,NONE
1557290881395,0,NONE
1557290941074,0,NONE
1557291000800,0,NONE
1557291060531,0,NONE
1557291120268,0,NONE
1557291180009,0,NONE
1557291239793,0,NONE
1557291299462,0,NONE
1557291359197,0,NONE
1557291419003,0,NONE
1557291478695,0,NONE
1557291538365,0,NONE
1557291598101,0,NONE
1557291657902,0,NONE
1557291717609,0,NONE
1557291777288,0,NONE
1557291837078,0,NONE
1557291896804,0,NONE
1557291956493,0,NONE
1557292016220,0,NONE
1557292075952,0,NONE
1557292135676,0,NONE
