timestamp,ssid,bssid,frequency,rssi
1557710708682,0a:5d:dd:04:93:94,0a:5d:dd:04:93:94,2422,-76
1557710708682,54:e0:32:d6:82:60,54:e0:32:d6:82:60,2447,-77
1557710708682,00:07:89:6e:b5:30,00:07:89:6e:b5:30,5745,-77
1557710708682,00:08:52:48:4c:16,00:08:52:48:4c:16,2452,-77
1557710708682,08:5d:dd:52:70:99,08:5d:dd:52:70:99,2462,-78
1557710708682,08:5d:dd:04:93:94,08:5d:dd:04:93:94,2422,-78
1557710708682,0a:5d:dd:03:0d:c4,0a:5d:dd:03:0d:c4,2442,-78
1557710708682,00:72:63:07:da:bb,00:72:63:07:da:bb,2412,-79
1557710708682,00:30:0d:56:cb:b7,00:30:0d:56:cb:b7,2472,-80
1557710708682,00:08:52:48:4c:14,00:08:52:48:4c:14,2452,-80
1557710708682,90:9f:33:b6:81:20,90:9f:33:b6:81:20,5745,-80
1557710708682,88:36:6c:c7:44:ca,88:36:6c:c7:44:ca,5745,-81
1557710708682,08:5d:dd:31:35:f8,08:5d:dd:31:35:f8,2447,-82
1557710708682,08:5d:dd:24:d9:c1,08:5d:dd:24:d9:c1,5745,-84
1557710708682,38:ff:36:9c:a4:38,38:ff:36:9c:a4:38,2422,-84
1557710708682,0a:5d:dd:03:0d:d0,0a:5d:dd:03:0d:d0,2422,-84
1557710708682,38:ff:36:1c:a4:38,38:ff:36:1c:a4:38,2422,-85
1557710708682,0a:5d:dd:31:35:23,0a:5d:dd:31:35:23,5785,-85
1557710708682,08:5d:dd:31:35:f7,08:5d:dd:31:35:f7,5785,-85
1557710708682,54:e0:32:d6:82:65,54:e0:32:d6:82:65,5805,-86
1557710708682,08:5d:dd:05:21:a0,08:5d:dd:05:21:a0,2432,-86
1557710708682,8a:36:6c:ca:b0:2c,8a:36:6c:ca:b0:2c,2412,-86
1557710708682,0a:5d:dd:31:35:f7,0a:5d:dd:31:35:f7,5785,-86
1557710708682,54:e0:32:d6:82:64,54:e0:32:d6:82:64,5805,-87
1557710708682,00:26:66:19:5b:2c,00:26:66:19:5b:2c,2462,-87
1557710708682,02:30:0d:c1:7f:c9,02:30:0d:c1:7f:c9,2427,-87
1557710708682,32:cd:a7:a4:00:d5,32:cd:a7:a4:00:d5,2462,-88
1557710708682,88:3c:1c:93:f4:16,88:3c:1c:93:f4:16,5180,-89
1557710708682,90:9f:33:4a:ba:ac,90:9f:33:4a:ba:ac,2472,-89
1557710708682,0a:5d:dd:04:59:77,0a:5d:dd:04:59:77,2412,-90
1557710708682,04:8d:38:07:0b:ed,04:8d:38:07:0b:ed,2472,-91
1557710718827,08:5d:dd:52:70:98,08:5d:dd:52:70:98,5220,-78
1557710718827,10:62:e5:b7:f1:db,10:62:e5:b7:f1:db,2442,-81
1557710718827,88:36:6c:65:57:7c,88:36:6c:65:57:7c,2427,-84
1557710718827,64:e5:99:e0:54:7a,64:e5:99:e0:54:7a,2462,-85
1557710718827,00:08:52:48:4c:16,00:08:52:48:4c:16,2452,-85
1557710718827,08:5d:dd:03:0d:c4,08:5d:dd:03:0d:c4,2442,-86
1557710718827,90:9f:33:b2:72:e4,90:9f:33:b2:72:e4,2412,-86
1557710718827,0a:5d:dd:31:35:f3,0a:5d:dd:31:35:f3,5220,-87
1557710718827,90:9f:33:6a:2b:86,90:9f:33:6a:2b:86,2452,-87
1557710718827,02:30:0d:56:cb:b7,02:30:0d:56:cb:b7,2472,-88
1557710718827,88:36:6c:1b:a0:d2,88:36:6c:1b:a0:d2,2432,-89
1557710718827,a0:8c:fd:56:0d:98,a0:8c:fd:56:0d:98,2437,-92
1557710718827,90:9f:33:a1:01:4c,90:9f:33:a1:01:4c,2432,-93
1557710726625,88:36:6c:c7:44:c8,88:36:6c:c7:44:c8,2452,-68
1557710726625,38:ff:36:dc:a4:38,38:ff:36:dc:a4:38,2422,-70
1557710726625,38:ff:36:9c:a4:38,38:ff:36:9c:a4:38,2422,-71
1557710726625,88:36:6c:00:2f:fe,88:36:6c:00:2f:fe,2457,-74
1557710726625,08:5d:dd:67:87:9a,08:5d:dd:67:87:9a,2412,-74
1557710726625,38:ff:36:9c:a4:3c,38:ff:36:9c:a4:3c,5180,-77
1557710726625,38:ff:36:5c:a4:3c,38:ff:36:5c:a4:3c,5180,-77
1557710726625,38:ff:36:dc:a4:3c,38:ff:36:dc:a4:3c,5180,-77
1557710726625,38:ff:36:1c:a4:3c,38:ff:36:1c:a4:3c,5180,-78
1557710726625,04:8d:38:51:23:d0,04:8d:38:51:23:d0,2442,-80
1557710726625,08:5d:dd:52:70:99,08:5d:dd:52:70:99,2462,-82
1557710726625,88:3c:1c:7c:ee:f1,88:3c:1c:7c:ee:f1,5220,-84
1557710726625,90:9f:33:d5:f1:24,90:9f:33:d5:f1:24,2452,-84
1557710726625,88:3c:1c:7c:ee:f2,88:3c:1c:7c:ee:f2,2417,-84
1557710726625,00:27:1c:b0:cd:aa,00:27:1c:b0:cd:aa,2412,-85
1557710726625,88:36:6c:d1:6b:ea,88:36:6c:d1:6b:ea,2457,-86
1557710726625,08:5d:dd:31:35:f8,08:5d:dd:31:35:f8,2447,-87
1557710726625,08:5d:dd:03:0d:c4,08:5d:dd:03:0d:c4,2442,-88
1557710726625,64:e5:99:18:56:f2,64:e5:99:18:56:f2,2437,-90
1557710734626,88:3c:1c:16:66:4b,88:3c:1c:16:66:4b,5200,-69
1557710734626,08:5d:dd:f7:61:87,08:5d:dd:f7:61:87,2442,-70
1557710734626,88:3c:1c:16:66:4c,88:3c:1c:16:66:4c,2442,-74
1557710734626,0a:5d:dd:f7:61:87,0a:5d:dd:f7:61:87,2442,-74
1557710734626,88:3c:1c:85:7a:cb,88:3c:1c:85:7a:cb,5785,-77
1557710734626,ba:3c:1c:85:7a:cb,ba:3c:1c:85:7a:cb,5785,-81
1557710734626,00:07:89:72:48:72,00:07:89:72:48:72,2427,-81
1557710734626,08:5d:dd:9f:3c:8f,08:5d:dd:9f:3c:8f,2412,-81
1557710734626,08:5d:dd:d8:5c:ab,08:5d:dd:d8:5c:ab,2412,-84
1557710734626,08:5d:dd:f7:61:86,08:5d:dd:f7:61:86,5745,-85
1557710734626,88:3c:1c:82:89:1c,88:3c:1c:82:89:1c,2412,-86
1557710734626,88:3c:1c:95:64:46,88:3c:1c:95:64:46,2447,-87
1557710734626,ac:e2:d3:bd:f2:1b,ac:e2:d3:bd:f2:1b,2437,-87
