timestamp,status,temperature,level,plugged
1557532800176,FULL,249,100.0,USB
1557532805789,DISCHARGING,250,100.0,UNDEFINED
1557532833233,DISCHARGING,253,100.0,UNDEFINED
1557532842127,DISCHARGING,254,100.0,UNDEFINED
1557532854138,DISCHARGING,256,100.0,UNDEFINED
1557532855028,DISCHARGING,256,100.0,UNDEFINED
1557532861135,DISCHARGING,256,100.0,UNDEFINED
1557533074456,DISCHARGING,256,100.0,UNDEFINED
1557533082141,DISCHARGING,256,100.0,UNDEFINED
1557533102118,DISCHARGING,256,100.0,UNDEFINED
1557533112129,DISCHARGING,256,100.0,UNDEFINED
1557533423545,DISCHARGING,257,100.0,UNDEFINED
1557533461151,DISCHARGING,257,100.0,UNDEFINED
1557533659118,DISCHARGING,257,100.0,UNDEFINED
1557533701169,DISCHARGING,257,100.0,UNDEFINED
1557533745131,DISCHARGING,256,100.0,UNDEFINED
1557533772161,DISCHARGING,256,99.0,UNDEFINED
1557533941039,DISCHARGING,255,99.0,UNDEFINED
1557534053144,DISCHARGING,255,99.0,UNDEFINED
1557534241144,DISCHARGING,254,99.0,UNDEFINED
1557534299289,DISCHARGING,254,99.0,UNDEFINED
1557534308126,DISCHARGING,254,99.0,UNDEFINED
1557534354144,DISCHARGING,253,99.0,UNDEFINED
1557534394131,DISCHARGING,254,99.0,UNDEFINED
1557534404125,DISCHARGING,253,99.0,UNDEFINED
1557534660163,DISCHARGING,252,99.0,UNDEFINED
1557534785123,DISCHARGING,253,99.0,UNDEFINED
1557535080134,DISCHARGING,252,99.0,UNDEFINED
1557535117177,DISCHARGING,253,99.0,UNDEFINED
1557535346134,DISCHARGING,254,99.0,UNDEFINED
1557535358119,DISCHARGING,253,99.0,UNDEFINED
1557535383120,DISCHARGING,254,99.0,UNDEFINED
1557535393116,DISCHARGING,253,99.0,UNDEFINED
1557535500149,DISCHARGING,254,99.0,UNDEFINED
1557535553118,DISCHARGING,253,99.0,UNDEFINED
1557535559505,DISCHARGING,254,99.0,UNDEFINED
1557535740154,DISCHARGING,255,99.0,UNDEFINED
1557535800146,DISCHARGING,254,99.0,UNDEFINED
1557535806136,DISCHARGING,255,99.0,UNDEFINED
1557535817117,DISCHARGING,254,99.0,UNDEFINED
1557535872142,DISCHARGING,255,99.0,UNDEFINED
1557535987134,DISCHARGING,254,99.0,UNDEFINED
1557535998133,DISCHARGING,255,99.0,UNDEFINED
1557536072130,DISCHARGING,256,99.0,UNDEFINED
1557536160016,DISCHARGING,255,99.0,UNDEFINED
1557536166144,DISCHARGING,256,99.0,UNDEFINED
1557536278122,DISCHARGING,255,99.0,UNDEFINED
1557536279127,DISCHARGING,256,99.0,UNDEFINED
1557536288123,DISCHARGING,255,99.0,UNDEFINED
1557536292130,DISCHARGING,256,99.0,UNDEFINED
1557536382130,DISCHARGING,255,99.0,UNDEFINED
1557536395863,DISCHARGING,256,99.0,UNDEFINED
1557536443135,DISCHARGING,255,99.0,UNDEFINED
1557536581168,DISCHARGING,254,99.0,UNDEFINED
1557536700188,DISCHARGING,253,99.0,UNDEFINED
1557536753142,DISCHARGING,253,98.0,UNDEFINED
1557536941150,DISCHARGING,252,98.0,UNDEFINED
1557536962134,DISCHARGING,253,98.0,UNDEFINED
1557536973131,DISCHARGING,252,98.0,UNDEFINED
1557537001152,DISCHARGING,252,98.0,UNDEFINED
1557537353116,DISCHARGING,251,98.0,UNDEFINED
1557537354028,DISCHARGING,252,98.0,UNDEFINED
1557537420149,DISCHARGING,251,98.0,UNDEFINED
1557537424129,DISCHARGING,252,98.0,UNDEFINED
1557537482238,DISCHARGING,251,98.0,UNDEFINED
1557537538138,DISCHARGING,252,98.0,UNDEFINED
1557537539347,DISCHARGING,251,98.0,UNDEFINED
1557537548132,DISCHARGING,252,98.0,UNDEFINED
1557537666127,DISCHARGING,251,98.0,UNDEFINED
1557537784119,DISCHARGING,252,98.0,UNDEFINED
1557537841161,DISCHARGING,251,98.0,UNDEFINED
1557537900143,DISCHARGING,250,98.0,UNDEFINED
1557537954037,DISCHARGING,251,98.0,UNDEFINED
1557537958380,DISCHARGING,250,98.0,UNDEFINED
1557537959052,DISCHARGING,251,98.0,UNDEFINED
1557538051123,DISCHARGING,250,98.0,UNDEFINED
1557538061145,DISCHARGING,251,98.0,UNDEFINED
1557538207134,DISCHARGING,250,98.0,UNDEFINED
1557538208186,DISCHARGING,251,98.0,UNDEFINED
1557538217137,DISCHARGING,250,98.0,UNDEFINED
1557538260158,DISCHARGING,251,98.0,UNDEFINED
1557538267126,DISCHARGING,250,98.0,UNDEFINED
1557538277136,DISCHARGING,251,98.0,UNDEFINED
1557538321173,DISCHARGING,250,98.0,UNDEFINED
1557538326138,DISCHARGING,251,98.0,UNDEFINED
1557538380167,DISCHARGING,250,98.0,UNDEFINED
1557538479752,DISCHARGING,251,98.0,UNDEFINED
1557538500171,DISCHARGING,250,98.0,UNDEFINED
1557538501038,DISCHARGING,251,98.0,UNDEFINED
1557538555124,DISCHARGING,251,98.0,UNDEFINED
1557538621144,DISCHARGING,250,98.0,UNDEFINED
1557538680143,DISCHARGING,251,98.0,UNDEFINED
1557538740150,DISCHARGING,250,98.0,UNDEFINED
1557538741043,DISCHARGING,251,98.0,UNDEFINED
1557538871129,DISCHARGING,251,98.0,UNDEFINED
1557538921165,DISCHARGING,251,98.0,UNDEFINED
1557538991120,DISCHARGING,252,98.0,UNDEFINED
1557539100154,DISCHARGING,251,98.0,UNDEFINED
1557539153133,DISCHARGING,250,98.0,UNDEFINED
1557539154047,DISCHARGING,251,98.0,UNDEFINED
1557539281072,DISCHARGING,250,98.0,UNDEFINED
1557539340150,DISCHARGING,251,98.0,UNDEFINED
1557539400144,DISCHARGING,250,98.0,UNDEFINED
1557540000144,DISCHARGING,249,98.0,UNDEFINED
1557540360153,DISCHARGING,248,98.0,UNDEFINED
