timestamp,UVExposureToday,UVIndexLevel
1557710589637,0,NONE
1557710649640,0,NONE
1557710709620,0,LOW
1557710769628,0,NONE
1557710829618,0,NONE
1557710889659,0,NONE
1557710949612,0,NONE
1557711009686,0,NONE
1557711069632,0,NONE
1557711129644,0,NONE
1557711189618,0,NONE
1557711249638,0,NONE
1557711309667,0,NONE
1557711369630,0,NONE
1557711429645,0,NONE
1557711489621,0,NONE
1557711549628,0,NONE
1557711609635,0,NONE
1557711669663,0,NONE
1557711729641,0,NONE
1557711789663,0,NONE
1557711849623,0,NONE
1557711909654,0,NONE
1557711969625,0,NONE
1557712029653,0,NONE
1557712089640,0,NONE
1557712149637,0,NONE
1557712209633,0,NONE
1557712269628,0,NONE
1557712329626,0,NONE
1557712389643,0,NONE
1557712449644,0,NONE
1557712509627,0,NONE
1557712569665,0,NONE
1557712629628,0,NONE
1557712689633,0,NONE
1557712749736,0,NONE
1557712809640,0,NONE
1557712869643,0,NONE
1557712929630,0,NONE
1557712989630,0,NONE
1557713049666,0,NONE
1557713109631,0,NONE
1557713169635,0,NONE
1557713229698,0,NONE
1557713289688,0,NONE
1557713349644,0,NONE
1557713409651,0,NONE
1557713469637,0,NONE
1557713529640,0,NONE
1557713589637,0,NONE
1557713649632,0,NONE
1557713709657,0,NONE
1557713769636,0,NONE
1557713829632,0,NONE
1557713889719,0,NONE
1557713949635,0,NONE
1557714009674,0,NONE
1557714069639,0,NONE
1557714129635,0,NONE
1557714189634,0,NONE
1557714249634,0,NONE
1557714309635,0,NONE
1557714369641,0,NONE
1557714429658,0,NONE
1557714489635,0,NONE
1557714549662,0,NONE
1557714609651,0,NONE
1557714669650,0,NONE
1557714729657,0,NONE
1557714789731,0,LOW
1557714849659,0,NONE
1557714909785,0,NONE
1557714969641,0,NONE
1557715029639,0,NONE
1557715089660,0,NONE
1557715149673,0,NONE
1557715209642,0,NONE
1557715269642,0,NONE
1557715329717,0,NONE
1557715389649,0,NONE
1557715449640,0,NONE
1557715509655,0,NONE
1557715569670,0,NONE
1557715629649,0,NONE
1557715689684,0,NONE
1557715749709,0,NONE
1557715809642,0,LOW
1557715869691,0,NONE
1557715929653,0,NONE
1557715989643,0,NONE
1557716049646,0,NONE
1557716109643,0,NONE
1557716169661,0,NONE
1557716229765,0,NONE
1557716289709,0,NONE
1557716349648,0,NONE
1557716409660,0,NONE
1557716558375,0,NONE
1557716618373,0,NONE
1557716678419,0,NONE
1557716738383,0,NONE
1557716798385,0,NONE
1557716858383,0,NONE
1557716918437,0,NONE
1557716978437,0,NONE
1557717038421,0,NONE
1557717098384,0,NONE
1557717158429,0,NONE
1557717218372,0,NONE
1557717278447,0,NONE
1557717338401,0,NONE
1557717398387,0,NONE
1557717458416,0,NONE
1557717518393,0,NONE
1557717578447,0,NONE
1557717638435,0,NONE
1557717698406,0,NONE
1557717758378,0,NONE
1557717818434,0,NONE
1557717878446,0,NONE
1557717938371,0,NONE
1557717998454,0,NONE
1557718058447,0,NONE
1557718118414,0,NONE
1557718178402,0,NONE
1557718238424,0,NONE
1557718298402,0,NONE
1557718358396,0,NONE
1557718418381,0,NONE
1557718478423,0,NONE
1557718538379,0,NONE
1557718598434,0,NONE
1557718658395,0,NONE
1557718718436,0,NONE
1557718778422,0,NONE
1557718838377,0,NONE
1557718898438,0,NONE
1557718958428,0,NONE
1557719018390,0,NONE
1557719078431,0,NONE
1557719138404,0,NONE
1557719198734,0,NONE
1557719258547,0,NONE
1557719318469,0,NONE
1557719378546,0,NONE
1557719438430,0,NONE
1557719498402,0,NONE
1557719558435,0,NONE
1557719618387,0,NONE
1557719678530,0,NONE
1557719738392,0,NONE
1557719798409,0,NONE
1557719858420,0,NONE
1557719918437,0,NONE
1557719978509,0,NONE
1557720038420,0,NONE
1557720098607,0,NONE
1557720158393,0,NONE
1557720218393,0,NONE
1557720278396,0,NONE
1557720338416,0,NONE
1557720398418,0,NONE
1557720458434,0,NONE
1557720518418,0,NONE
1557720578405,0,NONE
1557720638436,0,NONE
1557720698387,0,NONE
1557720758432,0,NONE
1557720818406,0,NONE
1557720878424,0,NONE
1557720938440,0,NONE
1557720998415,0,NONE
1557721058435,0,NONE
1557721118422,0,NONE
1557721178407,0,NONE
1557721238415,0,NONE
1557721298418,0,NONE
1557721358424,0,NONE
1557721418411,0,NONE
1557721478398,0,NONE
1557721538478,0,NONE
1557721598424,0,NONE
1557721658436,0,NONE
1557721718490,0,NONE
1557721778407,0,NONE
1557721838401,0,NONE
1557721898396,0,NONE
1557721958401,0,NONE
1557722018466,0,NONE
1557722078415,0,NONE
1557722138513,0,NONE
1557722198438,0,NONE
1557722258440,0,NONE
1557722318420,0,NONE
1557722378418,0,NONE
1557722438415,0,NONE
1557722498462,0,NONE
1557722558436,0,NONE
1557722618427,0,NONE
1557722678527,0,NONE
1557722738403,0,NONE
1557722798429,0,NONE
1557722858436,0,NONE
1557722918449,0,NONE
1557722978469,0,NONE
1557723038407,0,NONE
1557723098404,0,NONE
1557723158409,0,NONE
1557723218409,0,NONE
1557723278418,0,NONE
1557723338426,0,NONE
1557723398441,0,NONE
1557723458406,0,NONE
1557723518606,0,NONE
1557723578451,0,NONE
1557723638620,0,NONE
1557723698451,0,NONE
1557723758453,0,NONE
1557723818432,0,NONE
1557723878435,0,NONE
1557723938604,0,NONE
1557723998429,0,NONE
1557724058434,0,NONE
1557724118462,0,NONE
1557724178495,0,NONE
1557724238439,0,NONE
1557724298419,0,NONE
1557724358509,0,NONE
1557724418427,0,NONE
1557724478447,0,NONE
1557724538475,0,NONE
1557724598460,0,NONE
1557724658415,0,NONE
