timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557364318248,0,1294818,IDLE,0,0
1557364319265,0,1294818,IDLE,0,0
1557364320265,0,1294818,IDLE,0,0
1557364321263,0,1294818,IDLE,0,0
1557364322288,0,1294818,IDLE,0,0
1557364323289,0,1294818,IDLE,0,0
1557364324289,0,1294818,IDLE,0,0
1557364325313,0,1294818,IDLE,0,0
1557364326314,0,1294818,IDLE,0,0
1557364327314,0,1294818,IDLE,0,0
1557364328314,0,1294818,IDLE,0,0
1557364329339,0,1294818,IDLE,0,0
1557364330339,0,1294818,IDLE,0,0
1557364331340,0,1294818,IDLE,0,0
1557364332364,0,1294818,IDLE,0,0
1557364333347,0,1294818,IDLE,0,0
1557364334365,0,1294818,IDLE,0,0
1557364335389,0,1294818,IDLE,0,0
1557364336390,0,1294818,IDLE,0,0
1557364337390,936,1295754,WALKING,2777,36
1557364338390,1092,1295910,WALKING,1587,63
1557364339416,1092,1295910,WALKING,1282,78
1557364340415,1248,1296066,WALKING,1123,89
1557364341415,1404,1296222,WALKING,1020,98
1557364342440,1560,1296378,WALKING,952,105
1557364343445,1708,1296526,WALKING,900,111
1557364344439,1864,1296682,WALKING,862,116
1557364345465,1864,1296682,WALKING,862,116
1557364346465,1864,1296682,IDLE,892,112
1557364347465,1864,1296682,IDLE,943,106
1557364348506,1864,1296682,IDLE,1030,97
1557364349490,1864,1296682,IDLE,1098,91
1557364350515,1864,1296682,IDLE,1219,82
1557364351490,1864,1296682,IDLE,1408,71
1557364352515,1864,1296682,IDLE,1724,58
1557364353514,1864,1296682,IDLE,2222,45
1557364354539,2020,1296838,WALKING,2777,36
1557364355539,2020,1296838,WALKING,0,29
1557364356550,2020,1296838,IDLE,0,24
1557364357539,2020,1296838,IDLE,0,21
1557364358565,2020,1296838,IDLE,0,19
1557364359566,2020,1296838,IDLE,0,17
1557364360588,2020,1296838,IDLE,0,16
1557364361565,2020,1296838,IDLE,0,15
1557364362586,2020,1296838,IDLE,0,15
1557364363592,2020,1296838,IDLE,0,15
1557364364615,2020,1296838,IDLE,0,10
1557364365616,2020,1296838,IDLE,0,7
1557364366624,2020,1296838,IDLE,0,4
1557364367640,2020,1296838,IDLE,0,2
1557364368640,2020,1296838,IDLE,0,1
1557364369640,2020,1296838,IDLE,0,0
1557364370665,2020,1296838,IDLE,0,0
1557364371665,2020,1296838,IDLE,0,0
1557364372665,2020,1296838,IDLE,0,0
1557364373697,2020,1296838,IDLE,0,0
1557364374690,2020,1296838,IDLE,0,0
1557364375714,2020,1296838,IDLE,0,0
1557364376689,2020,1296838,IDLE,0,0
1557364377715,2020,1296838,IDLE,0,0
1557364378715,2020,1296838,IDLE,0,0
1557364379715,2020,1296838,IDLE,0,0
1557364380741,2020,1296838,IDLE,0,0
1557364381754,2020,1296838,IDLE,0,0
1557364382747,2020,1296838,IDLE,0,0
1557364383754,2020,1296838,IDLE,0,0
1557364384765,2020,1296838,IDLE,0,0
1557364385789,2020,1296838,IDLE,0,0
1557364386790,2020,1296838,IDLE,0,0
1557364387790,2020,1296838,IDLE,0,0
1557364388814,2020,1296838,IDLE,0,0
1557364389815,2020,1296838,IDLE,0,0
1557364390820,2020,1296838,IDLE,0,0
1557364391814,2020,1296838,IDLE,0,0
1557364392839,2020,1296838,IDLE,0,0
1557364393840,2020,1296838,IDLE,0,0
1557364394846,2020,1296838,IDLE,0,0
1557364395866,2020,1296838,IDLE,0,0
1557364396864,2020,1296838,IDLE,0,0
1557364397864,2020,1296838,IDLE,0,0
1557364398872,2020,1296838,IDLE,0,0
1557364399894,2020,1296838,IDLE,0,0
1557364400915,2020,1296838,IDLE,0,0
1557364401889,2020,1296838,IDLE,0,0
1557364402915,2020,1296838,IDLE,0,0
1557364403914,2020,1296838,IDLE,0,0
1557364404939,2020,1296838,IDLE,0,0
1557364405939,2020,1296838,IDLE,0,0
1557364406939,2020,1296838,IDLE,0,0
1557364407939,2020,1296838,IDLE,0,0
1557364408965,2020,1296838,IDLE,0,0
1557364409965,2020,1296838,IDLE,0,0
1557364410989,2020,1296838,IDLE,0,0
1557364411996,2020,1296838,IDLE,0,0
1557364412989,2020,1296838,IDLE,0,0
1557364414014,2020,1296838,IDLE,0,0
1557364415015,2020,1296838,IDLE,0,0
1557364416022,2020,1296838,IDLE,0,0
1557364417019,2020,1296838,IDLE,0,0
1557364418038,2020,1296838,IDLE,0,0
1557364419039,2020,1296838,IDLE,0,0
1557364420047,2020,1296838,IDLE,0,0
1557364421065,2020,1296838,IDLE,0,0
1557364422066,2020,1296838,IDLE,0,0
1557364423064,2020,1296838,IDLE,0,0
1557364424089,2020,1296838,IDLE,0,0
1557364425089,2020,1296838,IDLE,0,0
1557364426114,2020,1296838,IDLE,0,0
1557364427114,2020,1296838,IDLE,0,0
1557364428114,2020,1296838,IDLE,0,0
1557364429146,2020,1296838,IDLE,0,0
1557364430140,2020,1296838,IDLE,0,0
1557364431139,2020,1296838,IDLE,0,0
1557364432140,2020,1296838,IDLE,0,0
1557364433145,2020,1296838,IDLE,0,0
1557364434166,2020,1296838,IDLE,0,0
1557364435164,2020,1296838,IDLE,0,0
1557364436189,2020,1296838,IDLE,0,0
1557364437189,2020,1296838,IDLE,0,0
1557364438189,2020,1296838,IDLE,0,0
1557364439214,2020,1296838,IDLE,0,0
1557364440213,2020,1296838,IDLE,0,0
1557364441239,2020,1296838,IDLE,0,0
1557364442215,2020,1296838,IDLE,0,0
1557364443239,2020,1296838,IDLE,0,0
1557364444245,2020,1296838,IDLE,0,0
1557364445264,2020,1296838,IDLE,0,0
1557364446263,2020,1296838,IDLE,0,0
1557364447263,2956,1297774,WALKING,2777,36
1557364448263,2956,1297774,WALKING,1724,58
1557364449290,3112,1297930,WALKING,1351,74
1557364450306,3268,1298086,WALKING,1162,86
1557364451315,3424,1298242,WALKING,1041,96
1557364452314,3580,1298398,WALKING,961,104
1557364453313,3736,1298554,WALKING,909,110
1557364454318,3892,1298710,WALKING,862,116
1557364455340,3892,1298710,WALKING,862,116
1557364456363,4048,1298866,WALKING,854,117
1557364457339,4048,1298866,WALKING,877,114
1557364458364,4048,1298866,IDLE,892,112
1557364459364,4048,1298866,IDLE,943,106
1557364460389,4048,1298866,IDLE,1030,97
1557364461389,4048,1298866,IDLE,1162,86
1557364462389,4048,1298866,IDLE,1351,74
1557364463389,4048,1298866,IDLE,1639,61
1557364464415,4048,1298866,IDLE,2127,47
1557364465413,4204,1299022,WALKING,2380,42
1557364466439,4204,1299022,WALKING,3030,33
1557364467426,4204,1299022,IDLE,0,27
1557364468439,4204,1299022,IDLE,0,23
1557364469464,4204,1299022,IDLE,0,20
1557364470465,4204,1299022,IDLE,0,18
1557364471464,4360,1299178,WALKING,0,21
1557364472464,4516,1299334,WALKING,0,28
1557364473463,4516,1299334,WALKING,3030,33
1557364474488,4672,1299490,WALKING,2439,41
1557364475495,4828,1299646,WALKING,2127,47
1557364476506,4976,1299794,WALKING,1785,56
1557364477514,5124,1299942,WALKING,1515,66
1557364478541,5272,1300090,WALKING,1282,78
1557364479539,5420,1300238,WALKING,1111,90
1557364480540,5576,1300394,WALKING,970,103
1557364481565,5732,1300550,WALKING,892,112
1557364482539,5888,1300706,WALKING,840,119
1557364483564,6044,1300862,WALKING,781,128
1557364484570,6044,1300862,WALKING,769,130
1557364485591,6044,1300862,IDLE,787,127
1557364486590,6044,1300862,IDLE,833,120
1557364487590,6044,1300862,IDLE,900,111
1557364488585,6044,1300862,IDLE,1000,100
1557364489614,6044,1300862,IDLE,1136,88
1557364490615,6044,1300862,IDLE,1333,75
1557364491639,6044,1300862,IDLE,1639,61
1557364492621,6044,1300862,IDLE,2127,47
1557364493640,6044,1300862,IDLE,3125,32
1557364494664,6044,1300862,IDLE,0,22
1557364495664,6044,1300862,IDLE,0,15
1557364496664,6044,1300862,IDLE,0,10
1557364497664,6044,1300862,IDLE,0,7
1557364498662,6044,1300862,IDLE,0,4
1557364499690,6044,1300862,IDLE,0,2
1557364500694,6044,1300862,IDLE,0,1
1557364501714,6044,1300862,IDLE,0,0
1557364502714,6044,1300862,IDLE,0,0
1557364503714,6044,1300862,IDLE,0,0
1557364504739,6044,1300862,IDLE,0,0
1557364505739,6044,1300862,IDLE,0,0
1557364506764,6044,1300862,IDLE,0,0
1557364507765,6044,1300862,IDLE,0,0
1557364508770,6044,1300862,IDLE,0,0
1557364509790,6044,1300862,IDLE,0,0
1557364510768,6044,1300862,IDLE,0,0
1557364511789,6044,1300862,IDLE,0,0
1557364512789,6044,1300862,IDLE,0,0
1557364513789,6044,1300862,IDLE,0,0
1557364514815,6044,1300862,IDLE,0,0
1557364515814,6044,1300862,IDLE,0,0
1557364516839,6044,1300862,IDLE,0,0
1557364517818,6044,1300862,IDLE,0,0
1557364518844,6044,1300862,IDLE,0,0
1557364519865,6044,1300862,IDLE,0,0
1557364520864,6044,1300862,IDLE,0,0
1557364521864,6044,1300862,IDLE,0,0
1557364522872,6044,1300862,IDLE,0,0
1557364523889,6044,1300862,IDLE,0,0
1557364524888,6044,1300862,IDLE,0,0
1557364525889,6044,1300862,IDLE,0,0
1557364526914,6044,1300862,IDLE,0,0
1557364527913,6044,1300862,IDLE,0,0
1557364528921,6044,1300862,IDLE,0,0
1557364529939,6044,1300862,IDLE,0,0
1557364530939,6044,1300862,IDLE,0,0
1557364531964,6044,1300862,IDLE,0,0
1557364532964,6044,1300862,IDLE,0,0
1557364533963,6044,1300862,IDLE,0,0
1557364534966,6044,1300862,IDLE,0,0
1557364535972,6044,1300862,IDLE,0,0
1557364536989,6044,1300862,IDLE,0,0
1557364537989,6044,1300862,IDLE,0,0
1557364539008,6044,1300862,IDLE,0,0
1557364540014,6044,1300862,IDLE,0,0
1557364541015,6044,1300862,IDLE,0,0
1557364542039,6044,1300862,IDLE,0,0
1557364543039,6044,1300862,IDLE,0,0
1557364544038,6044,1300862,IDLE,0,0
1557364545039,6044,1300862,IDLE,0,0
1557364546064,6044,1300862,IDLE,0,0
1557364547064,6044,1300862,IDLE,0,0
1557364548072,6044,1300862,IDLE,0,0
1557364549115,6044,1300862,IDLE,0,0
1557364550082,6044,1300862,IDLE,0,0
1557364551093,6044,1300862,IDLE,0,0
1557364552114,6044,1300862,IDLE,0,0
1557364553115,6044,1300862,IDLE,0,0
1557364554114,6044,1300862,IDLE,0,0
1557364555139,6044,1300862,IDLE,0,0
1557364556139,6044,1300862,IDLE,0,0
1557364557164,6044,1300862,IDLE,0,0
1557364558165,6044,1300862,IDLE,0,0
1557364559163,6044,1300862,IDLE,0,0
1557364560168,6044,1300862,IDLE,0,0
1557364561169,6044,1300862,IDLE,0,0
1557364562188,6044,1300862,IDLE,0,0
1557364563189,6044,1300862,IDLE,0,0
1557364564190,6044,1300862,IDLE,0,0
1557364565214,6044,1300862,IDLE,0,0
1557364566214,6044,1300862,IDLE,0,0
1557364567239,6044,1300862,IDLE,0,0
1557364568239,6044,1300862,IDLE,0,0
1557364569238,6824,1301642,WALKING,2777,36
1557364570254,6980,1301798,WALKING,1587,63
1557364571265,7136,1301954,WALKING,1219,82
1557364572264,7292,1302110,WALKING,1030,97
1557364573267,7448,1302266,WALKING,925,108
1557364574289,7604,1302422,WALKING,854,117
1557364575289,7760,1302578,WALKING,806,124
1557364576288,7760,1302578,WALKING,800,125
1557364577312,7760,1302578,IDLE,819,122
1557364578317,7760,1302578,IDLE,862,116
1557364579313,7760,1302578,IDLE,917,109
1557364580338,7760,1302578,IDLE,1010,99
1557364581338,7760,1302578,IDLE,1149,87
1557364582337,7916,1302734,WALKING,1265,79
1557364583364,7916,1302734,WALKING,1449,69
1557364584370,7916,1302734,IDLE,1754,57
1557364585365,7916,1302734,IDLE,2272,44
1557364586388,7916,1302734,IDLE,2857,35
1557364587387,7916,1302734,IDLE,0,29
1557364588414,7916,1302734,IDLE,0,24
1557364589389,7916,1302734,IDLE,0,21
1557364590425,7916,1302734,IDLE,0,19
1557364591419,7916,1302734,IDLE,0,17
1557364592439,7916,1302734,IDLE,0,11
1557364593439,7916,1302734,IDLE,0,7
1557364594438,7916,1302734,IDLE,0,4
1557364595464,7916,1302734,IDLE,0,2
1557364596464,7916,1302734,IDLE,0,1
1557364597463,7916,1302734,IDLE,0,0
1557364598491,7916,1302734,IDLE,0,0
1557364599489,7916,1302734,IDLE,0,0
1557364600489,7916,1302734,IDLE,0,0
1557364601494,7916,1302734,IDLE,0,0
1557364602514,7916,1302734,IDLE,0,0
1557364603514,8696,1303514,WALKING,2777,36
1557364604514,8696,1303514,WALKING,1724,58
1557364605536,8696,1303514,IDLE,1428,70
1557364606539,8844,1303662,WALKING,1265,79
1557364607539,9000,1303818,WALKING,1162,86
1557364608564,9156,1303974,WALKING,1086,92
1557364609564,9312,1304130,WALKING,1030,97
1557364610589,9468,1304286,WALKING,990,101
1557364611587,9468,1304286,WALKING,990,101
1557364612589,9624,1304442,WALKING,990,101
1557364613614,9624,1304442,WALKING,1020,98
1557364614615,9624,1304442,IDLE,1041,96
1557364615633,9624,1304442,IDLE,1063,94
1557364616614,9624,1304442,IDLE,1136,88
1557364617613,9624,1304442,IDLE,1250,80
1557364618638,9624,1304442,IDLE,1449,69
1557364619638,9624,1304442,IDLE,1754,57
1557364620664,9624,1304442,IDLE,2272,44
1557364621664,9624,1304442,IDLE,2857,35
1557364622664,9624,1304442,IDLE,0,24
1557364623704,9624,1304442,IDLE,0,16
1557364624688,9624,1304442,IDLE,0,11
1557364625737,9624,1304442,IDLE,0,7
1557364626689,9624,1304442,IDLE,0,4
1557364627714,9780,1304598,WALKING,0,7
1557364628712,9780,1304598,WALKING,0,9
1557364629718,9780,1304598,IDLE,0,10
1557364630740,9780,1304598,IDLE,0,11
1557364631738,9780,1304598,IDLE,0,12
1557364632737,9936,1304754,WALKING,0,17
1557364633762,9936,1304754,WALKING,0,21
1557364634768,9936,1304754,IDLE,0,24
1557364635788,9936,1304754,IDLE,0,26
1557364636764,9936,1304754,IDLE,0,27
1557364637790,9936,1304754,IDLE,0,23
1557364638797,9936,1304754,IDLE,0,20
1557364639790,9936,1304754,IDLE,0,18
1557364640814,9936,1304754,IDLE,0,17
1557364641813,9936,1304754,IDLE,0,16
1557364642839,9936,1304754,IDLE,0,11
1557364643839,9936,1304754,IDLE,0,7
1557364644838,9936,1304754,IDLE,0,4
1557364645862,9936,1304754,IDLE,0,2
1557364646864,9936,1304754,IDLE,0,1
1557364647863,9936,1304754,IDLE,0,0
1557364648889,9936,1304754,IDLE,0,0
1557364649889,9936,1304754,IDLE,0,0
1557364650889,9936,1304754,IDLE,0,0
1557364651894,9936,1304754,IDLE,0,0
1557364652913,9936,1304754,IDLE,0,0
1557364653913,9936,1304754,IDLE,0,0
1557364654915,9936,1304754,IDLE,0,0
1557364655944,9936,1304754,IDLE,0,0
1557364656943,9936,1304754,IDLE,0,0
1557364657963,9936,1304754,IDLE,0,0
1557364658963,9936,1304754,IDLE,0,0
1557364659969,9936,1304754,IDLE,0,0
1557364660963,9936,1304754,IDLE,0,0
1557364661988,9936,1304754,IDLE,0,0
1557364662989,9936,1304754,IDLE,0,0
1557364663994,9936,1304754,IDLE,0,0
1557364664988,9936,1304754,IDLE,0,0
1557364666013,9936,1304754,IDLE,0,0
1557364667014,9936,1304754,IDLE,0,0
1557364668038,10118,1304936,WALKING,0,5
1557364669038,10274,1305092,WALKING,0,13
1557364670038,10456,1305274,WALKING,0,24
1557364671064,10456,1305274,WALKING,3125,32
1557364672064,10820,1305638,WALKING,2083,48
1557364673069,10820,1305638,WALKING,1666,60
