timestamp,UVExposureToday,UVIndexLevel
1557817080692,2,NONE
1557817140694,2,NONE
1557817200699,2,NONE
1557817260693,2,NONE
1557817320693,2,NONE
1557817380691,2,NONE
1557817440698,2,NONE
1557817500692,2,NONE
1557817560692,2,NONE
1557817620691,2,NONE
1557817680691,2,NONE
1557817740691,2,NONE
1557817800691,2,NONE
1557817860690,2,NONE
1557817920690,2,NONE
1557817980689,2,NONE
1557818040689,2,NONE
1557818100695,2,NONE
1557818160689,2,NONE
1557818220690,2,NONE
1557818280688,2,NONE
1557818340688,2,NONE
1557818630784,2,NONE
1557818690783,2,NONE
1557818750770,2,NONE
1557818810783,2,NONE
1557818870782,2,NONE
1557818930782,2,NONE
1557818990781,2,NONE
1557819050782,2,NONE
1557819110781,2,NONE
1557819170781,2,NONE
1557819230786,2,NONE
1557819290781,2,NONE
1557819350781,2,NONE
1557819410781,2,NONE
1557819470781,2,NONE
1557819530781,2,NONE
1557819590780,2,NONE
1557818280688,2,NONE
1557818340688,2,NONE
1557818630784,2,NONE
1557818690783,2,NONE
1557818750770,2,NONE
1557818810783,2,NONE
1557818870782,2,NONE
1557818930782,2,NONE
1557818990781,2,NONE
1557819050782,2,NONE
1557819110781,2,NONE
1557819170781,2,NONE
1557819230786,2,NONE
1557819290781,2,NONE
1557819350781,2,NONE
1557819410781,2,NONE
1557819470781,2,NONE
1557819530781,2,NONE
1557819590780,2,NONE
1557822817057,2,NONE
1557826735420,2,NONE
1557826795420,2,NONE
1557826855419,2,NONE
1557826915419,2,NONE
1557826975419,2,NONE
1557827035423,2,NONE
1557827095418,2,NONE
1557827155422,2,NONE
1557827215416,2,NONE
1557827275416,2,NONE
1557827335419,2,NONE
1557827395417,2,NONE
1557827455416,2,NONE
1557827515417,2,NONE
1557827575423,2,NONE
1557827635416,2,NONE
1557827695416,2,NONE
1557827755420,2,NONE
1557827815430,2,NONE
1557827875430,2,NONE
1557827935415,2,NONE
1557827995439,2,NONE
1557828055414,2,NONE
1557828115414,2,NONE
1557828175425,2,NONE
1557828235413,2,NONE
1557828295413,2,NONE
1557828355426,2,NONE
1557828415436,2,NONE
1557828475436,2,NONE
1557828535436,2,NONE
1557828595419,2,NONE
1557828655427,2,NONE
1557828715440,2,NONE
1557828775434,2,NONE
1557828835434,2,NONE
1557828895432,2,NONE
1557828955433,2,NONE
1557829015432,2,NONE
1557829075432,2,NONE
1557829135431,2,NONE
1557829195431,2,NONE
1557829255430,2,NONE
1557829315431,2,NONE
1557829375442,2,NONE
1557829435429,2,NONE
1557829495434,2,NONE
1557829555430,2,NONE
1557829615429,2,NONE
1557829675429,2,NONE
1557829735429,2,NONE
1557829795430,2,NONE
1557829855429,2,NONE
1557829915429,2,NONE
1557829975431,2,NONE
1557830035432,2,NONE
1557830095430,2,NONE
1557830155429,2,NONE
1557830215433,2,NONE
1557830275431,2,NONE
1557830335429,2,NONE
1557830395428,2,NONE
1557830455428,2,NONE
1557830515429,2,NONE
1557830575429,2,NONE
1557830635429,2,NONE
1557830695458,2,NONE
1557830755460,2,NONE
1557830815447,2,NONE
1557830875456,2,NONE
1557830935455,2,NONE
1557830995445,2,NONE
1557831055452,2,NONE
1557831115453,2,NONE
1557831175453,2,NONE
1557831235452,2,NONE
1557831295465,2,NONE
1557831355433,2,NONE
1557831415452,2,NONE
1557831475452,2,NONE
1557831535450,2,NONE
1557831595452,2,NONE
1557831655451,2,NONE
1557831715449,2,NONE
1557831775449,2,NONE
1557831835449,2,NONE
1557831895449,2,NONE
1557831955451,2,NONE
1557832015448,2,NONE
1557832075451,2,NONE
1557832135448,2,NONE
1557832195448,2,NONE
1557832255462,2,NONE
1557832315538,2,NONE
1557832375449,2,NONE
1557832435449,2,NONE
1557832495451,2,NONE
1557832555448,2,NONE
1557832615453,2,NONE
1557832675449,2,NONE
1557832735448,2,NONE
1557832795447,2,NONE
1557832855453,2,NONE
1557832915447,2,NONE
1557832975453,2,NONE
1557833035445,2,NONE
1557833095445,2,NONE
1557833155446,2,NONE
1557833215448,2,NONE
1557833275452,2,NONE
1557833335444,2,NONE
1557833395443,2,NONE
1557833455445,2,NONE
1557833515468,2,NONE
1557833575466,2,NONE
1557833635448,2,NONE
1557833695467,2,NONE
1557833755446,2,NONE
1557833815450,2,NONE
1557833875466,2,NONE
1557833935471,2,NONE
1557833995465,2,NONE
1557834055465,2,NONE
1557834115465,2,NONE
1557834175465,2,NONE
1557834235466,2,NONE
1557834295464,2,NONE
1557834355464,2,NONE
1557834415463,2,NONE
1557834475466,2,NONE
1557834535463,2,NONE
1557834595473,2,NONE
1557834655469,2,NONE
1557834715462,2,NONE
1557834775463,2,NONE
1557834835462,2,NONE
1557834895467,2,NONE
1557834955461,2,NONE
1557835015469,2,NONE
1557835075461,2,NONE
1557835135468,2,NONE
1557835195464,2,NONE
1557835255461,2,NONE
1557835315460,2,NONE
1557835375461,2,NONE
1557835435460,2,NONE
1557835495460,2,NONE
1557835555465,2,NONE
1557835615482,2,NONE
1557835675461,2,NONE
1557835735460,2,NONE
1557835795459,2,NONE
1557835855483,2,NONE
1557835915472,2,NONE
1557835975461,2,NONE
1557836035467,2,NONE
1557836095483,2,NONE
1557836155482,2,NONE
1557836215482,2,NONE
1557836275481,2,NONE
1557836335481,2,NONE
1557836395481,2,NONE
1557836455481,2,NONE
1557836516365,2,NONE
1557836577017,2,NONE
1557836636370,2,NONE
1557836695783,2,NONE
1557836755771,2,NONE
1557836816364,2,NONE
1557836876385,2,NONE
1557836936387,2,NONE
1557836996382,2,NONE
1557837056370,2,NONE
1557837115792,2,NONE
1557837175826,2,NONE
1557837236382,2,NONE
1557837295817,2,NONE
1557837356386,2,NONE
1557837415824,2,NONE
1557837476360,2,NONE
1557837536362,2,NONE
1557837595790,2,NONE
1557837655805,2,NONE
1557837715771,2,NONE
1557837775767,2,NONE
1557837836362,2,NONE
1557837896367,2,NONE
1557837956367,2,NONE
1557838015814,2,NONE
1557838075783,2,NONE
1557838136367,2,NONE
1557838195807,2,NONE
1557838256383,2,NONE
1557838316366,2,NONE
1557838376364,2,NONE
1557838435821,2,NONE
1557838495767,2,NONE
