timestamp,encoding,duration,path,sampleRate,channelMask
1557360860245,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557360844841.record,8000,MONO
1557361775989,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557361760389.record,8000,MONO
1557362691568,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557362676103.record,8000,MONO
1557364145978,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557364130634.record,8000,MONO
1557365061563,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557365046063.record,8000,MONO
1557365977098,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557365961628.record,8000,MONO
1557366892390,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557366877142.record,8000,MONO
1557367807742,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557367792481.record,8000,MONO
1557368723171,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557368707913.record,8000,MONO
1557369638583,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557369623265.record,8000,MONO
1557370553948,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557370538688.record,8000,MONO
1557371469362,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557371454019.record,8000,MONO
1557372384670,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557372369421.record,8000,MONO
1557373300134,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557373284764.record,8000,MONO
1557374215510,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557374200219.record,8000,MONO
1557375130892,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557375115587.record,8000,MONO
1557376046200,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557376030959.record,8000,MONO
