timestamp,Temperature
1557710544528,26.8500003815
1557710549848,27.3199996948
1557710579830,27.8600006104
1557710609934,28.2999992371
1557710639986,28.6599998474
1557710670082,28.6299991608
1557710700135,28.8799991608
1557710730301,29.3500003815
1557710760319,29.5699996948
1557710790435,29.7299995422
1557710820499,30.0200004578
1557710850557,30.3500003815
1557710880652,30.6800003052
1557710910729,30.8799991608
1557710940833,31.0300006866
1557710970886,31.0200004578
1557711000962,31.0699996948
1557711031042,31.1599998474
1557711061199,31.1599998474
1557711091212,31.0900001526
1557711121291,31
1557711151547,30.7999992371
1557711181445,30.7199993134
1557711211526,30.6399993896
1557711241980,30.6100006104
1557711271694,30.6000003815
1557711301779,30.6599998474
1557711331879,30.6299991608
1557711361972,30.6499996185
1557711392042,30.6700000763
1557711422098,30.6499996185
1557711452204,30.6700000763
1557711482277,30.6700000763
1557711512356,30.6800003052
1557711542426,30.6700000763
1557711572518,30.6399993896
1557711602602,30.7099990845
1557711632737,30.7000007629
1557711662763,30.6900005341
1557711692843,30.6900005341
1557711722949,30.6800003052
1557711753029,30.7000007629
1557711783078,30.7099990845
1557711813172,30.6900005341
1557711843247,30.5799999237
1557711873354,30.6000003815
1557711903409,30.6000003815
1557711933488,30.6100006104
1557711963574,30.6100006104
1557711993656,30.5499992371
1557712023732,30.4799995422
1557712053821,30.3600006104
1557712083899,30.2399997711
1557712113977,30.3299999237
1557712144069,30.2999992371
1557712174148,30.2199993134
1557712204247,30.2000007629
1557712234342,30.1800003052
1557712264386,30.2199993134
1557712294471,30.2900009155
1557712324557,30.3700008392
1557712354639,30.4200000763
1557712384714,30.4099998474
1557712414793,30.3400001526
1557712444885,30.2900009155
1557712475010,30.2399997711
1557712505037,30.2099990845
1557712535155,30.1499996185
1557712565215,30.1599998474
1557712595289,30.1599998474
1557712625370,30.2000007629
1557712655459,30.2199993134
1557712685568,30.1800003052
1557712715618,30.1900005341
1557712745692,30.2000007629
1557712775771,30.1800003052
1557712805881,30.2000007629
1557712835936,30.2099990845
1557712866028,30.1800003052
1557712896109,30.0300006866
1557712926204,29.8600006104
1557712956271,29.7700004578
1557712986438,29.7199993134
1557713016463,29.6900005341
1557713046521,29.7000007629
1557713076611,29.75
1557713106689,29.8199996948
1557713136759,29.8999996185
1557713166841,29.8899993896
1557713196923,29.8700008392
1557713227020,29.8400001526
1557713257079,29.7900009155
1557713287235,29.8400001526
1557713317251,29.8400001526
1557713347327,29.8600006104
1557713377412,29.6900005341
1557713407488,29.5799999237
1557713437573,29.4500007629
1557713467664,29.3500003815
1557713497733,29.2399997711
1557713527835,29.1200008392
1557713557895,29.2199993134
1557713588019,29.1000003815
1557713618076,29.1200008392
1557713648141,29.3199996948
1557713678224,29.2199993134
1557713708318,29.2700004578
1557713738396,29.2199993134
1557713768535,29.2399997711
1557713798548,29.2800006866
1557713828631,29.2600002289
1557713858715,29.3400001526
1557713888827,29.3899993896
1557713918894,29.4099998474
1557713949023,29.4400005341
1557713979041,29.3899993896
1557714009142,29.3899993896
1557714039209,29.4300003052
1557714069332,29.3700008392
1557714099405,29.4300003052
1557714129447,29.3700008392
1557714159539,29.3899993896
1557714189610,29.3299999237
1557714219713,29.3600006104
