timestamp,CaloriesToday,Calories
1557630455434,915,17493
1557630456529,915,17493
1557630457508,915,17493
1557630458533,915,17493
1557630459533,915,17493
1557630460558,915,17493
1557630461636,915,17493
1557630462608,915,17493
1557630463633,915,17493
1557630464658,915,17493
1557630465708,915,17493
1557630466729,915,17493
1557630467733,915,17493
1557630468759,915,17493
1557630469833,915,17493
1557630470808,915,17493
1557630471832,915,17493
1557630472860,915,17493
1557630473883,915,17493
1557630474908,915,17493
1557630475933,916,17493
1557630476958,916,17493
1557630477983,916,17493
1557630479008,916,17493
1557630480034,916,17493
1557630481058,916,17493
1557630482083,916,17493
1557630483090,916,17493
1557630484136,916,17493
1557630485183,916,17494
1557630486183,916,17494
1557630487208,916,17494
1557630488233,916,17494
1557630489258,916,17494
1557630490284,916,17494
1557630491346,916,17494
1557630492334,916,17494
1557630493358,916,17494
1557630494383,916,17494
1557630495408,916,17494
1557630496431,916,17494
1557630497483,916,17494
1557630498483,916,17494
1557630499508,916,17494
1557630500558,916,17494
1557630501644,916,17494
1557630502583,916,17494
1557630503611,916,17494
1557630504635,916,17494
1557630505675,916,17494
1557630506729,916,17494
1557630507708,916,17494
1557630508758,916,17494
1557630509758,916,17494
1557630510783,916,17494
1557630511808,916,17494
1557630512859,916,17494
1557630513858,916,17494
1557630514883,916,17494
1557630515915,916,17494
1557630516934,916,17494
1557630517966,916,17494
1557630518984,916,17494
1557630520009,916,17494
1557630521034,916,17494
1557630522069,916,17494
1557630523084,916,17494
1557630524109,917,17494
1557630525135,917,17494
1557630526165,917,17494
1557630527185,917,17494
1557630528235,917,17494
1557630529234,917,17494
1557630530258,917,17494
1557630531351,917,17494
1557630532309,917,17494
1557630533333,917,17494
1557630534358,917,17494
1557630535383,917,17495
1557630536436,917,17495
1557630537437,917,17495
1557630538458,917,17495
1557630539483,917,17495
1557630540508,917,17495
1557630541541,917,17495
1557630542537,917,17495
1557630543583,917,17495
1557630544585,917,17495
1557630545633,917,17495
1557630546673,917,17495
1557630547683,917,17495
1557630548708,917,17495
1557630549733,917,17495
1557630550758,917,17495
1557630551768,917,17495
1557630552808,917,17495
1557630553810,917,17495
1557630554858,917,17495
1557630555884,917,17495
1557630556888,917,17495
1557630557934,917,17495
1557630558958,917,17495
1557630559958,917,17495
1557630561009,917,17495
1557630562033,917,17495
1557630563058,917,17495
1557630564084,917,17495
1557630565083,917,17495
1557630566110,917,17495
1557630567158,917,17495
1557630568167,917,17495
1557630569184,917,17495
1557630570233,917,17495
1557630571259,917,17495
1557630572259,917,17495
1557630573289,917,17495
1557630574313,918,17495
1557630575334,918,17495
1557630576447,918,17495
1557630577391,918,17495
1557630578433,918,17495
1557630579435,918,17495
1557630580459,918,17495
1557630581547,918,17495
1557630582509,918,17495
1557630583534,918,17495
1557630584559,918,17495
1557630585609,918,17496
1557630586637,918,17496
1557630587635,918,17496
1557630588659,918,17496
1557630589683,918,17496
1557630590709,918,17496
1557630591735,918,17496
1557630592758,918,17496
1557630593783,918,17496
1557630594810,918,17496
