timestamp,Temperature
1557449122099,26.0699996948
1557449137197,26.5
1557449167298,26.8999996185
1557449197455,27.3400001526
1557449227472,27.4500007629
1557449257525,27.6599998474
1557449287623,27.9200000763
1557449317698,27.7000007629
1557449347775,27.3299999237
1557449377872,26.8400001526
1557449407947,26.4500007629
1557449438022,26.2999992371
1557449468096,26.1900005341
1557449498196,26.1000003815
1557449528270,26.1599998474
1557449558346,26.3899993896
1557449588422,26.3999996185
1557449618520,25.9500007629
1557449648597,25.6700000763
1557449678691,25.3400001526
1557449708746,25.2099990845
1557449738844,25.2900009155
1557449768937,25.5
1557449798995,25.75
1557449829095,25.9200000763
1557449859170,26.2999992371
1557449889245,26.5900001526
1557449919320,26.8700008392
1557449949420,27.0799999237
1557449979495,27.2700004578
1557450009576,27.4300003052
1557450039644,27.5599994659
1557450069744,27.6900005341
1557450099819,27.8099994659
1557450129894,27.9400005341
1557450159976,28.0499992371
1557450190054,28.1599998474
1557450220142,28.2199993134
1557450250218,28.3500003815
1557450280316,28.4300003052
1557450310393,28.5400009155
1557450340467,28.6399993896
1557450370542,28.8099994659
1557450400642,28.9599990845
1557450430716,29.0200004578
1557450460791,29.0799999237
1557450490890,29.1900005341
1557450520975,29.2900009155
1557450551041,29.3799991608
1557450581115,29.4500007629
1557450611222,29.4899997711
1557450641290,29.6100006104
1557450671365,29.7399997711
1557450701439,29.8199996948
1557450731539,29.8899993896
1557450761615,29.9599990845
1557450791691,30.0300006866
1557450821767,30.1000003815
1557450851871,30.1800003052
1557450881940,30.3099994659
1557450912017,30.3500003815
1557450942039,30.4899997711
1557450972189,30.6499996185
1557451002264,30.7800006866
1557451032338,30.8500003815
1557451062443,30.8899993896
1557451092513,30.9300003052
1557451122592,31
1557451152682,31.0100002289
1557451182763,31.0799999237
1557451212836,31.1499996185
1557451242917,31.2099990845
1557451273012,31.2800006866
1557451303088,31.3400001526
1557451333161,31.3899993896
1557451363273,31.4699993134
1557451393336,31.5499992371
1557451423414,31.6200008392
1557451453485,31.6900005341
1557451483585,31.7299995422
1557451513660,31.7800006866
1557451543735,31.7299995422
1557451573810,31.7800006866
1557451603890,31.7800006866
1557451633984,31.7600002289
1557451664059,31.75
1557451694134,31.7600002289
1557451724234,31.7600002289
1557451754308,31.7600002289
1557451784383,31.7700004578
1557451814483,31.7900009155
1557451844558,31.8099994659
1557451874634,31.8199996948
1557451904714,31.8400001526
1557451934807,31.8600006104
1557451964889,31.9099998474
1557451994957,31.9200000763
1557452025032,31.9500007629
1557452055131,31.9699993134
1557452085206,32
1557452115282,32.0200004578
1557452145361,32.0400009155
1557452175456,32.0499992371
1557452205530,32.0800018311
1557452235605,32.0999984741
1557452265704,32.1300010681
1557452295785,32.1599998474
1557452325855,32.1899986267
1557452355936,32.2099990845
1557452386030,32.2599983215
1557452416111,32.2799987793
1557452446179,32.3100013733
1557452476259,32.3300018311
1557452506355,32.3499984741
1557452536428,32.3699989319
1557452566503,32.3699989319
1557452596605,32.3899993896
1557452626684,32.3800010681
1557452656753,32.4099998474
1557452686853,32.4099998474
1557452716927,32.4099998474
1557452747001,32.4199981689
1557452777077,32.4300003052
1557452807177,32.4300003052
1557452837251,32.4399986267
1557452867325,32.4599990845
1557452897400,32.4599990845
1557452927482,32.4599990845
1557452957575,32.4599990845
1557452987651,32.4399986267
1557453017750,32.4599990845
1557453047826,32.4599990845
1557453077899,32.4399986267
1557453107974,32.4199981689
1557453138076,32.4300003052
1557453168150,32.4799995422
1557453198228,32.4799995422
1557453228300,32.4799995422
1557453258402,32.5
1557453288475,32.5
1557453318554,32.5
1557453348634,32.5400009155
1557453378723,32.5900001526
1557453408799,32.5699996948
1557453438873,32.5999984741
1557453468978,32.6199989319
1557453499048,32.6199989319
1557453529124,32.6500015259
1557453559210,32.6800003052
1557453589298,32.6500015259
1557453619378,32.6599998474
1557453649446,32.6699981689
1557453679547,32.7000007629
1557453709622,32.7000007629
1557453739696,32.7200012207
1557453769778,32.7200012207
1557453799871,32.7400016785
1557453829952,32.7599983215
1557453860020,32.7900009155
1557453890095,32.8100013733
1557453920195,32.8199996948
1557453950310,32.8600006104
1557453980345,32.9000015259
1557454010422,32.9399986267
1557454040520,32.9399986267
1557454070594,32.9599990845
1557454100670,33.0299987793
1557454130772,33.1199989319
1557454160844,33.1599998474
1557454190921,33.1899986267
1557454220996,33.2099990845
1557454251094,33.2400016785
1557454281169,33.2599983215
1557454311247,33.25
1557454341366,33.25
1557454371421,33.2799987793
1557454401494,33.2900009155
1557454431569,33.2999992371
1557454461691,33.3199996948
1557454491750,33.2599983215
1557454521818,33.2599983215
1557454551899,33.2599983215
1557454582007,33.2099990845
1557454612075,33.1899986267
1557454642167,33.1899986267
1557454672244,33.1800003052
1557454702345,33.2000007629
1557454732392,33.2299995422
1557454762484,33.2299995422
1557454792568,33.2299995422
1557454822645,33.2000007629
1557454852724,33.1699981689
1557454882805,33.1800003052
1557454912893,33.2099990845
1557454942975,33.2400016785
1557454973042,33.2599983215
1557455003124,33.2799987793
1557455033217,33.25
1557455063291,33.2599983215
1557455093371,33.2700004578
1557455123466,33.2999992371
1557455153542,33.3199996948
1557455183618,33.2999992371
1557455213694,33.2999992371
1557455243800,33.0999984741
1557455273866,32.9300003052
1557455303942,32.8499984741
1557455334019,32.7400016785
1557455364116,32.7900009155
1557455394191,32.8300018311
1557455424266,32.7400016785
1557455454360,32.5699996948
1557455484443,32.3899993896
1557455514516,32.5
1557455544607,32.5400009155
1557455574692,32.5699996948
1557455604768,32.5699996948
1557455634841,32.6100006104
1557455664942,32.6300010681
1557455695017,32.6500015259
1557455725093,32.6800003052
1557455755167,32.6300010681
1557455785267,32.6800003052
1557455815342,32.7099990845
1557455845416,32.7299995422
1557455875492,32.7700004578
1557455905593,32.8499984741
1557455935666,32.8699989319
1557455965741,32.9000015259
1557455995841,32.9399986267
1557456025916,32.9599990845
1557456055996,33.0499992371
1557456086070,33.0699996948
1557456116179,33.1300010681
1557456146240,33.2099990845
1557456176315,33.25
1557456206390,33.3600006104
1557456236490,33.3600006104
1557456266566,33.3400001526
1557456296649,33.3300018311
1557456326739,33.2999992371
1557456356814,33.2799987793
1557456386889,33.1300010681
1557456416964,33.0699996948
1557456447064,33.0099983215
1557456477139,32.8699989319
1557456507214,32.8300018311
1557456537303,32.7200012207
1557456567380,32.5200004578
1557456597468,32.3800010681
1557456627537,32.3600006104
1557456657639,32.3899993896
1557456687706,32.4300003052
1557456717788,32.4900016785
1557456747863,32.4300003052
1557456777963,32.4599990845
1557456808044,32.4599990845
1557456838114,32.5
1557456868199,32.5400009155
1557456898289,32.5999984741
1557456928363,32.6300010681
1557456958439,32.6800003052
1557456988537,32.7200012207
1557457018612,32.7400016785
