timestamp,isPinned,presentation,timesContacted,dataUsage,number,contact,type,duration,isStarred
1557725297132,False,ALLOWED,0,0,0707$42e061cbe16641a6f256aa2b52c24d0e,UNDEFINED,INCOMING,1,False
1557756178165,False,ALLOWED,0,0,1588$6f3ef77ac0e3619e98159e9b6febf557,UNDEFINED,INCOMING,5,False
1557761442423,False,ALLOWED,0,0,1588$6f3ef77ac0e3619e98159e9b6febf557,UNDEFINED,INCOMING,5,False
1557761483392,False,ALLOWED,0,0,0215$55b29b9fe52420e95825c295e6a9aaf6,UNDEFINED,INCOMING,14,False
1557725297132,False,ALLOWED,0,0,0707$42e061cbe16641a6f256aa2b52c24d0e,UNDEFINED,INCOMING,1,False
1557756178165,False,ALLOWED,0,0,1588$6f3ef77ac0e3619e98159e9b6febf557,UNDEFINED,INCOMING,5,False
1557761442423,False,ALLOWED,0,0,1588$6f3ef77ac0e3619e98159e9b6febf557,UNDEFINED,INCOMING,5,False
1557761483392,False,ALLOWED,0,0,0215$55b29b9fe52420e95825c295e6a9aaf6,UNDEFINED,INCOMING,14,False
