timestamp,CaloriesToday,Calories
1557794727056,741,20928
1557794728171,741,20928
1557794729118,741,20928
1557794730118,741,20928
1557794731159,741,20928
1557794732208,741,20928
1557794733275,741,20928
1557794734226,741,20928
1557794735268,741,20928
1557794736268,741,20928
1557794737293,741,20928
1557794738360,741,20928
1557794739343,741,20928
1557794740369,741,20928
1557794741396,741,20928
1557794742419,741,20928
1557794743466,741,20928
1557794744467,741,20928
1557794745499,741,20928
1557794746520,741,20928
1557794747544,741,20928
1557794748569,741,20928
1557794749594,741,20928
1557794750619,741,20928
1557794751644,741,20928
1557794752690,741,20928
1557794753719,741,20928
1557794754694,741,20928
1557794755743,741,20928
1557794756769,741,20928
1557794757809,741,20928
1557794758819,741,20928
1557794759853,741,20928
1557794760868,741,20928
1557794761893,741,20928
1557794762929,741,20928
1557794763945,741,20928
1557794764969,741,20928
1557794765994,741,20928
1557794767019,741,20928
1557794768082,741,20928
1557794769069,741,20928
1557794770094,741,20928
1557794771120,741,20929
1557794772144,741,20929
1557794773169,741,20929
1557794774193,741,20929
1557794775218,741,20929
1557794776244,741,20929
1557794777268,741,20929
1557794778300,741,20929
1557794779318,741,20929
1557794780344,741,20929
1557794781367,741,20929
1557794782372,742,20929
1557794783400,742,20929
1557794784476,742,20929
1557794785468,742,20929
1557794786556,742,20929
1557794787572,742,20929
1557794788528,742,20929
1557794789594,742,20929
1557794790593,742,20929
1557794791618,742,20929
1557794792725,742,20929
1557794793668,742,20929
1557794794693,742,20929
1557794795717,742,20929
1557794796744,742,20929
1557794797798,742,20929
1557794798792,742,20929
1557794799817,742,20929
1557794800842,742,20929
1557794801867,742,20929
1557794802910,742,20929
1557794803919,742,20929
1557794804944,742,20929
1557794805970,742,20929
1557794806969,742,20929
1557794808018,742,20929
1557794809044,742,20929
1557794810067,742,20929
1557794811092,742,20929
1557794812117,742,20929
1557794813143,742,20929
1557794814167,742,20929
1557794815193,742,20929
1557794816217,742,20929
1557794817245,742,20930
1557794818270,742,20930
1557794819292,742,20930
1557794820317,742,20930
1557794821367,742,20930
1557794822367,742,20930
1557794823392,742,20930
1557794824417,742,20930
1557794825442,742,20930
1557794826467,742,20930
1557794827580,742,20930
1557794828518,743,20930
1557794829543,743,20930
1557794830568,743,20930
1557794831593,743,20930
1557794832613,743,20930
1557794833643,743,20930
1557794834646,743,20930
1557794835693,743,20930
1557794836718,743,20930
1557794837776,743,20930
1557794838748,743,20930
1557794839793,743,20930
1557794840818,743,20930
1557794841847,743,20930
1557794842869,743,20930
1557794843893,743,20930
1557794844893,743,20930
1557794845917,743,20930
1557794846967,743,20930
1557794847992,743,20930
1557794849017,743,20930
1557794850017,743,20930
1557794851067,743,20930
1557794852067,743,20930
1557794853092,743,20930
1557794854117,743,20930
1557794855167,743,20930
1557794856167,743,20930
1557794857196,743,20930
1557794858219,743,20930
1557794859247,743,20930
1557794860268,743,20930
1557794861292,743,20930
1557794862318,743,20930
1557794863342,743,20930
1557794864392,743,20930
1557794865394,743,20930
1557794866442,743,20930
1557794867474,743,20931
1557794868467,743,20931
1557794869492,743,20931
1557794870542,743,20931
1557794871542,743,20931
1557794872581,743,20931
1557794873592,743,20931
1557794874618,743,20931
1557794875643,743,20931
1557794876667,743,20931
1557794877774,744,20931
1557794878718,744,20931
1557794879742,744,20931
1557794880767,744,20931
1557794881792,744,20931
1557794882805,744,20931
1557794883843,744,20931
1557794884848,744,20931
1557794885894,744,20931
1557794886893,744,20931
1557794887944,744,20931
1557794888967,744,20931
1557794889992,744,20931
1557794890999,744,20931
1557794892025,744,20931
1557794893044,744,20931
1557794894094,744,20931
1557794895119,744,20931
1557794896120,744,20931
