timestamp,Interval
1557794726666,0.779824
1557794727583,0.945744
1557794728592,1.012112
1557794729493,0.895968
1557794730394,0.895968
1557794731340,0.945744
1557794732243,0.91256
1557794733280,0.99552
1557794734049,0.813008
1557794734919,0.862784
1557794735636,0.696864
1557794736369,0.74664
1557794737069,0.696864
1557794738067,0.929152
1557794738892,0.91256
1557794739889,0.962336
1557794740794,0.929152
1557794741619,0.8296
1557794742707,1.07848
1557794743461,0.713456
1557794744274,0.862784
1557794745197,0.929152
1557794745605,0.398208
1557794745873,0.265472
1557794746168,0.298656
1557794746618,0.447984
1557794746743,0.132736
1557794747705,0.945744
1557794748068,0.315248
1557794748447,0.4148
1557794748452,0.033184
1557794749143,0.680272
1557794750301,1.16144
1557794750758,0.447984
1557794751410,0.630496
1557794752293,0.91256
1557794752870,0.564128
1557794753644,0.116144
1557794753844,0.199104
1557794753996,0.149328
1557794754181,0.182512
1557794755099,0.91256
1557794756268,1.178032
1557794757269,0.99552
1557794758179,0.846192
1557794758719,0.613904
1557794759503,0.779824
1557794760470,0.962336
1557794761294,0.8296
1557794761856,0.547536
1557794762444,0.58072
1557794763317,0.8296
1557794764326,1.07848
1557794765394,1.061888
1557794766219,0.813008
1557794767148,0.929152
1557794768075,0.8296
1557794769044,1.061888
1557794769894,0.862784
1557794770744,0.846192
1557794771502,0.763232
1557794772544,1.045296
1557794773459,0.879376
1557794774219,0.796416
1557794775142,0.895968
1557794775868,0.74664
1557794776718,0.8296
1557794777401,0.680272
1557794778551,1.16144
1557794779543,0.978928
1557794780394,0.879376
1557794781370,0.962336
1557794782197,0.763232
1557794782955,0.730048
1557794783875,0.962336
1557794784370,0.447984
1557794784481,0.199104
1557794785174,0.680272
1557794786080,0.879376
1557794786881,0.813008
1557794788993,2.123776
1557794789743,0.763232
1557794790518,0.763232
1557794791269,0.763232
1557794792218,0.929152
1557794793043,0.8296
1557794793943,0.895968
1557794794779,0.862784
1557794795668,0.879376
1557794796469,0.813008
1557794797344,0.879376
1557794798148,0.796416
1557794799093,0.945744
