timestamp,confidence,type
1557792609666,1.0,STILL
1557792609699,1.0,STILL
1557793085297,1.0,STILL
1557794241747,1.0,STILL
1557794308135,1.0,STILL
1557794466167,1.0,STILL
1557794775714,1.0,STILL
1557794909596,1.0,STILL
1557794988065,0.4,UNKNOWN
1557794988065,0.1,IN_VEHICLE
1557794988065,0.1,ON_BICYCLE
1557794988065,0.1,ON_FOOT
1557794988065,0.1,WALKING
1557794988065,0.1,RUNNING
1557794988065,0.1,STILL
1557795002059,1.0,STILL
1557795021665,1.0,TILTING
1557795024029,0.4,UNKNOWN
1557795024029,0.1,IN_VEHICLE
1557795024029,0.1,ON_BICYCLE
1557795024029,0.1,ON_FOOT
1557795024029,0.1,WALKING
1557795024029,0.1,RUNNING
1557795024029,0.1,STILL
1557795043171,0.4,UNKNOWN
1557795043171,0.1,IN_VEHICLE
1557795043171,0.1,ON_BICYCLE
1557795043171,0.1,ON_FOOT
1557795043171,0.1,WALKING
1557795043171,0.1,RUNNING
1557795043171,0.1,STILL
1557795059468,1.0,TILTING
1557795063506,0.99,ON_BICYCLE
1557795063506,0.01,UNKNOWN
1557795081126,0.99,ON_BICYCLE
1557795081126,0.01,UNKNOWN
1557795099088,1.0,ON_BICYCLE
1557795117113,0.99,ON_BICYCLE
1557795117113,0.01,UNKNOWN
1557795135108,0.95,ON_BICYCLE
1557795135108,0.02,ON_FOOT
1557795135108,0.02,RUNNING
1557795135108,0.02,UNKNOWN
1557795135108,0.01,STILL
1557795154202,1.0,TILTING
1557795157064,0.88,ON_FOOT
1557795157064,0.88,WALKING
1557795157064,0.03,ON_BICYCLE
1557795157064,0.03,STILL
1557795157064,0.02,IN_VEHICLE
1557795157064,0.02,RUNNING
1557795157064,0.01,UNKNOWN
1557795176187,1.0,TILTING
1557795179159,0.97,ON_FOOT
1557795179159,0.97,WALKING
1557795179159,0.02,UNKNOWN
1557795179159,0.01,RUNNING
1557795191208,0.98,ON_FOOT
1557795191208,0.98,WALKING
1557795191208,0.02,UNKNOWN
1557795203178,0.97,ON_FOOT
1557795203178,0.97,WALKING
1557795203178,0.02,UNKNOWN
1557795203178,0.01,RUNNING
1557795215222,0.98,ON_FOOT
1557795215222,0.98,WALKING
1557795215222,0.02,UNKNOWN
1557795223227,0.4,UNKNOWN
1557795223227,0.1,IN_VEHICLE
1557795223227,0.1,ON_BICYCLE
1557795223227,0.1,ON_FOOT
1557795223227,0.1,WALKING
1557795223227,0.1,RUNNING
1557795223227,0.1,STILL
1557795235218,1.0,STILL
1557795253099,0.4,UNKNOWN
1557795253099,0.1,IN_VEHICLE
1557795253099,0.1,ON_BICYCLE
1557795253099,0.1,ON_FOOT
1557795253099,0.1,WALKING
1557795253099,0.1,RUNNING
1557795253099,0.1,STILL
1557795274851,1.0,STILL
1557795293253,0.97,STILL
1557795293253,0.02,UNKNOWN
1557795293253,0.01,ON_FOOT
1557795293253,0.01,WALKING
1557795307056,1.0,TILTING
1557795311723,0.99,STILL
1557795311723,0.01,UNKNOWN
1557795330115,0.33,STILL
1557795330115,0.27,ON_FOOT
1557795330115,0.27,WALKING
1557795330115,0.16,IN_VEHICLE
1557795330115,0.06,ON_BICYCLE
1557795330115,0.03,UNKNOWN
1557795353934,0.4,UNKNOWN
1557795353934,0.1,IN_VEHICLE
1557795353934,0.1,ON_BICYCLE
1557795353934,0.1,ON_FOOT
1557795353934,0.1,WALKING
1557795353934,0.1,RUNNING
1557795353934,0.1,STILL
1557795378560,1.0,STILL
1557795398620,1.0,STILL
1557795417043,0.98,STILL
1557795417043,0.02,UNKNOWN
1557795435414,0.97,STILL
1557795435414,0.01,IN_VEHICLE
1557795435414,0.01,UNKNOWN
1557795453845,0.97,STILL
1557795453845,0.01,IN_VEHICLE
1557795453845,0.01,UNKNOWN
1557795472259,0.96,STILL
1557795472259,0.02,UNKNOWN
1557795472259,0.01,IN_VEHICLE
1557795491389,0.99,STILL
1557795491389,0.01,UNKNOWN
1557795511492,0.98,STILL
1557795511492,0.01,IN_VEHICLE
1557795511492,0.01,UNKNOWN
1557795531626,0.4,UNKNOWN
1557795531626,0.1,IN_VEHICLE
1557795531626,0.1,ON_BICYCLE
1557795531626,0.1,ON_FOOT
1557795531626,0.1,WALKING
1557795531626,0.1,RUNNING
1557795531626,0.1,STILL
1557795554574,0.42,STILL
1557795554574,0.24,ON_FOOT
1557795554574,0.24,WALKING
1557795554574,0.15,IN_VEHICLE
1557795554574,0.07,ON_BICYCLE
1557795554574,0.02,UNKNOWN
1557795577633,0.28,STILL
1557795577633,0.26,ON_FOOT
1557795577633,0.26,WALKING
1557795577633,0.2,IN_VEHICLE
1557795577633,0.09,ON_BICYCLE
1557795577633,0.02,UNKNOWN
1557795598632,1.0,TILTING
1557795603112,0.38,STILL
1557795603112,0.24,IN_VEHICLE
1557795603112,0.23,ON_FOOT
1557795603112,0.23,WALKING
1557795603112,0.06,ON_BICYCLE
1557795603112,0.02,UNKNOWN
1557795603112,0.01,RUNNING
1557795622998,1.0,TILTING
1557795625641,0.4,UNKNOWN
1557795625641,0.1,IN_VEHICLE
1557795625641,0.1,ON_BICYCLE
1557795625641,0.1,ON_FOOT
1557795625641,0.1,WALKING
1557795625641,0.1,RUNNING
1557795625641,0.1,STILL
1557795649029,0.4,UNKNOWN
1557795649029,0.1,IN_VEHICLE
