timestamp,altitude,longitude,latitude,speed,accuracy
1557709475418,0.0,127.3476617,36.35944,0.0,17.231
1557710253330,0.0,127.3476189,36.3591828,0.0,92.9
1557710510299,0.0,127.3476353,36.3592382,0.0,18.078
1557710600978,89.1999969482,127.3475884,36.3589377,0.0,15.397
1557710674695,89.1999969482,127.3475734,36.3589363,0.0,18.025
1557710679234,202.0,127.3475128,36.3586594,1.3,23.0
1557710681246,72.1999969482,127.3475759,36.3587906,0.39,18.645
1557710683248,72.1999969482,127.3475947,36.3588448,0.22,16.527
1557710686000,107.0,127.3476126,36.3588978,0.0,10.415
1557710688297,72.0999984741,127.3475771,36.35886,0.06,8.336
1557710690000,72.0999984741,127.3475441,36.3588167,0.71,9.579
1557710706000,72.0999984741,127.3475576,36.3588621,0.21,10.312
1557710711000,72.0999984741,127.3475746,36.3588146,1.05,10.798
1557710715000,97.0,127.3476091,36.3588528,0.19999999,8.685
1557710720000,95.0,127.3477749,36.3588799,5.31,16.0
1557710721000,94.0,127.3478473,36.358885,5.92,15.0
1557710722000,94.0,127.3479593,36.3588818,7.99,13.0
1557710723000,93.0,127.3480704,36.358854,9.309999,13.0
1557710724000,92.0,127.3481919,36.3588327,10.179999,12.0
1557710725000,91.0,127.3483172,36.3587992,11.19,12.0
1557710726000,90.0,127.3484506,36.3587645,11.38,12.0
1557710727000,89.0,127.3485833,36.3587344,11.84,11.0
1557710728000,88.0,127.3487224,36.3587156,12.21,11.0
1557710729000,88.0,127.3488656,36.3586801,12.929999,12.0
1557710730000,88.0,127.3490176,36.3586513,13.49,12.0
1557710731000,88.0,127.3491741,36.3586222,13.84,12.0
1557710732000,88.0,127.349324,36.3585957,13.929999,11.0
1557710733000,88.0,127.3494701,36.3585703,13.139999,11.0
1557710734000,89.0,127.3495864,36.358545,9.5,11.0
1557710735000,89.0,127.3496579,36.3585137,5.0099998,13.0
1557710757000,88.0,127.3496858,36.3584893,0.0,5.477
1557710819000,70.0,127.3537858,36.3572221,9.33,22.0
1557710820000,69.0,127.3538192,36.3571647,9.3,17.0
1557710822000,82.0,127.353921,36.3572057,11.059999,17.0
1557710823000,86.0,127.3540433,36.3572633,11.8,12.0
1557710824000,77.0,127.3541837,36.3573535,12.639999,11.0
1557710825000,66.0,127.3543151,36.357446,13.54,10.0
1557710826000,65.0,127.3544523,36.3575381,14.16,8.0
1557710827000,63.0,127.3545952,36.3576268,14.4,9.0
1557710828000,63.0,127.3547255,36.3577088,14.69,8.0
1557710829000,64.0,127.3548608,36.3577939,14.889999,8.0
1557710830000,66.0,127.3549969,36.3578701,14.95,7.0
1557710831000,67.0,127.3551384,36.3579573,14.88,7.0
1557710832000,67.0,127.3552689,36.3580449,14.639999,7.0
1557710833000,67.0,127.3553876,36.358122,12.78,7.0
1557710834000,67.0,127.355488,36.3581903,10.44,7.0
1557710835000,67.0,127.355575,36.3582495,9.63,7.0
1557710836000,68.0,127.3556637,36.358294,9.37,6.0
1557710837000,68.0,127.3557698,36.3583231,9.309999,7.0
1557710838000,70.0,127.3558774,36.3583379,9.849999,6.0
1557710839000,72.0,127.3559901,36.3583506,9.51,6.0
1557710840000,73.0,127.3560992,36.3583633,9.25,6.0
1557710841000,72.0,127.3561926,36.3583774,7.83,6.0
1557710842000,72.0,127.3562607,36.3584109,7.66,7.0
1557710843000,70.0,127.3563219,36.3584546,8.16,7.0
1557710844000,69.0,127.3563902,36.358508,8.99,7.0
1557710845000,68.0,127.3564636,36.3585582,9.11,6.0
1557710846000,68.0,127.3565386,36.3586137,9.04,6.0
1557710847000,68.0,127.3566137,36.35866,9.16,6.0
1557710848000,68.0,127.3566898,36.3587082,8.57,6.0
1557710849000,68.0,127.3567692,36.3587556,7.8199997,5.0
1557710850000,68.0,127.3568356,36.358797,7.2599998,5.0
1557710851000,68.0,127.3569007,36.3588366,7.19,4.0
1557710852000,67.0,127.3569776,36.3588642,7.33,5.0
1557710853000,67.0,127.3570598,36.3588748,7.48,5.0
1557710854000,66.0,127.3571434,36.3588796,8.05,4.0
1557710855000,66.0,127.3572424,36.3588928,8.88,4.0
1557710856000,66.0,127.3573367,36.358919,9.05,5.0
1557710857000,66.0,127.357421,36.3589612,8.99,5.0
1557710858000,66.0,127.3575042,36.3590062,8.849999,5.0
1557710859000,66.0,127.3575861,36.359057,9.33,7.0
1557710864000,64.0,127.358,36.3593775,9.74,29.0
1557710865000,68.0,127.3580845,36.3594336,9.33,16.0
1557710866000,70.0,127.3581232,36.3594765,8.62,10.0
1557710867000,72.0,127.3581478,36.3595334,7.27,9.0
1557710869000,72.0,127.3581572,36.359582,3.1,6.962
1557710873000,74.0,127.3581706,36.3596309,0.7,5.129
1557710876000,74.0,127.3581749,36.3597067,4.79,6.0
1557710877000,73.0,127.3582047,36.3597564,5.19,6.0
1557710878000,73.0,127.358232,36.359802,5.73,6.0
1557710879000,73.0,127.3582756,36.3598478,6.56,7.0
1557710880000,72.0,127.3583312,36.3598918,7.21,6.0
1557710881000,72.0,127.3583956,36.3599417,7.79,6.0
1557710882000,73.0,127.3584528,36.3599923,8.679999,7.0
1557710883000,72.0,127.3585251,36.3600474,10.03,8.0
1557710884000,72.0,127.3586146,36.3601169,10.84,8.0
1557710885000,72.0,127.3587066,36.3601861,10.78,8.0
1557710886000,71.0,127.3587873,36.3602626,11.07,9.0
1557710887000,71.0,127.3588599,36.3603425,10.95,10.0
1557710888000,70.0,127.3589056,36.3604215,10.51,12.0
1557710889000,70.0,127.3589192,36.3605289,11.679999,15.0
1557710890000,72.0,127.3588954,36.3606411,11.3,20.0
1557710891000,71.0,127.3588149,36.360751,11.809999,22.0
1557710892000,70.0,127.3587226,36.3608437,12.07,19.0
1557710893000,69.0,127.3586033,36.3609146,12.12,19.0
1557710894000,71.0,127.3584869,36.3609951,12.83,17.0
1557710895000,71.0,127.3583787,36.3610902,12.62,17.0
1557710896000,71.0,127.3582987,36.3611792,11.719999,17.0
1557710897000,70.0,127.3582382,36.3612774,11.429999,15.0
1557710898000,69.0,127.3581815,36.3613609,10.88,14.0
1557710899000,68.0,127.3581259,36.3614494,10.08,13.0
1557710900000,69.0,127.3580722,36.3615254,9.46,14.0
1557710901000,68.0,127.3580254,36.3615994,9.0199995,13.0
1557710902000,67.0,127.3579714,36.3616732,8.94,13.0
1557710903000,66.0,127.3579124,36.3617359,8.28,12.0
1557710904000,66.0,127.3578641,36.3617899,7.2,12.0
1557710905000,66.0,127.3578253,36.3618325,5.42,13.0
1557710907000,70.0,127.3578028,36.3618887,2.79,9.629
1557710917000,72.0,127.3578224,36.3619376,3.4199998,6.727
1557710923000,73.0,127.3578153,36.3619871,3.37,6.538
1557710924000,73.0,127.3578677,36.3620255,5.35,9.0
1557710926000,74.0,127.3579719,36.3620916,7.43,8.0
1557710927000,74.0,127.3580394,36.3621317,7.62,9.0
1557710928000,74.0,127.358109,36.3621785,8.0199995,10.0
1557710929000,75.0,127.3581858,36.3622294,9.23,10.0
1557710930000,75.0,127.3582801,36.3622836,10.7699995,10.0
1557710931000,76.0,127.358387,36.3623424,11.389999,11.0
1557710932000,76.0,127.3585021,36.3624026,12.25,10.0
1557710933000,76.0,127.3586277,36.362471,12.96,10.0
1557710934000,76.0,127.3587525,36.362551,13.45,10.0
1557710935000,76.0,127.3588872,36.3626316,13.96,10.0
1557710936000,75.0,127.3590166,36.3627006,13.599999,11.0
1557710937000,75.0,127.359145,36.3627751,13.58,12.0
1557710938000,75.0,127.3592536,36.3628381,11.759999,12.0
1557710939000,75.0,127.3593462,36.3629014,9.9,12.0
1557710940000,75.0,127.3594243,36.3629476,8.23,14.0
1557710942000,76.0,127.3594581,36.3629996,2.31,8.246
1557710962000,74.0,127.3595122,36.363068,4.66,7.0
1557710963000,74.0,127.359563,36.3631036,5.5899997,7.0
1557710964000,74.0,127.3596216,36.3631404,6.6499996,6.0
1557710965000,73.0,127.359684,36.3631881,8.59,5.0
