timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557630455758,0,2269264,IDLE,0,0
1557630456779,0,2269264,IDLE,0,0
1557630457760,0,2269264,IDLE,0,0
1557630458783,0,2269264,IDLE,0,0
1557630459787,0,2269264,IDLE,0,0
1557630460808,0,2269264,IDLE,0,0
1557630461808,0,2269264,IDLE,0,0
1557630462809,0,2269264,IDLE,0,0
1557630463833,0,2269264,IDLE,0,0
1557630464833,0,2269264,IDLE,0,0
1557630465833,0,2269264,IDLE,0,0
1557630466833,0,2269264,IDLE,0,0
1557630467858,0,2269264,IDLE,0,0
1557630468883,0,2269264,IDLE,0,0
1557630469895,0,2269264,IDLE,0,0
1557630470883,0,2269264,IDLE,0,0
1557630471883,0,2269264,IDLE,0,0
1557630472908,0,2269264,IDLE,0,0
1557630473908,0,2269264,IDLE,0,0
1557630474908,0,2269264,IDLE,0,0
1557630475914,0,2269264,IDLE,0,0
1557630476933,0,2269264,IDLE,0,0
1557630477934,0,2269264,IDLE,0,0
1557630478953,0,2269264,IDLE,0,0
1557630479959,0,2269264,IDLE,0,0
1557630480983,0,2269264,IDLE,0,0
1557630481983,0,2269264,IDLE,0,0
1557630482983,0,2269264,IDLE,0,0
1557630483983,0,2269264,IDLE,0,0
1557630485008,0,2269264,IDLE,0,0
1557630486009,0,2269264,IDLE,0,0
1557630487008,0,2269264,IDLE,0,0
1557630488033,0,2269264,IDLE,0,0
1557630489033,0,2269264,IDLE,0,0
1557630490058,0,2269264,IDLE,0,0
1557630491059,0,2269264,IDLE,0,0
1557630492059,0,2269264,IDLE,0,0
1557630493083,0,2269264,IDLE,0,0
1557630494083,0,2269264,IDLE,0,0
1557630495083,0,2269264,IDLE,0,0
1557630496108,0,2269264,IDLE,0,0
1557630497108,0,2269264,IDLE,0,0
1557630498151,0,2269264,IDLE,0,0
1557630499108,0,2269264,IDLE,0,0
1557630500133,0,2269264,IDLE,0,0
1557630501133,0,2269264,IDLE,0,0
1557630502158,0,2269264,IDLE,0,0
1557630503159,0,2269264,IDLE,0,0
1557630504159,0,2269264,IDLE,0,0
1557630505184,0,2269264,IDLE,0,0
1557630506184,0,2269264,IDLE,0,0
1557630507208,0,2269264,IDLE,0,0
1557630508212,0,2269264,IDLE,0,0
1557630509208,0,2269264,IDLE,0,0
1557630510233,0,2269264,IDLE,0,0
1557630511238,0,2269264,IDLE,0,0
1557630512233,0,2269264,IDLE,0,0
1557630513239,0,2269264,IDLE,0,0
1557630514258,0,2269264,IDLE,0,0
1557630515274,0,2269264,IDLE,0,0
1557630516344,0,2269264,IDLE,0,0
1557630517308,0,2269264,IDLE,0,0
1557630518284,0,2269264,IDLE,0,0
1557630519309,0,2269264,IDLE,0,0
1557630520323,0,2269264,IDLE,0,0
1557630521339,0,2269264,IDLE,0,0
1557630522336,0,2269264,IDLE,0,0
1557630523350,0,2269264,IDLE,0,0
1557630524359,0,2269264,IDLE,0,0
1557630525359,0,2269264,IDLE,0,0
1557630526424,0,2269264,IDLE,0,0
1557630527384,0,2269264,IDLE,0,0
1557630528384,0,2269264,IDLE,0,0
1557630529391,0,2269264,IDLE,0,0
1557630530409,0,2269264,IDLE,0,0
1557630531421,0,2269264,IDLE,0,0
1557630532435,0,2269264,IDLE,0,0
1557630533433,0,2269264,IDLE,0,0
1557630534458,0,2269264,IDLE,0,0
1557630535433,0,2269264,IDLE,0,0
1557630536530,0,2269264,IDLE,0,0
1557630537459,0,2269264,IDLE,0,0
1557630538461,0,2269264,IDLE,0,0
1557630539483,0,2269264,IDLE,0,0
1557630540486,0,2269264,IDLE,0,0
1557630541538,0,2269264,IDLE,0,0
1557630542487,0,2269264,IDLE,0,0
1557630543508,0,2269264,IDLE,0,0
1557630544533,0,2269264,IDLE,0,0
1557630545533,0,2269264,IDLE,0,0
1557630546537,0,2269264,IDLE,0,0
1557630547534,0,2269264,IDLE,0,0
