timestamp,altitude,longitude,latitude,speed,accuracy
1557792613273,92.4000015259,127.3476757,36.3594162,0.0,15.201
1557792906155,92.4000015259,127.3475961,36.3592156,0.0,64.099
1557794180665,0.0,127.3476998,36.3595703,0.0,77.6
1557794498585,92.4000015259,127.3476211,36.3592569,0.0,15.142
1557794747306,0.0,127.3476189,36.3591828,0.0,56.1
1557794977907,89.1999969482,127.3475586,36.3590681,0.0,17.346
1557795044356,134.0,127.3479093,36.3596431,0.79999995,92.0
1557795066000,72.0999984741,127.3477894,36.3590243,2.86,18.77
1557795067000,73.0,127.3476434,36.3588791,2.96,11.742
1557795068000,72.0,127.3474833,36.3587883,4.25,15.0
1557795069000,67.0,127.3473971,36.3587915,4.61,12.0
1557795070000,66.0,127.3473205,36.3588307,5.0499997,12.0
1557795071000,68.0,127.347246,36.3588181,5.08,8.0
1557795072000,69.0,127.3471854,36.3588169,5.6099997,6.0
1557795073000,69.0,127.3471296,36.3588304,5.87,7.0
1557795075000,72.0,127.347031,36.3588297,5.74,6.0
1557795076000,73.0,127.3469746,36.3588324,6.1,6.0
1557795077000,73.0,127.346915,36.3588521,6.2599998,6.0
1557795078000,73.0,127.3468414,36.3588735,6.47,6.0
1557795079000,72.0,127.346772,36.3588897,6.6,5.0
1557795080000,72.0,127.3466972,36.3589069,6.67,5.0
1557795081000,71.0,127.3466208,36.3589149,6.91,5.0
1557795082000,70.0,127.3465488,36.3589318,7.0099998,5.0
1557795083000,69.0,127.3464737,36.3589448,7.2,5.0
1557795084000,68.0,127.3464013,36.3589621,6.6099997,3.9
1557795085000,68.0,127.3463315,36.3589774,6.6099997,4.0
1557795086000,68.0,127.3462567,36.3589898,6.43,4.0
1557795087000,67.0,127.3461861,36.3589977,6.15,5.0
1557795088000,68.0,127.346121,36.3590084,5.96,5.0
1557795089000,68.0,127.3460552,36.3590132,5.7599998,4.0
1557795090000,68.0,127.3459912,36.3590169,6.08,4.0
1557795091000,68.0,127.3459194,36.35903,6.18,5.0
1557795092000,68.0,127.3458523,36.3590418,5.71,5.0
1557795093000,68.0,127.3457909,36.3590492,5.37,5.0
1557795094000,70.0,127.3457339,36.3590498,5.4,5.0
1557795095000,71.0,127.3456741,36.3590573,5.56,5.0
1557795096000,71.0,127.345618,36.3590634,4.95,5.0
1557795097000,73.0,127.3455558,36.359065,4.24,6.0
1557795099000,74.0,127.3454976,36.3590686,3.08,4.853
1557795102000,76.0,127.345428,36.3590812,1.26,4.388
1557795105000,76.0,127.3453723,36.3590728,2.75,4.491
1557795107000,77.0,127.3452989,36.3590364,4.13,7.0
1557795109000,78.0,127.345239,36.3590404,4.81,8.0
1557795111000,79.0,127.3451489,36.3590724,4.0499997,8.0
1557795112000,79.0,127.3450834,36.3590825,4.2799997,9.0
1557795113000,80.0,127.345008,36.3590682,4.2,9.0
1557795116000,82.0,127.3449239,36.3590733,3.9099998,6.603
1557795117000,82.0,127.3448225,36.3590995,4.7799997,9.0
1557795118000,82.0,127.3447408,36.3591133,5.24,9.0
