timestamp,altitude,longitude,latitude,speed,accuracy
1557628429413,0.0,127.3476295,36.3592022,0.0,17.181
1557630472441,92.4000015259,127.3476383,36.3593326,0.0,15.142
1557631196942,92.4000015259,127.3475382,36.3592486,0.0,23.757
1557631251193,0.0,127.3476234,36.3591829,0.0,78.855
1557631533005,92.4000015259,127.3475805,36.3592175,0.0,15.797
1557631840095,89.1999969482,127.3475757,36.3588595,0.0,15.491
1557631899190,77.8000030518,127.3477086,36.3591638,0.0,16.853
1557631909000,117.0,127.347777,36.3591227,0.0,10.302
1557631914000,77.8000030518,127.3477972,36.3591695,0.0,15.351
1557631929418,80.8000030518,127.3477326,36.3591514,1.8299999,12.569
1557631938000,80.8000030518,127.3476673,36.3591746,1.9399999,13.755
1557631941000,75.0,127.3476051,36.3592011,3.1999998,13.729
1557631942000,74.0,127.3475366,36.359218,3.8999999,13.39
1557631943000,72.0,127.3474759,36.3592371,2.96,13.056
1557631945000,70.0,127.3473697,36.3592718,3.6,11.68
1557631947000,63.0,127.3472765,36.3593068,3.81,10.922
1557631948000,59.0,127.3472085,36.3593223,3.9499998,10.205
1557631949000,57.0,127.347141,36.3593279,3.47,10.683
1557631951000,57.0,127.3469388,36.3593405,4.0499997,15.0
1557631952000,59.0,127.3468355,36.359351,4.7,13.0
1557631953000,62.0,127.3467324,36.3593482,5.08,10.0
1557631954000,61.0,127.3466591,36.3593618,4.5499997,9.0
1557631956000,60.0,127.3465359,36.3593606,4.2799997,8.0
1557631958000,61.0,127.3464209,36.3593756,4.47,8.0
1557631960000,62.0,127.3463426,36.3593817,3.73,5.369
1557631963000,64.0,127.3462749,36.3593908,1.66,4.9
1557631966000,65.0,127.3461934,36.3593936,3.24,5.828
1557631967000,64.0,127.3460932,36.359402,4.0499997,7.0
1557631969000,65.0,127.3460328,36.3594106,3.79,6.475
1557631971000,65.0,127.3458894,36.3594251,4.35,8.0
1557631972000,65.0,127.3458207,36.3594306,5.08,8.0
1557631973000,65.0,127.3457464,36.3594375,6.1099997,9.0
1557631974000,65.0,127.3456717,36.3594459,6.08,8.0
1557631975000,64.0,127.3455999,36.3594525,6.3199997,9.0
1557631976000,65.0,127.3455247,36.3594621,6.37,8.0
1557631977000,65.0,127.3454367,36.3594672,6.95,8.0
1557631978000,64.0,127.3453791,36.3594767,5.95,8.0
1557631979000,65.0,127.3453028,36.3594927,5.81,9.0
1557631980000,65.0,127.3452521,36.3595149,5.7999997,9.0
1557631981000,65.0,127.3451919,36.3595342,6.0499997,8.0
1557631982000,65.0,127.3451228,36.3595507,6.0699997,8.0
1557631983000,65.0,127.3450447,36.3595621,5.97,9.0
1557631984000,65.0,127.3449744,36.3595711,5.2999997,10.0
1557631985000,66.0,127.3449032,36.3595782,5.27,10.0
1557631986000,66.0,127.3448419,36.3595825,5.52,10.0
1557631987000,66.0,127.3447746,36.359595,5.29,10.0
1557631988000,66.0,127.3447134,36.3595965,4.41,11.0
1557631989000,66.0,127.3446492,36.3596009,4.14,11.0
1557631990000,66.0,127.3445931,36.359593,4.5299997,13.0
1557631992000,67.0,127.3445142,36.3595798,3.02,10.487
1557631995000,68.0,127.3443514,36.3595967,4.75,15.0
1557631996000,68.0,127.3442755,36.3595999,4.61,13.0
1557631997000,68.0,127.3442089,36.3595864,4.54,12.0
1557631998000,68.0,127.3441377,36.3595624,4.08,12.0
1557632000000,68.0,127.3440698,36.3595504,3.82,8.74
1557632002000,69.0,127.3439466,36.3595973,4.8599997,9.0
1557632004000,68.0,127.3439613,36.3596832,4.8399997,5.0
1557632005000,68.0,127.3439753,36.3597336,5.65,5.0
1557632006000,68.0,127.343998,36.3597934,6.0899997,5.0
1557632007000,68.0,127.3440157,36.359846,6.2599998,5.0
1557632008000,68.0,127.344035,36.3598999,6.48,5.0
1557632009000,67.0,127.3440489,36.3599589,6.83,5.0
1557632010000,68.0,127.3440643,36.3600253,6.67,5.0
1557632011000,68.0,127.3440783,36.3600839,6.69,5.0
1557632012000,68.0,127.3440971,36.3601406,6.6099997,5.0
1557632013000,69.0,127.3441185,36.3601997,6.85,5.0
1557632014000,69.0,127.344137,36.3602612,7.54,5.0
1557632015000,69.0,127.3441587,36.3603254,7.7999997,5.0
1557632016000,69.0,127.3441856,36.3603892,7.04,5.0
1557632017000,70.0,127.3442139,36.3604498,6.3399997,5.0
1557632018000,70.0,127.3442359,36.360509,6.43,6.0
1557632019000,70.0,127.3442507,36.3605644,4.93,6.0
1557632020000,70.0,127.3442688,36.3606137,5.06,6.0
1557632022000,71.0,127.3443066,36.3607025,6.2799997,6.0
1557632023000,71.0,127.3443294,36.3607573,6.2799997,6.0
1557632024000,71.0,127.344357,36.3608132,6.43,6.0
1557632025000,71.0,127.3443777,36.3608706,6.5899997,6.0
1557632026000,71.0,127.3444029,36.3609334,6.98,6.0
1557632027000,71.0,127.3444376,36.3609915,7.7799997,6.0
1557632028000,71.0,127.3444797,36.3610488,6.47,8.0
1557632029000,71.0,127.3445052,36.3611064,6.37,8.0
1557632030000,71.0,127.3445236,36.3611656,6.12,8.0
1557632031000,71.0,127.3445362,36.3612159,5.77,8.0
1557632032000,72.0,127.3445513,36.3612612,4.9,7.0
1557632035000,72.0,127.3445686,36.3613059,1.3299999,6.013
1557632039000,73.0,127.3445991,36.3614103,4.1,10.0
1557632042000,74.0,127.3445942,36.3614764,3.4199998,6.823
1557632044000,74.0,127.3446048,36.3615264,2.81,6.667
1557632046000,74.0,127.3446283,36.361583,2.8,6.034
1557632048000,73.0,127.3446632,36.3616264,2.37,6.009
1557632050000,73.0,127.3447119,36.361672,2.54,5.989
1557632052000,72.0,127.3447653,36.3617207,3.1999998,5.838
1557632054000,72.0,127.3447993,36.3617711,2.54,5.822
1557632056000,72.0,127.3448168,36.3618161,0.96,5.031
1557632084000,72.0,127.3448309,36.3618645,0.14999999,3.713
1557632096000,70.0,127.3448482,36.3619195,2.2,4.799
1557632099000,70.0,127.3448887,36.3619571,1.61,4.828
1557632102000,70.0,127.3449275,36.3619948,1.78,4.898
1557632105000,70.0,127.3449684,36.3620368,1.87,4.983
1557632108000,70.0,127.3450111,36.3620808,1.51,5.086
1557632112000,70.0,127.3450416,36.3621205,0.04,5.064
1557632127000,71.0,127.3450287,36.3621856,3.9199998,5.195
1557632129000,71.0,127.3449932,36.3622915,4.6,7.0
1557632131000,71.0,127.3449745,36.3623751,4.89,5.0
1557632132000,71.0,127.344977,36.3624216,4.98,5.0
1557632133000,70.0,127.3449719,36.3624726,5.95,6.0
1557632134000,70.0,127.3449621,36.362529,6.68,6.0
1557632135000,70.0,127.3449474,36.362595,6.79,6.0
1557632136000,71.0,127.3449546,36.3626561,6.71,7.0
1557632137000,70.0,127.3449637,36.3627219,7.1,9.0
1557632138000,70.0,127.3449667,36.3627947,7.6499996,8.0
1557632139000,70.0,127.3449698,36.3628749,8.4,7.0
1557632140000,70.0,127.3449742,36.362955,8.76,6.0
1557632141000,71.0,127.3449865,36.3630372,9.01,6.0
1557632142000,70.0,127.3450038,36.3631168,8.45,6.0
1557632143000,70.0,127.3450168,36.3631905,8.28,5.0
1557632144000,70.0,127.3450279,36.3632613,7.91,5.0
1557632145000,70.0,127.3450388,36.3633303,7.62,6.0
1557632146000,70.0,127.3450525,36.3633964,7.47,6.0
1557632147000,70.0,127.3450628,36.3634579,7.0299997,5.0
1557632148000,70.0,127.3450764,36.3635233,6.67,5.0
1557632149000,70.0,127.3450874,36.3635855,6.2799997,5.0
1557632150000,71.0,127.3450968,36.3636433,5.87,5.0
1557632151000,71.0,127.3451065,36.3636925,5.45,5.0
1557632152000,70.0,127.3451148,36.3637429,5.91,5.0
1557632153000,70.0,127.3451173,36.3637994,6.6299996,5.0
1557632154000,70.0,127.3451237,36.3638578,6.64,5.0
1557632155000,70.0,127.3451277,36.3639203,7.04,4.0
1557632156000,71.0,127.3451326,36.3639874,7.3999996,5.0
1557632157000,71.0,127.345137,36.3640561,7.8399997,4.0
1557632158000,71.0,127.3451408,36.364131,8.15,5.0
1557632159000,71.0,127.3451546,36.3642044,8.559999,5.0
1557632160000,71.0,127.3451657,36.3642762,8.07,5.0
1557632161000,71.0,127.3451741,36.3643482,7.5099998,5.0
1557632162000,71.0,127.3451809,36.3644177,7.41,5.0
1557632163000,71.0,127.3451912,36.3644853,7.3399997,5.0
1557632164000,70.0,127.3452011,36.3645513,7.3999996,5.0
1557632165000,70.0,127.3452129,36.3646195,7.25,5.0
1557632166000,70.0,127.3452256,36.3646852,7.5299997,5.0
1557632167000,69.0,127.3452418,36.3647549,7.5299997,5.0
1557632168000,69.0,127.3452572,36.3648222,7.46,5.0
1557632169000,69.0,127.3452666,36.3648859,7.47,5.0
1557632170000,69.0,127.3452773,36.3649535,7.3599997,5.0
1557632171000,69.0,127.3452843,36.3650255,7.83,5.0
1557632172000,69.0,127.34529,36.3650942,7.74,6.0
1557632173000,70.0,127.3452931,36.3651663,7.94,5.0
1557632174000,70.0,127.3452989,36.3652355,7.68,5.0
1557632175000,70.0,127.3453064,36.3653034,7.9199996,6.0
1557632176000,70.0,127.3453158,36.3653735,8.099999,6.0
1557632177000,71.0,127.3453211,36.3654515,8.09,6.0
1557632178000,71.0,127.3453167,36.3655301,8.25,5.0
1557632179000,71.0,127.3453223,36.3656086,8.429999,5.0
1557632180000,71.0,127.3453294,36.3656837,8.29,6.0
1557632181000,72.0,127.3453421,36.3657565,8.08,6.0
1557632182000,72.0,127.3453473,36.3658282,7.69,6.0
1557632183000,72.0,127.3453601,36.365899,7.48,5.0
1557632184000,72.0,127.3453705,36.3659648,7.25,5.0
1557632185000,72.0,127.3453839,36.3660299,7.35,5.0
1557632186000,73.0,127.3453978,36.3660933,7.33,6.0
1557632187000,72.0,127.3454188,36.3661579,7.3799996,6.0
1557632188000,72.0,127.3454324,36.3662217,7.3199997,6.0
1557632189000,72.0,127.3454452,36.3662856,7.31,7.0
1557632190000,72.0,127.3454628,36.3663568,7.41,7.0
1557632191000,72.0,127.3454958,36.3664226,7.0699997,4.0
1557632192000,72.0,127.3455138,36.3664899,6.77,4.0
1557632193000,72.0,127.3455241,36.3665463,6.5,4.0
1557632194000,72.0,127.3455285,36.3666045,6.47,3.9
1557632195000,73.0,127.3455342,36.3666632,6.49,3.9
1557632196000,74.0,127.3455449,36.3667229,6.45,3.9
1557632197000,74.0,127.3455479,36.3667828,6.47,3.9
1557632198000,74.0,127.3455569,36.3668454,6.44,3.9
1557632199000,74.0,127.3455643,36.3668983,5.93,3.0
1557632200000,74.0,127.3455729,36.366948,5.72,3.0
1557632201000,74.0,127.3455822,36.3669989,5.49,3.9
1557632203000,74.0,127.3455985,36.3670886,5.02,3.9
1557632205000,75.0,127.3456143,36.3671792,5.37,3.9
1557632206000,75.0,127.3456215,36.3672241,5.4,3.9
1557632207000,75.0,127.3456288,36.3672721,5.66,3.0
1557632208000,75.0,127.3456379,36.3673278,5.93,3.9
1557632209000,76.0,127.3456494,36.367381,5.8399997,3.9
1557632210000,75.0,127.3456587,36.3674353,6.2999997,3.9
1557632211000,75.0,127.3456755,36.3674941,6.66,3.9
1557632212000,75.0,127.3456847,36.3675555,6.7599998,3.9
1557632213000,76.0,127.3456864,36.3676149,7.0899997,3.0
1557632214000,76.0,127.3456947,36.3676745,6.69,3.9
1557632215000,75.0,127.3457062,36.3677324,6.85,3.9
1557632216000,75.0,127.3457187,36.3677938,6.83,5.0
1557632217000,76.0,127.3457308,36.3678535,6.46,4.0
1557632218000,76.0,127.3457396,36.3679046,5.47,4.0
1557632220000,76.0,127.3457453,36.367993,4.89,5.0
1557632222000,76.0,127.345747,36.3680823,4.67,6.0
1557632223000,76.0,127.3457427,36.3681279,5.0099998,6.0
1557632225000,76.0,127.3457394,36.3682095,5.04,6.0
1557632227000,77.0,127.3457277,36.3682929,4.67,7.0
1557632228000,77.0,127.3457182,36.3683462,5.0499997,7.0
1557632229000,78.0,127.345706,36.3683941,6.0699997,7.0
1557632230000,78.0,127.3456743,36.3684448,5.96,8.0
1557632231000,78.0,127.3456113,36.3684876,6.19,8.0
1557632232000,78.0,127.3455444,36.3685189,5.98,7.0
1557632233000,78.0,127.3454836,36.3685361,6.0499997,7.0
1557632234000,78.0,127.3454097,36.3685474,6.2799997,7.0
1557632235000,77.0,127.3453335,36.3685519,6.79,8.0
1557632236000,77.0,127.3452522,36.3685638,7.3599997,7.0
1557632237000,77.0,127.3451661,36.3685735,8.36,8.0
1557632238000,77.0,127.3450774,36.3685873,8.41,7.0
1557632239000,77.0,127.3449883,36.3685934,8.23,7.0
1557632240000,77.0,127.3448926,36.3686059,7.8199997,7.0
1557632241000,77.0,127.3447944,36.3686141,8.29,7.0
1557632242000,77.0,127.3447125,36.3686234,8.19,7.0
1557632243000,77.0,127.3446245,36.3686354,7.7,7.0
1557632244000,77.0,127.3445446,36.368644,7.04,7.0
