timestamp,UVExposureToday,UVIndexLevel
1557649344359,0,NONE
1557649404250,0,NONE
1557649464265,0,LOW
1557649524251,0,LOW
1557649584246,0,LOW
1557649644270,0,LOW
1557649704248,0,LOW
1557649764248,0,LOW
1557649824249,0,LOW
1557649884258,0,LOW
1557649944240,0,LOW
1557650004252,0,LOW
1557650064249,0,LOW
1557650124259,0,NONE
1557650184242,0,NONE
1557650244246,0,NONE
1557650304350,0,NONE
1557650364258,0,NONE
1557650424535,0,NONE
1557650484318,0,NONE
1557650544264,0,NONE
1557650604352,0,NONE
1557650664250,0,NONE
1557650724301,0,NONE
1557650784262,0,NONE
1557650844341,0,NONE
1557650904246,0,NONE
1557650964256,0,NONE
1557651024260,0,NONE
1557651084352,0,NONE
1557651144340,0,NONE
1557651204250,0,NONE
1557651264334,0,NONE
1557651324256,0,NONE
1557651384427,0,NONE
1557651444247,0,NONE
1557651504285,0,NONE
1557651564262,0,NONE
1557651624442,0,NONE
1557651684318,0,NONE
1557651744285,0,NONE
1557651804261,0,NONE
1557651864266,0,NONE
1557651924345,0,NONE
1557651984339,0,NONE
1557652044357,0,NONE
1557652104366,0,NONE
1557652164268,0,NONE
1557652224271,0,NONE
1557652284348,0,NONE
1557652344566,0,NONE
1557652404334,0,NONE
1557652464338,0,NONE
1557652524335,0,NONE
1557652584273,0,NONE
1557652644346,0,NONE
1557652704346,0,NONE
1557652764358,0,NONE
1557652824314,0,NONE
1557652884384,0,NONE
1557652944280,0,NONE
1557653004440,0,NONE
1557653064550,0,NONE
1557653124355,0,NONE
1557653184367,0,NONE
1557653244346,0,NONE
1557653304868,0,NONE
1557653364543,0,NONE
1557653424414,0,NONE
1557653527315,0,NONE
1557653587233,0,NONE
1557653647237,0,NONE
1557653707231,0,NONE
1557653767230,0,NONE
1557653827232,0,NONE
1557653887231,0,NONE
1557653947238,0,NONE
1557654007287,0,NONE
1557654067260,0,NONE
1557654127244,0,NONE
1557654187360,0,NONE
1557654247252,0,NONE
1557654307236,0,NONE
1557654367241,0,NONE
1557654427265,0,NONE
1557654487258,0,NONE
1557654547254,0,NONE
1557654607436,0,NONE
1557654667354,0,NONE
1557654727240,0,NONE
1557654787247,0,NONE
1557654847241,0,NONE
1557654907258,0,NONE
1557654967251,0,NONE
1557655027259,0,NONE
1557655087243,0,NONE
1557655147240,0,NONE
1557655207435,0,NONE
1557655267338,0,NONE
1557655327340,0,NONE
1557655387247,0,NONE
1557655447346,0,NONE
1557655507248,0,NONE
1557655567248,0,NONE
1557655627256,0,NONE
1557655687294,0,NONE
1557655747270,0,NONE
1557655807290,0,NONE
1557655867263,0,NONE
1557655927251,0,NONE
1557655987305,0,NONE
1557656047441,0,NONE
1557656107425,0,NONE
1557656167353,0,NONE
1557656227274,0,NONE
1557656287282,0,NONE
1557656347262,0,NONE
1557656407293,0,NONE
1557656467327,0,NONE
1557656527275,0,NONE
1557656587298,0,NONE
1557656647260,0,NONE
1557656707401,0,NONE
1557656767289,0,NONE
1557656827357,0,NONE
1557656887334,0,NONE
1557656947334,0,NONE
1557657007346,0,NONE
1557657067333,0,NONE
1557657127326,0,NONE
1557657187337,0,NONE
1557657247343,0,NONE
1557657307272,0,NONE
1557657367256,0,NONE
1557657427278,0,NONE
1557657487311,0,NONE
1557657547342,0,NONE
1557657607373,0,NONE
1557657667286,0,NONE
1557657727276,0,NONE
1557657794507,0,NONE
1557657847918,0,NONE
1557657908516,0,NONE
1557657967949,0,NONE
1557658027912,0,NONE
1557658087970,0,NONE
1557658155113,0,NONE
1557658216355,0,NONE
1557658267279,0,NONE
1557658327289,0,NONE
1557658387280,0,NONE
1557658447306,0,NONE
1557658507315,0,NONE
1557658567277,0,NONE
1557658627277,0,NONE
1557658687333,0,NONE
1557658750342,0,NONE
1557658810306,0,NONE
1557658867907,0,NONE
1557658946849,0,NONE
1557659006848,0,NONE
1557659066848,0,NONE
1557659126847,0,NONE
1557659186847,0,NONE
1557659246863,0,NONE
1557659306846,0,NONE
1557659366912,0,NONE
1557659426913,0,NONE
1557659486893,0,NONE
1557659546861,0,NONE
1557659606837,0,NONE
1557659666908,0,NONE
1557659726919,0,NONE
1557659786910,0,NONE
1557659846877,0,NONE
1557659906922,0,NONE
1557659966901,0,NONE
1557660026869,0,NONE
1557660086876,0,NONE
1557660146861,0,NONE
1557660206904,0,NONE
1557660266882,0,NONE
1557660326923,0,NONE
1557660386909,0,NONE
1557660446923,0,NONE
1557660507087,0,NONE
1557660566902,0,NONE
1557660626984,0,NONE
1557660686877,0,NONE
1557660748888,0,NONE
1557660807654,0,NONE
1557660867101,0,NONE
1557660927742,0,NONE
1557660988277,0,NONE
1557661048278,0,NONE
1557661107720,0,NONE
1557661167667,0,NONE
1557661228348,0,NONE
1557661287673,0,NONE
1557661348370,0,NONE
1557661407091,0,NONE
1557661467653,0,NONE
1557661527720,0,NONE
1557661587104,0,NONE
1557661648316,0,NONE
1557661716066,0,NONE
1557661767117,0,NONE
1557662148302,0,NONE
1557662227897,0,NONE
1557662311846,0,NONE
1557662371846,0,NONE
1557662431847,0,NONE
1557662491847,0,NONE
1557662600077,0,NONE
1557662660097,0,NONE
1557662720079,0,NONE
1557662780091,0,NONE
1557662840091,0,NONE
1557662900090,0,NONE
1557662960157,0,NONE
1557663020162,0,NONE
1557663080125,0,NONE
1557663140156,0,NONE
1557663200180,0,NONE
1557663260096,0,NONE
1557663320111,0,NONE
1557663380138,0,NONE
1557663440230,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557663500099,0,NONE
1557663560196,0,NONE
1557663620091,0,NONE
1557663680119,0,NONE
1557663740104,0,NONE
1557663800233,0,NONE
1557663860507,0,NONE
1557663920497,0,NONE
1557664021277,0,NONE
1557664081366,0,NONE
1557664141330,0,NONE
1557664201425,0,NONE
1557664261367,0,NONE
1557664321283,0,NONE
1557664381327,0,NONE
1557664441331,0,NONE
1557664502059,0,NONE
1557664561336,0,NONE
1557664621375,0,NONE
1557664681331,0,NONE
1557664741322,0,NONE
1557664801341,0,NONE
1557677698448,0,NONE
1557677758444,0,NONE
1557677818444,0,NONE
1557677878445,0,NONE
1557677938444,0,NONE
1557677998443,0,NONE
1557678058454,0,NONE
1557678118443,0,NONE
1557678178442,0,NONE
1557678238442,0,NONE
1557678298447,0,NONE
1557678358441,0,NONE
1557678418442,0,NONE
1557678478442,0,NONE
1557678538442,0,NONE
1557678598442,0,NONE
1557678658440,0,NONE
1557678718441,0,NONE
1557678778450,0,NONE
1557678838440,0,NONE
1557678898441,0,NONE
1557678958441,0,NONE
1557679018439,0,NONE
1557679078439,0,NONE
1557679138439,0,NONE
1557679198439,0,NONE
1557679258439,0,NONE
1557679318439,0,NONE
1557679378438,0,NONE
1557679438438,0,NONE
1557679498438,0,NONE
1557679558439,0,NONE
1557679618444,0,NONE
1557679678439,0,NONE
1557679738438,0,NONE
1557679798437,0,NONE
1557679858437,0,NONE
1557679918438,0,NONE
1557679978438,0,NONE
1557680038437,0,NONE
1557680098437,0,NONE
1557680158436,0,NONE
1557680218436,0,NONE
1557680278435,0,NONE
1557680338435,0,NONE
1557680398436,0,NONE
1557680458443,0,NONE
1557680518436,0,NONE
1557680578436,0,NONE
1557680638437,0,NONE
1557680698435,0,NONE
1557680758436,0,NONE
1557680818435,0,NONE
1557680878435,0,NONE
1557680938435,0,NONE
1557680998435,0,NONE
1557681058434,0,NONE
1557681118435,0,NONE
1557681178434,0,NONE
1557681238434,0,NONE
1557681298435,0,NONE
1557681358434,0,NONE
1557681418433,0,NONE
1557681478433,0,NONE
1557681538437,0,NONE
1557681598432,0,NONE
1557681658444,0,NONE
1557681718432,0,NONE
1557681778432,0,NONE
