timestamp,Temperature
1557364317617,29.2000007629
1557364346338,29.4200000763
1557364376414,29.4599990845
1557364406489,29.4799995422
1557364436588,29.4699993134
1557364466664,29.75
1557364496739,29.7000007629
1557364526839,29.7199993134
1557364556914,29.75
1557364586994,29.5799999237
1557364617065,29.4400005341
1557364647163,29.1800003052
1557364677237,28.4300003052
1557364707315,27.6599998474
1557364737338,26.9799995422
1557364767488,26.6700000763
1557364797563,26.6100006104
1557364827638,26.6499996185
1557364857718,26.5200004578
1557364887811,26.5300006866
1557364917886,26.6100006104
1557364947962,26.75
1557364978066,26.4300003052
1557365008145,26.0300006866
1557365038219,25.7800006866
1557365068287,25.7000007629
1557365098487,25.7800006866
1557365128463,26.1000003815
1557365158535,26.3400001526
1557365188636,26.5400009155
1557365218711,26.7099990845
1557365248786,26.9500007629
1557365278860,27.1399993896
1557365308959,27.3299999237
1557365339035,27.5400009155
1557365369110,27.7199993134
1557365399193,27.8899993896
1557365429286,28.0599994659
1557365459360,28.1900005341
1557365489435,28.3500003815
1557365519516,28.5100002289
1557365549610,28.6599998474
1557365579685,28.8299999237
1557365609760,28.9599990845
1557365639860,29.1000003815
1557365669935,29.2600002289
1557365700009,29.4200000763
1557365730090,29.5799999237
1557365760183,29.7199993134
1557365790259,29.8700008392
1557365820348,29.9899997711
1557365850410,30.1299991608
1557365880508,30.25
1557365910584,30.3500003815
1557365940659,30.4599990845
1557365970764,30.6200008392
1557366000833,30.7299995422
1557366030917,30.7900009155
1557366060983,30.8099994659
1557366091083,30.8700008392
1557366121157,30.9200000763
1557366151232,30.9799995422
1557366181332,31.0400009155
1557366211407,31.1700000763
1557366241481,31.2199993134
1557366271562,31.3600006104
1557366301656,31.4300003052
1557366331730,31.5400009155
1557366361807,31.6100006104
1557366391881,31.6599998474
1557366421981,31.6900005341
1557366452055,31.7199993134
1557366482130,31.7600002289
1557366512213,31.7999992371
1557366542305,31.8500003815
1557366572382,31.8999996185
1557366602453,31.9300003052
1557366632560,32.0299987793
1557366662635,32.1100006104
1557366692704,32.1699981689
1557366722779,32.1899986267
1557366752879,32.1899986267
1557366782953,32.2400016785
1557366813029,32.2799987793
1557366843109,32.3199996948
1557366873204,32.3199996948
1557366903278,32.4300003052
1557366933353,32.4199981689
1557366963438,32.4399986267
1557366993528,32.4799995422
1557367023602,32.5400009155
1557367053684,32.6599998474
