timestamp,CaloriesToday,Calories
1557364317664,773,11850
1557364318693,773,11850
1557364319714,773,11850
1557364320713,773,11850
1557364321740,773,11850
1557364322788,773,11850
1557364323880,773,11850
1557364324814,773,11850
1557364325839,773,11850
1557364326863,773,11850
1557364327888,773,11850
1557364328913,773,11850
1557364329940,773,11850
1557364330963,773,11850
1557364331990,773,11850
1557364333014,773,11850
1557364334038,773,11850
1557364335065,773,11850
1557364336066,773,11850
1557364337116,773,11850
1557364338140,773,11850
1557364339146,773,11850
1557364340190,773,11850
1557364341215,773,11850
1557364342215,773,11851
1557364343242,773,11851
1557364344289,773,11851
1557364345315,773,11851
1557364346313,773,11851
1557364347340,773,11851
1557364348370,773,11851
1557364349392,773,11851
1557364350414,773,11851
1557364351440,773,11851
1557364352464,773,11851
1557364353489,773,11851
1557364354514,773,11851
1557364355539,773,11851
1557364356565,773,11851
1557364357566,773,11851
1557364358615,773,11851
1557364359639,774,11851
1557364360640,774,11851
1557364361665,774,11851
1557364362715,774,11851
1557364363715,774,11851
1557364364748,774,11851
1557364365772,774,11851
1557364366815,774,11851
1557364367820,774,11851
1557364368839,774,11851
1557364369864,774,11851
1557364370889,774,11851
1557364371913,774,11851
1557364372939,774,11851
1557364373964,774,11851
1557364374989,774,11851
1557364376014,774,11851
1557364377045,774,11851
1557364378065,774,11851
1557364379089,774,11851
1557364380114,774,11851
1557364381139,774,11851
1557364382164,774,11851
1557364383189,774,11851
1557364384196,774,11851
1557364385240,774,11851
1557364386246,774,11852
1557364387290,774,11852
1557364388315,774,11852
1557364389339,774,11852
1557364390339,774,11852
1557364391365,774,11852
1557364392415,774,11852
1557364393440,774,11852
1557364394439,774,11852
1557364395465,774,11852
1557364396514,774,11852
1557364397514,774,11852
1557364398539,774,11852
1557364399589,774,11852
1557364400589,774,11852
1557364401614,774,11852
1557364402639,774,11852
1557364403665,774,11852
1557364404689,774,11852
1557364405714,775,11852
1557364406739,775,11852
1557364407764,775,11852
1557364408789,775,11852
1557364409813,775,11852
1557364410839,775,11852
1557364411864,775,11852
1557364412864,775,11852
1557364413897,775,11852
1557364414939,775,11852
1557364415964,775,11852
1557364416965,775,11852
1557364418014,775,11852
1557364419014,775,11852
1557364420047,775,11852
1557364421086,775,11852
1557364422115,775,11852
1557364423114,775,11852
1557364424139,775,11852
1557364425164,775,11852
1557364426215,775,11852
1557364427214,775,11852
1557364428239,775,11852
1557364429265,775,11852
1557364430314,775,11852
1557364431314,775,11852
1557364432339,775,11853
1557364433364,775,11853
1557364434389,775,11853
1557364435414,775,11853
1557364436439,775,11853
1557364437464,775,11853
1557364438489,775,11853
1557364439521,775,11853
1557364440539,775,11853
1557364441565,775,11853
1557364442589,775,11853
1557364443614,775,11853
1557364444639,775,11853
1557364445664,775,11853
1557364446664,775,11853
1557364447700,775,11853
1557364448739,775,11853
1557364449738,775,11853
1557364450789,776,11853
1557364451799,776,11853
1557364452814,776,11853
1557364453839,776,11853
1557364454864,776,11853
1557364455889,776,11853
1557364456921,776,11853
1557364457939,776,11853
1557364458989,776,11853
1557364459989,776,11853
1557364461014,776,11853
1557364462039,776,11853
1557364463064,776,11853
1557364464089,776,11853
1557364465114,776,11853
1557364466144,776,11853
1557364467169,776,11853
1557364468164,776,11853
1557364469215,776,11853
1557364470239,776,11853
1557364471269,776,11854
1557364472270,776,11854
1557364473313,776,11854
1557364474314,776,11854
1557364475364,776,11854
1557364476365,776,11854
1557364477413,776,11854
1557364478424,776,11854
1557364479464,776,11854
1557364480463,776,11854
1557364481492,776,11854
1557364482514,776,11854
1557364483539,776,11854
1557364484570,776,11854
1557364485615,776,11854
1557364486614,776,11854
1557364487645,776,11854
1557364488664,776,11854
1557364489689,776,11854
1557364490715,776,11854
1557364491740,776,11854
1557364492769,776,11854
1557364493789,776,11854
1557364494814,776,11854
1557364495839,776,11854
1557364496864,776,11854
1557364497889,776,11854
1557364498908,776,11854
1557364499938,776,11854
1557364500964,777,11854
1557364501971,777,11854
1557364502995,777,11854
1557364504039,777,11854
1557364505039,777,11854
1557364506070,777,11854
1557364507114,777,11854
1557364508114,777,11854
1557364509161,777,11854
1557364510164,777,11854
1557364511189,777,11855
1557364512221,777,11855
1557364513248,777,11855
1557364514264,777,11855
1557364515289,777,11855
1557364516314,777,11855
1557364517339,777,11855
1557364518364,777,11855
1557364519388,777,11855
1557364520413,777,11855
1557364521439,777,11855
1557364522463,777,11855
1557364523471,777,11855
1557364524514,777,11855
1557364525537,777,11855
1557364526565,777,11855
1557364527564,777,11855
1557364528614,777,11855
1557364529649,777,11855
1557364530663,777,11855
1557364531664,777,11855
1557364532715,777,11855
1557364533715,777,11855
1557364534764,777,11855
1557364535769,777,11855
1557364536814,777,11855
1557364537814,777,11855
1557364538846,778,11855
1557364539864,778,11855
1557364540914,778,11855
1557364541913,778,11855
1557364542939,778,11855
1557364543963,778,11855
1557364544989,778,11855
1557364546014,778,11855
1557364547039,778,11855
1557364548064,778,11855
1557364549115,778,11855
1557364550141,778,11855
1557364551139,778,11855
1557364552164,778,11855
1557364553188,778,11855
1557364554213,778,11855
1557364555239,778,11855
1557364556264,778,11855
1557364557283,778,11856
1557364558314,778,11856
1557364559332,778,11856
1557364560339,778,11856
1557364561362,778,11856
1557364562413,778,11856
1557364563413,778,11856
1557364564439,778,11856
1557364565464,778,11856
1557364566489,778,11856
1557364567514,778,11856
1557364568539,779,11856
1557364569584,779,11856
1557364570589,779,11856
1557364571627,779,11856
1557364572638,779,11856
1557364573664,779,11856
1557364574688,779,11856
1557364575720,779,11856
1557364576739,779,11856
1557364577765,779,11856
1557364578770,779,11856
1557364579814,779,11856
1557364580839,779,11856
1557364581882,779,11856
1557364582864,779,11856
1557364583895,779,11856
1557364584912,779,11856
1557364585963,779,11856
1557364586963,779,11856
1557364588014,779,11856
1557364589014,779,11856
1557364590039,779,11856
1557364591064,779,11856
1557364592114,779,11856
1557364593114,779,11856
1557364594140,779,11856
1557364595194,779,11856
1557364596213,779,11856
1557364597222,779,11856
1557364598237,779,11857
1557364599262,779,11857
1557364600287,779,11857
1557364601291,779,11857
1557364602337,779,11857
1557364603363,779,11857
1557364604388,779,11857
1557364605416,779,11857
1557364606438,779,11857
1557364607463,780,11857
1557364608487,780,11857
1557364609514,780,11857
1557364610538,780,11857
1557364611540,780,11857
1557364612563,780,11857
1557364613614,780,11857
1557364614638,780,11857
1557364615650,780,11857
1557364616668,780,11857
1557364617713,780,11857
1557364618714,780,11857
1557364619738,780,11857
1557364620769,780,11857
1557364621795,780,11857
1557364622815,780,11857
1557364623838,780,11857
1557364624864,780,11857
1557364625917,780,11857
1557364626913,780,11857
1557364627938,780,11857
1557364628963,780,11857
1557364629989,780,11857
1557364631014,780,11857
1557364632038,780,11857
1557364633062,780,11857
1557364634062,780,11858
1557364635112,780,11858
1557364636138,780,11858
1557364637137,780,11858
1557364638163,780,11858
1557364639205,780,11858
1557364640213,780,11858
1557364641237,780,11858
1557364642262,780,11858
1557364643289,780,11858
1557364644312,781,11858
1557364645337,781,11858
1557364646362,781,11858
1557364647388,781,11858
1557364648413,781,11858
1557364649438,781,11858
1557364650463,781,11858
1557364651489,781,11858
1557364652513,781,11858
1557364653538,781,11858
1557364654563,781,11858
1557364655588,781,11858
1557364656613,781,11858
1557364657638,781,11858
1557364658663,781,11858
1557364659668,781,11858
1557364660713,781,11858
1557364661740,781,11858
1557364662764,781,11858
1557364663763,781,11858
1557364664794,781,11858
1557364665813,781,11858
1557364666863,781,11858
1557364667863,781,11858
1557364668893,781,11858
1557364669913,781,11858
1557364670938,781,11858
1557364671963,781,11858
1557364673013,781,11858
1557364674013,781,11858
1557364675038,781,11858
1557364676068,781,11859
1557364677088,781,11859
1557364678088,781,11859
1557364679138,781,11859
1557364680162,781,11859
1557364681187,781,11859
1557364682189,781,11859
1557364683238,781,11859
1557364684237,781,11859
1557364685287,781,11859
1557364686287,782,11859
1557364687337,782,11859
1557364688336,782,11859
1557364689362,782,11859
1557364690387,782,11859
1557364691413,782,11859
1557364692418,782,11859
1557364693463,782,11859
1557364694488,782,11859
1557364695513,782,11859
1557364696521,782,11859
1557364697563,782,11859
1557364698563,782,11859
1557364699588,782,11859
1557364700638,782,11859
1557364701663,782,11859
1557364702688,782,11859
1557364703703,782,11859
1557364704738,782,11859
1557364705739,782,11859
1557364706763,782,11859
1557364707788,782,11859
1557364708837,782,11859
1557364709838,782,11859
1557364710868,782,11859
1557364711888,782,11859
1557364712913,782,11859
1557364713912,782,11859
1557364714963,782,11859
1557364715988,782,11859
1557364717013,782,11859
1557364718013,782,11859
1557364719062,782,11860
1557364720063,782,11860
1557364721093,782,11860
1557364722123,782,11860
1557364723138,782,11860
1557364724163,782,11860
1557364725188,782,11860
1557364726213,782,11860
1557364727236,782,11860
1557364728262,782,11860
1557364729287,782,11860
1557364730311,782,11860
1557364731336,782,11860
1557364732361,782,11860
1557364733388,782,11860
1557364734413,782,11860
1557364735413,782,11860
1557364736462,782,11860
1557364737490,783,11860
1557364738489,783,11860
1557364739518,783,11860
1557364740548,783,11860
1557364741586,783,11860
1557364742588,783,11860
1557364743624,783,11860
1557364744638,783,11860
1557364745663,783,11860
1557364746687,783,11860
1557364747713,783,11860
1557364748738,783,11860
1557364749763,783,11860
1557364750788,783,11860
1557364751816,783,11860
1557364752838,783,11860
1557364753863,783,11860
1557364754889,783,11860
1557364755912,783,11860
1557364756912,783,11861
1557364757962,783,11861
1557364758987,783,11861
1557364760012,783,11861
1557364761013,783,11861
1557364762063,783,11861
1557364763062,783,11861
1557364764088,783,11861
1557364765112,783,11861
1557364766137,783,11861
1557364767162,783,11861
1557364768187,783,11861
1557364769222,783,11861
1557364770237,783,11861
1557364771261,783,11861
1557364772292,783,11861
1557364773311,783,11861
1557364774337,783,11861
1557364775336,783,11861
1557364776387,783,11861
1557364777412,783,11861
1557364778411,783,11861
1557364779438,784,11861
1557364780488,784,11861
1557364781487,784,11861
1557364782512,784,11861
1557364783562,784,11861
1557364784562,784,11861
1557364785587,784,11861
1557364786612,784,11861
1557364787662,784,11861
1557364788661,784,11861
1557364789686,784,11861
1557364790712,784,11861
1557364791737,784,11861
1557364792762,784,11861
1557364793786,784,11861
1557364794812,784,11861
1557364795837,784,11861
1557364796843,784,11861
1557364797887,784,11861
1557364798912,784,11862
1557364799937,784,11862
1557364800937,784,11862
1557364801987,784,11862
1557364802988,784,11862
1557364804013,784,11862
1557364805037,784,11862
1557364806062,784,11862
1557364807112,784,11862
1557364808125,784,11862
1557364809137,784,11862
1557364810163,784,11862
1557364811186,784,11862
1557364812213,784,11862
1557364813236,784,11862
1557364814261,784,11862
1557364815274,784,11862
1557364816323,784,11862
1557364817336,784,11862
1557364818361,784,11862
1557364819387,784,11862
1557364820411,784,11862
1557364821436,784,11862
1557364822437,784,11862
1557364823487,784,11862
1557364824512,785,11862
1557364825518,785,11862
1557364826566,785,11862
1557364827588,785,11862
1557364828612,785,11862
1557364829637,785,11862
1557364830637,785,11862
1557364831688,785,11862
1557364832687,785,11862
1557364833712,785,11862
1557364834737,785,11862
1557364835767,785,11862
1557364836787,785,11862
1557364837820,785,11862
1557364838837,785,11862
1557364839862,785,11862
1557364840886,785,11862
1557364841912,785,11862
1557364842937,785,11862
1557364843962,785,11862
1557364844987,785,11862
1557364846012,785,11862
1557364847037,785,11863
1557364848062,785,11863
1557364849087,785,11863
1557364850112,785,11863
1557364851137,785,11863
1557364852137,785,11863
1557364853167,785,11863
1557364854211,785,11863
1557364855227,785,11863
1557364856237,785,11863
1557364857286,785,11863
1557364858286,785,11863
1557364859315,785,11863
1557364860337,785,11863
1557364861361,785,11863
1557364862386,785,11863
1557364863412,785,11863
1557364864435,785,11863
1557364865462,785,11863
1557364866487,785,11863
1557364867510,785,11863
1557364868537,785,11863
1557364869562,786,11863
1557364870588,786,11863
1557364871613,786,11863
1557364872637,786,11863
1557364873662,786,11863
1557364874668,786,11863
1557364875712,786,11863
1557364876712,786,11863
1557364877742,786,11863
1557364878787,786,11863
1557364879787,786,11863
1557364880812,786,11863
1557364881838,786,11863
1557364882862,786,11863
1557364883912,786,11863
1557364884918,786,11863
1557364885937,786,11863
1557364886962,786,11863
1557364887987,786,11863
1557364889011,786,11863
1557364890037,786,11863
1557364891062,786,11864
1557364892069,786,11864
1557364893112,786,11864
1557364894145,786,11864
1557364895161,786,11864
1557364896188,786,11864
1557364897210,786,11864
1557364898235,786,11864
1557364899236,786,11864
1557364900285,786,11864
1557364901310,786,11864
1557364902341,786,11864
1557364903362,786,11864
1557364904387,786,11864
1557364905412,786,11864
1557364906412,786,11864
1557364907436,786,11864
1557364908487,786,11864
1557364909512,786,11864
1557364910511,786,11864
1557364911536,786,11864
1557364912586,787,11864
1557364913594,787,11864
1557364914612,787,11864
1557364915636,787,11864
1557364916662,787,11864
1557364917686,787,11864
1557364918711,787,11864
1557364919739,787,11864
1557364920762,787,11864
1557364921786,787,11864
1557364922817,787,11864
1557364923842,787,11864
1557364924862,787,11864
1557364925861,787,11864
1557364926892,787,11864
1557364927937,787,11864
1557364928961,787,11864
1557364929986,787,11864
1557364931013,787,11864
1557364932012,787,11865
1557364933042,787,11865
