timestamp,altitude,longitude,latitude,speed,accuracy
1557447230426,0.0,127.3476418,36.3592626,0.0,15.616
1557448430459,0.0,127.3476189,36.3591828,0.0,68.4
1557448983890,0.0,127.3476613,36.3593468,0.0,16.388
1557449033962,0.0,127.3476019,36.3592858,0.0,17.11
1557449124079,92.4000015259,127.3476539,36.3593403,0.0,15.114
1557449174162,0.0,127.3476052,36.3592802,0.0,110.0
1557449206025,89.1999969482,127.3475667,36.3590822,0.0,17.024
1557449257982,0.0,127.3478519,36.3592012,0.0,29.02
1557449276988,72.0999984741,127.3477011,36.3591891,0.0,28.703
1557449288000,0.0,127.3479264,36.3594437,2.54,16.877
1557449289000,0.0,127.3479992,36.3595258,3.26,17.736
1557449290000,0.0,127.3480616,36.3595949,3.6399999,18.555
1557449291000,0.0,127.3481126,36.359649,4.18,19.189
1557449293000,77.5,127.348085,36.3594649,4.17,19.279
1557449294000,61.0,127.3481003,36.3590834,5.1,18.0
1557449295000,62.0,127.3481592,36.359082,5.14,15.0
1557449296000,61.0,127.3482203,36.3590676,5.9,15.0
1557449297000,62.0,127.3482906,36.3590651,6.08,12.0
1557449298000,61.0,127.3483609,36.3590578,6.19,12.0
1557449299000,60.0,127.3484296,36.3590495,5.99,12.0
1557449300000,60.0,127.348505,36.3590417,6.35,13.0
1557449301000,61.0,127.3485769,36.3590548,5.8799996,13.0
1557449302000,61.0,127.3486446,36.3590477,5.99,11.0
1557449303000,61.0,127.3487001,36.3590355,5.25,12.0
1557449305000,62.0,127.3488046,36.3590416,5.5699997,11.0
1557449306000,62.0,127.3488728,36.3590352,5.68,11.0
1557449307000,62.0,127.3489403,36.3590262,6.23,11.0
1557449308000,62.0,127.349011,36.3590204,6.2999997,11.0
1557449309000,62.0,127.3490841,36.3590187,6.5899997,11.0
1557449310000,62.0,127.349165,36.3590114,6.68,10.0
1557449311000,61.0,127.3492399,36.3589959,6.81,10.0
1557449312000,61.0,127.349315,36.3589885,6.37,10.0
1557449313000,61.0,127.3493847,36.3589902,5.92,12.0
1557449314000,62.0,127.3494586,36.3589863,6.49,12.0
1557449315000,62.0,127.349536,36.3589881,6.54,11.0
1557449316000,63.0,127.3496029,36.3589773,5.93,12.0
1557449317000,63.0,127.3496685,36.3589673,5.75,11.0
1557449318000,63.0,127.3497307,36.3589664,5.06,11.0
1557449319000,64.0,127.3497949,36.3589646,5.1,11.0
1557449320000,64.0,127.3498548,36.3589537,5.0099998,11.0
1557449321000,64.0,127.3499174,36.3589441,4.85,12.0
1557449322000,64.0,127.3499771,36.3589494,4.12,12.0
1557449324000,65.0,127.3500733,36.3589888,6.29,10.0
1557449325000,65.0,127.350169,36.3590218,8.79,8.0
1557449326000,65.0,127.3502856,36.359048,10.5,7.0
1557449327000,65.0,127.3504043,36.3590926,11.19,7.0
1557449328000,65.0,127.3505275,36.3591295,10.67,6.0
1557449329000,65.0,127.3506468,36.3591469,10.37,6.0
1557449330000,65.0,127.3507666,36.3591522,10.24,6.0
1557449331000,65.0,127.350885,36.3591543,10.17,6.0
1557449332000,64.0,127.3510057,36.3591568,10.09,5.0
1557449333000,63.0,127.3511173,36.3591663,9.969999,6.0
1557449334000,63.0,127.35123,36.3591762,9.86,6.0
1557449335000,63.0,127.3513383,36.3591867,9.69,6.0
1557449336000,64.0,127.3514434,36.359203,9.59,6.0
1557449337000,64.0,127.3515486,36.3592202,9.19,5.0
1557449338000,64.0,127.3516478,36.3592389,8.71,6.0
1557449339000,64.0,127.3517398,36.3592591,8.41,6.0
1557449340000,65.0,127.3518267,36.3592817,8.13,5.0
1557449341000,65.0,127.3519122,36.3593034,8.01,5.0
1557449342000,64.0,127.3519955,36.3593218,8.01,4.0
1557449343000,64.0,127.3520791,36.3593467,7.91,4.0
1557449344000,64.0,127.3521573,36.359372,7.87,4.0
1557449345000,65.0,127.3522362,36.3593958,7.7799997,4.0
1557449346000,65.0,127.3523187,36.3594229,7.93,4.0
1557449347000,65.0,127.3523995,36.3594441,7.8199997,4.0
1557449348000,65.0,127.3524834,36.3594664,7.77,4.0
1557449349000,65.0,127.3525624,36.3594906,7.7999997,4.0
